columna,columna_1,"CUADRO 13 - Nacimientos por nivel educativo de la madre según departamento, municipio de residencia y grupo de edad de la madre",columna_2,columna_3,columna_4,columna_5,columna_6,columna_7,columna_8,columna_9,columna_10,columna_11,columna_12,columna_13,columna_14,columna_15,columna_16,columna_17,columna_18,año,tipo,hoja_origen
41.0,41999.0,,,De 25-29 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
41.0,41999.0,,,De 30-34 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
41.0,41999.0,,,De 35-39 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
41.0,41999.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
41.0,41999.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
41.0,41999.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
41.0,41999.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44000.0,44 La Guajira,Total Dpto,Total,1625,9,458,345,233,14,1,33,41,75,2,0,0,132,282,2023,nacimientos,Cuadro13
44.0,44000.0,,,De 10-14 Años,13,0,8,2,0,0,0,0,0,0,0,0,0,1,2,2023,nacimientos,Cuadro13
44.0,44000.0,,,De 15-19 Años,305,1,88,111,36,3,0,0,0,0,0,0,0,20,46,2023,nacimientos,Cuadro13
44.0,44000.0,,,De 20-24 Años,467,6,133,95,101,3,0,2,9,4,0,0,0,34,80,2023,nacimientos,Cuadro13
44.0,44000.0,,,De 25-29 Años,386,1,96,64,51,4,1,16,15,28,0,0,0,29,81,2023,nacimientos,Cuadro13
44.0,44000.0,,,De 30-34 Años,257,0,71,46,34,3,0,5,9,29,1,0,0,22,37,2023,nacimientos,Cuadro13
44.0,44000.0,,,De 35-39 Años,147,1,46,23,6,1,0,4,6,12,1,0,0,14,33,2023,nacimientos,Cuadro13
44.0,44000.0,,,De 40-44 Años,43,0,12,4,5,0,0,5,2,2,0,0,0,10,3,2023,nacimientos,Cuadro13
44.0,44000.0,,,De 45-49 Años,7,0,4,0,0,0,0,1,0,0,0,0,0,2,0,2023,nacimientos,Cuadro13
44.0,44000.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44000.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44001.0,,44001 Riohacha,Total,461,4,117,95,47,2,0,8,20,38,1,0,0,30,99,2023,nacimientos,Cuadro13
44.0,44001.0,,,De 10-14 Años,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2023,nacimientos,Cuadro13
44.0,44001.0,,,De 15-19 Años,87,0,33,24,6,1,0,0,0,0,0,0,0,5,18,2023,nacimientos,Cuadro13
44.0,44001.0,,,De 20-24 Años,132,3,37,32,19,0,0,0,2,1,0,0,0,5,33,2023,nacimientos,Cuadro13
44.0,44001.0,,,De 25-29 Años,113,1,25,16,9,0,0,3,11,15,0,0,0,6,27,2023,nacimientos,Cuadro13
44.0,44001.0,,,De 30-34 Años,69,0,10,14,9,0,0,1,5,15,1,0,0,5,9,2023,nacimientos,Cuadro13
44.0,44001.0,,,De 35-39 Años,40,0,7,9,1,1,0,1,2,6,0,0,0,4,9,2023,nacimientos,Cuadro13
44.0,44001.0,,,De 40-44 Años,15,0,2,0,3,0,0,3,0,1,0,0,0,5,1,2023,nacimientos,Cuadro13
44.0,44001.0,,,De 45-49 Años,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44001.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44001.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44035.0,,44035 Albania,Total,37,0,6,14,5,0,0,1,0,0,0,0,0,6,5,2023,nacimientos,Cuadro13
44.0,44035.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44035.0,,,De 15-19 Años,8,0,2,3,3,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44035.0,,,De 20-24 Años,7,0,1,4,1,0,0,0,0,0,0,0,0,0,1,2023,nacimientos,Cuadro13
44.0,44035.0,,,De 25-29 Años,9,0,1,2,1,0,0,1,0,0,0,0,0,2,2,2023,nacimientos,Cuadro13
44.0,44035.0,,,De 30-34 Años,6,0,0,3,0,0,0,0,0,0,0,0,0,2,1,2023,nacimientos,Cuadro13
44.0,44035.0,,,De 35-39 Años,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2023,nacimientos,Cuadro13
44.0,44035.0,,,De 40-44 Años,4,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2023,nacimientos,Cuadro13
44.0,44035.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44035.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44035.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44078.0,,44078 Barrancas,Total,50,0,8,9,13,0,0,0,7,6,0,0,0,2,5,2023,nacimientos,Cuadro13
44.0,44078.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44078.0,,,De 15-19 Años,9,0,3,2,3,0,0,0,0,0,0,0,0,0,1,2023,nacimientos,Cuadro13
44.0,44078.0,,,De 20-24 Años,14,0,3,5,2,0,0,0,4,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44078.0,,,De 25-29 Años,15,0,0,2,7,0,0,0,1,3,0,0,0,1,1,2023,nacimientos,Cuadro13
44.0,44078.0,,,De 30-34 Años,6,0,0,0,1,0,0,0,1,2,0,0,0,1,1,2023,nacimientos,Cuadro13
44.0,44078.0,,,De 35-39 Años,5,0,2,0,0,0,0,0,0,1,0,0,0,0,2,2023,nacimientos,Cuadro13
44.0,44078.0,,,De 40-44 Años,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44078.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44078.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44078.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44090.0,,44090 Dibulla,Total,25,0,4,5,6,0,0,1,0,2,0,0,0,1,6,2023,nacimientos,Cuadro13
44.0,44090.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44090.0,,,De 15-19 Años,5,0,1,2,1,0,0,0,0,0,0,0,0,0,1,2023,nacimientos,Cuadro13
44.0,44090.0,,,De 20-24 Años,9,0,0,2,3,0,0,1,0,0,0,0,0,1,2,2023,nacimientos,Cuadro13
44.0,44090.0,,,De 25-29 Años,6,0,2,1,1,0,0,0,0,0,0,0,0,0,2,2023,nacimientos,Cuadro13
44.0,44090.0,,,De 30-34 Años,4,0,1,0,1,0,0,0,0,2,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44090.0,,,De 35-39 Años,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,nacimientos,Cuadro13
44.0,44090.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44090.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44090.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44090.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44098.0,,44098 Distracción,Total,21,0,2,10,3,0,0,0,2,1,0,0,0,2,1,2023,nacimientos,Cuadro13
44.0,44098.0,,,De 10-14 Años,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44098.0,,,De 15-19 Años,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44098.0,,,De 20-24 Años,4,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44098.0,,,De 25-29 Años,10,0,1,4,1,0,0,0,2,1,0,0,0,1,0,2023,nacimientos,Cuadro13
44.0,44098.0,,,De 30-34 Años,4,0,1,0,1,0,0,0,0,0,0,0,0,1,1,2023,nacimientos,Cuadro13
44.0,44098.0,,,De 35-39 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44098.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44098.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44098.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44098.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44110.0,,44110 El Molino,Total,12,0,2,4,3,0,0,1,0,2,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44110.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44110.0,,,De 15-19 Años,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44110.0,,,De 20-24 Años,4,0,1,1,2,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44110.0,,,De 25-29 Años,4,0,0,1,1,0,0,1,0,1,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44110.0,,,De 30-34 Años,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44110.0,,,De 35-39 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44110.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44110.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44110.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44110.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44279.0,,44279 Fonseca,Total,58,1,6,14,13,0,0,4,1,3,0,0,0,5,11,2023,nacimientos,Cuadro13
44.0,44279.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44279.0,,,De 15-19 Años,13,0,1,6,4,0,0,0,0,0,0,0,0,0,2,2023,nacimientos,Cuadro13
44.0,44279.0,,,De 20-24 Años,19,1,2,2,6,0,0,1,0,1,0,0,0,3,3,2023,nacimientos,Cuadro13
44.0,44279.0,,,De 25-29 Años,11,0,2,3,1,0,0,1,0,0,0,0,0,1,3,2023,nacimientos,Cuadro13
44.0,44279.0,,,De 30-34 Años,8,0,1,0,2,0,0,1,0,1,0,0,0,1,2,2023,nacimientos,Cuadro13
44.0,44279.0,,,De 35-39 Años,7,0,0,3,0,0,0,1,1,1,0,0,0,0,1,2023,nacimientos,Cuadro13
44.0,44279.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44279.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44279.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44279.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44378.0,,44378 Hatonuevo,Total,33,0,6,8,6,0,0,1,2,3,0,0,0,3,4,2023,nacimientos,Cuadro13
44.0,44378.0,,,De 10-14 Años,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44378.0,,,De 15-19 Años,6,0,1,3,1,0,0,0,0,0,0,0,0,0,1,2023,nacimientos,Cuadro13
44.0,44378.0,,,De 20-24 Años,9,0,2,2,2,0,0,0,0,0,0,0,0,2,1,2023,nacimientos,Cuadro13
44.0,44378.0,,,De 25-29 Años,9,0,2,2,1,0,0,0,0,3,0,0,0,1,0,2023,nacimientos,Cuadro13
44.0,44378.0,,,De 30-34 Años,4,0,0,1,0,0,0,1,0,0,0,0,0,0,2,2023,nacimientos,Cuadro13
44.0,44378.0,,,De 35-39 Años,4,0,0,0,2,0,0,0,2,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44378.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44378.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44378.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44378.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44420.0,,44420 La Jagua del Pilar,Total,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44420.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44420.0,,,De 15-19 Años,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44420.0,,,De 20-24 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44420.0,,,De 25-29 Años,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44420.0,,,De 30-34 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44420.0,,,De 35-39 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44420.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44420.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44420.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44420.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44430.0,,44430 Maicao,Total,389,4,97,90,62,9,0,9,1,11,1,0,0,11,94,2023,nacimientos,Cuadro13
44.0,44430.0,,,De 10-14 Años,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44430.0,,,De 15-19 Años,62,1,13,26,5,2,0,0,0,0,0,0,0,2,13,2023,nacimientos,Cuadro13
44.0,44430.0,,,De 20-24 Años,111,2,29,18,31,3,0,0,0,0,0,0,0,0,28,2023,nacimientos,Cuadro13
44.0,44430.0,,,De 25-29 Años,85,0,16,17,16,2,0,6,0,1,0,0,0,4,23,2023,nacimientos,Cuadro13
44.0,44430.0,,,De 30-34 Años,81,0,26,19,8,2,0,1,0,7,0,0,0,3,15,2023,nacimientos,Cuadro13
44.0,44430.0,,,De 35-39 Años,38,1,10,8,1,0,0,1,0,2,1,0,0,1,13,2023,nacimientos,Cuadro13
44.0,44430.0,,,De 40-44 Años,11,0,2,2,1,0,0,1,1,1,0,0,0,1,2,2023,nacimientos,Cuadro13
44.0,44430.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44430.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44430.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44560.0,,44560 Manaure,Total,91,0,34,10,13,1,0,1,1,0,0,0,0,24,7,2023,nacimientos,Cuadro13
44.0,44560.0,,,De 10-14 Años,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2023,nacimientos,Cuadro13
44.0,44560.0,,,De 15-19 Años,17,0,6,4,2,0,0,0,0,0,0,0,0,5,0,2023,nacimientos,Cuadro13
44.0,44560.0,,,De 20-24 Años,28,0,7,3,5,0,0,0,0,0,0,0,0,9,4,2023,nacimientos,Cuadro13
44.0,44560.0,,,De 25-29 Años,18,0,7,2,2,1,0,0,1,0,0,0,0,3,2,2023,nacimientos,Cuadro13
44.0,44560.0,,,De 30-34 Años,10,0,5,1,3,0,0,0,0,0,0,0,0,1,0,2023,nacimientos,Cuadro13
44.0,44560.0,,,De 35-39 Años,9,0,4,0,0,0,0,1,0,0,0,0,0,3,1,2023,nacimientos,Cuadro13
44.0,44560.0,,,De 40-44 Años,4,0,3,0,1,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44560.0,,,De 45-49 Años,3,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2023,nacimientos,Cuadro13
44.0,44560.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44560.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44650.0,,44650 San Juan del Cesar,Total,70,0,6,18,17,0,0,3,6,5,0,0,0,1,14,2023,nacimientos,Cuadro13
44.0,44650.0,,,De 10-14 Años,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44650.0,,,De 15-19 Años,15,0,3,6,4,0,0,0,0,0,0,0,0,0,2,2023,nacimientos,Cuadro13
44.0,44650.0,,,De 20-24 Años,24,0,3,6,8,0,0,0,3,2,0,0,0,1,1,2023,nacimientos,Cuadro13
44.0,44650.0,,,De 25-29 Años,14,0,0,3,2,0,0,2,0,2,0,0,0,0,5,2023,nacimientos,Cuadro13
44.0,44650.0,,,De 30-34 Años,12,0,0,2,2,0,0,1,3,1,0,0,0,0,3,2023,nacimientos,Cuadro13
44.0,44650.0,,,De 35-39 Años,4,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2023,nacimientos,Cuadro13
44.0,44650.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44650.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44650.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44650.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44847.0,,44847 Uribia,Total,337,0,168,58,37,1,1,3,0,2,0,0,0,43,24,2023,nacimientos,Cuadro13
44.0,44847.0,,,De 10-14 Años,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44847.0,,,De 15-19 Años,66,0,23,27,6,0,0,0,0,0,0,0,0,7,3,2023,nacimientos,Cuadro13
44.0,44847.0,,,De 20-24 Años,97,0,48,14,17,0,0,0,0,0,0,0,0,13,5,2023,nacimientos,Cuadro13
44.0,44847.0,,,De 25-29 Años,79,0,39,9,7,0,1,2,0,1,0,0,0,8,12,2023,nacimientos,Cuadro13
44.0,44847.0,,,De 30-34 Años,49,0,27,6,6,1,0,0,0,0,0,0,0,7,2,2023,nacimientos,Cuadro13
44.0,44847.0,,,De 35-39 Años,33,0,21,2,1,0,0,0,0,1,0,0,0,6,2,2023,nacimientos,Cuadro13
44.0,44847.0,,,De 40-44 Años,8,0,5,0,0,0,0,1,0,0,0,0,0,2,0,2023,nacimientos,Cuadro13
44.0,44847.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44847.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44847.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44855.0,,44855 Urumita,Total,15,0,1,4,1,0,0,0,0,1,0,0,0,2,6,2023,nacimientos,Cuadro13
44.0,44855.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44855.0,,,De 15-19 Años,4,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2023,nacimientos,Cuadro13
44.0,44855.0,,,De 20-24 Años,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2023,nacimientos,Cuadro13
44.0,44855.0,,,De 25-29 Años,6,0,0,1,0,0,0,0,0,0,0,0,0,2,3,2023,nacimientos,Cuadro13
44.0,44855.0,,,De 30-34 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44855.0,,,De 35-39 Años,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44855.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44855.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44855.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44855.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44874.0,,44874 Villanueva,Total,23,0,0,4,7,1,0,1,1,1,0,0,0,2,6,2023,nacimientos,Cuadro13
44.0,44874.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44874.0,,,De 15-19 Años,6,0,0,1,1,0,0,0,0,0,0,0,0,1,3,2023,nacimientos,Cuadro13
44.0,44874.0,,,De 20-24 Años,6,0,0,2,3,0,0,0,0,0,0,0,0,0,1,2023,nacimientos,Cuadro13
44.0,44874.0,,,De 25-29 Años,6,0,0,1,2,1,0,0,0,1,0,0,0,0,1,2023,nacimientos,Cuadro13
44.0,44874.0,,,De 30-34 Años,3,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2023,nacimientos,Cuadro13
44.0,44874.0,,,De 35-39 Años,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44874.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44874.0,,,De 45-49 Años,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44874.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44874.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44999.0,,Sin Información,Total,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44999.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44999.0,,,De 15-19 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44999.0,,,De 20-24 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44999.0,,,De 25-29 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44999.0,,,De 30-34 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44999.0,,,De 35-39 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44999.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44999.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44999.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
44.0,44999.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
47.0,47000.0,47 Magdalena,Total Dpto,Total,1726,0,160,612,548,29,2,88,64,120,1,2,0,50,50,2023,nacimientos,Cuadro13
47.0,47000.0,,,De 10-14 Años,15,0,8,6,1,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
47.0,47000.0,,,De 15-19 Años,394,0,36,218,107,2,0,3,1,0,0,0,0,14,13,2023,nacimientos,Cuadro13
47.0,47000.0,,,De 20-24 Años,548,0,54,176,206,8,1,30,24,14,0,0,0,19,16,2023,nacimientos,Cuadro13
47.0,47000.0,,,De 25-29 Años,391,0,26,114,133,8,0,27,24,40,0,0,0,9,10,2023,nacimientos,Cuadro13
47.0,47000.0,,,De 30-34 Años,236,0,22,58,68,4,0,21,8,42,1,1,0,4,7,2023,nacimientos,Cuadro13
47.0,47000.0,,,De 35-39 Años,116,0,13,33,29,5,1,6,3,19,0,1,0,2,4,2023,nacimientos,Cuadro13
47.0,47000.0,,,De 40-44 Años,24,0,1,7,4,2,0,1,3,4,0,0,0,2,0,2023,nacimientos,Cuadro13
47.0,47000.0,,,De 45-49 Años,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2023,nacimientos,Cuadro13
47.0,47000.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
47.0,47000.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
47.0,47001.0,,47001 Santa Marta,Total,653,0,51,204,160,18,1,50,47,96,1,2,0,2,21,2023,nacimientos,Cuadro13
47.0,47001.0,,,De 10-14 Años,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2023,nacimientos,Cuadro13
47.0,47001.0,,,De 15-19 Años,106,0,16,49,35,1,0,2,1,0,0,0,0,0,2,2023,nacimientos,Cuadro13
47.0,47001.0,,,De 20-24 Años,200,0,23,61,57,6,0,19,15,8,0,0,0,2,9,2023,nacimientos,Cuadro13
47.0,47001.0,,,De 25-29 Años,167,0,6,46,46,5,0,13,19,30,0,0,0,0,2,2023,nacimientos,Cuadro13
