columna,columna_1,"CUADRO 3 - Defunciones por grupos de edad y sexo, según departamento, municipio y área donde ocurrió la defunción",columna_2,columna_3,columna_4,columna_5,columna_6,columna_7,columna_8,columna_9,columna_10,columna_11,columna_12,columna_13,columna_14,columna_15,columna_16,columna_17,columna_18,columna_19,columna_20,columna_21,columna_22,columna_23,columna_24,columna_25,columna_26,columna_27,columna_28,columna_29,columna_30,columna_31,columna_32,columna_33,columna_34,año,tipo,hoja_origen
25.0,25518.0,,25518 Paime,TOTAL,13,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2,0,2,4,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25518.0,,,Cabecera municipal,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25518.0,,,Centro poblado,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25518.0,,,Rural disperso,8,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,1,2,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25518.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25524.0,,25524 Pandi,TOTAL,14,8,6,0,1,0,0,0,0,0,0,0,0,1,1,0,1,2,0,2,2,0,2,1,0,1,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25524.0,,,Cabecera municipal,6,4,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25524.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25524.0,,,Rural disperso,8,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1,1,0,0,1,0,1,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25524.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25530.0,,25530 Paratebueno,TOTAL,33,21,12,0,0,1,0,0,0,0,1,0,0,3,1,0,4,3,0,9,3,0,4,4,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25530.0,,,Cabecera municipal,10,5,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,1,2,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25530.0,,,Centro poblado,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25530.0,,,Rural disperso,19,14,5,0,0,0,0,0,0,0,1,0,0,3,1,0,3,1,0,4,2,0,3,1,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25530.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25535.0,,25535 Pasca,TOTAL,11,8,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0,2,1,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25535.0,,,Cabecera municipal,5,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25535.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25535.0,,,Rural disperso,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25535.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25572.0,,25572 Puerto Salgar,TOTAL,52,36,16,0,0,0,0,0,0,0,0,0,0,13,0,0,4,4,0,13,8,0,5,4,0,1,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25572.0,,,Cabecera municipal,43,29,14,0,0,0,0,0,0,0,0,0,0,10,0,0,3,4,0,12,6,0,4,4,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25572.0,,,Centro poblado,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25572.0,,,Rural disperso,7,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25572.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25580.0,,25580 Pulí,TOTAL,14,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,2,0,3,2,0,0,1,0,0,0,0,2022,defunciones,Cuadro3
25.0,25580.0,,,Cabecera municipal,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2022,defunciones,Cuadro3
25.0,25580.0,,,Centro poblado,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25580.0,,,Rural disperso,12,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2,0,3,2,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25580.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25592.0,,25592 Quebradanegra,TOTAL,9,5,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,2,2,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25592.0,,,Cabecera municipal,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25592.0,,,Centro poblado,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25592.0,,,Rural disperso,5,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25592.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25594.0,,25594 Quetame,TOTAL,13,9,4,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,3,2,0,2,1,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25594.0,,,Cabecera municipal,4,3,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25594.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25594.0,,,Rural disperso,9,6,3,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25594.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25596.0,,25596 Quipile,TOTAL,20,12,8,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,8,2,0,2,5,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25596.0,,,Cabecera municipal,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25596.0,,,Centro poblado,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25596.0,,,Rural disperso,17,9,8,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,7,2,0,0,5,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25596.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25599.0,,25599 Apulo,TOTAL,28,17,11,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,10,3,0,1,6,0,0,1,0,0,0,0,2022,defunciones,Cuadro3
25.0,25599.0,,,Cabecera municipal,17,9,8,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,5,3,0,1,3,0,0,1,0,0,0,0,2022,defunciones,Cuadro3
25.0,25599.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25599.0,,,Rural disperso,11,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,3,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25599.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25612.0,,25612 Ricaurte,TOTAL,33,22,11,0,0,0,0,0,0,0,1,0,0,5,3,0,3,0,0,10,2,0,2,6,0,1,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25612.0,,,Cabecera municipal,15,8,7,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,6,2,0,0,2,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25612.0,,,Centro poblado,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25612.0,,,Rural disperso,14,10,4,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,3,0,0,2,4,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25612.0,,,Sin información,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25645.0,,25645 San Antonio del Tequendama,TOTAL,59,34,25,0,0,0,0,0,0,0,0,0,0,6,2,0,6,1,0,11,9,0,11,13,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25645.0,,,Cabecera municipal,8,3,5,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,0,3,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25645.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25645.0,,,Rural disperso,51,31,20,0,0,0,0,0,0,0,0,0,0,4,2,0,5,1,0,11,7,0,11,10,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25645.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25649.0,,25649 San Bernardo,TOTAL,17,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,3,0,2,2,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25649.0,,,Cabecera municipal,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,1,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25649.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25649.0,,,Rural disperso,10,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,1,0,1,2,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25649.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25653.0,,25653 San Cayetano,TOTAL,10,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2,0,2,1,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25653.0,,,Cabecera municipal,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25653.0,,,Centro poblado,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25653.0,,,Rural disperso,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25653.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25658.0,,25658 San Francisco,TOTAL,63,29,34,0,0,0,0,0,0,0,1,0,0,4,1,0,2,6,0,13,9,0,9,17,0,0,1,0,0,0,0,2022,defunciones,Cuadro3
25.0,25658.0,,,Cabecera municipal,30,14,16,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,6,5,0,6,8,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25658.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25658.0,,,Rural disperso,33,15,18,0,0,0,0,0,0,0,1,0,0,2,1,0,2,3,0,7,4,0,3,9,0,0,1,0,0,0,0,2022,defunciones,Cuadro3
25.0,25658.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25662.0,,25662 San Juan de Rioseco,TOTAL,52,30,22,0,0,1,0,0,0,0,0,0,0,4,0,0,3,1,0,15,7,0,7,11,0,1,2,0,0,0,0,2022,defunciones,Cuadro3
25.0,25662.0,,,Cabecera municipal,24,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,9,1,0,5,5,0,1,1,0,0,0,0,2022,defunciones,Cuadro3
25.0,25662.0,,,Centro poblado,6,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25662.0,,,Rural disperso,22,14,8,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,6,4,0,2,3,0,0,1,0,0,0,0,2022,defunciones,Cuadro3
25.0,25662.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25718.0,,25718 Sasaima,TOTAL,49,25,24,0,0,0,0,0,0,0,0,0,0,2,1,0,3,0,0,13,8,0,7,15,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25718.0,,,Cabecera municipal,25,9,16,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,6,0,5,9,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25718.0,,,Centro poblado,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25718.0,,,Rural disperso,23,16,7,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,10,2,0,2,5,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25718.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25736.0,,25736 Sesquilé,TOTAL,48,29,19,0,1,1,0,0,0,0,2,0,0,6,2,0,10,4,0,6,3,0,4,9,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25736.0,,,Cabecera municipal,25,16,9,0,1,1,0,0,0,0,0,0,0,3,0,0,6,2,0,4,1,0,2,5,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25736.0,,,Centro poblado,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25736.0,,,Rural disperso,21,12,9,0,0,0,0,0,0,0,2,0,0,2,2,0,4,2,0,2,2,0,2,3,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25736.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25740.0,,25740 Sibaté,TOTAL,66,39,27,0,0,0,0,0,1,0,1,0,0,16,3,0,9,5,0,9,9,0,4,8,0,0,1,0,0,0,0,2022,defunciones,Cuadro3
25.0,25740.0,,,Cabecera municipal,42,23,19,0,0,0,0,0,1,0,0,0,0,8,2,0,5,3,0,8,7,0,2,5,0,0,1,0,0,0,0,2022,defunciones,Cuadro3
25.0,25740.0,,,Centro poblado,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25740.0,,,Rural disperso,22,15,7,0,0,0,0,0,0,0,1,0,0,7,1,0,4,1,0,1,2,0,2,3,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25740.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25743.0,,25743 Silvania,TOTAL,63,40,23,0,0,1,0,0,0,0,1,1,0,9,0,0,4,2,0,16,9,0,9,10,0,1,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25743.0,,,Cabecera municipal,48,28,20,0,0,1,0,0,0,0,1,1,0,5,0,0,3,1,0,11,8,0,7,9,0,1,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25743.0,,,Centro poblado,4,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25743.0,,,Rural disperso,11,8,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,4,1,0,2,1,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25743.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25745.0,,25745 Simijaca,TOTAL,30,22,8,0,1,0,0,0,0,0,0,0,0,3,1,0,1,1,0,11,6,0,6,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25745.0,,,Cabecera municipal,21,14,7,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,7,5,0,5,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25745.0,,,Centro poblado,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25745.0,,,Rural disperso,8,7,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25745.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25754.0,,25754 Soacha,TOTAL,2335,1374,959,2,41,20,0,16,2,0,12,5,0,240,77,0,301,192,0,586,407,2,175,252,0,3,4,0,0,0,0,2022,defunciones,Cuadro3
25.0,25754.0,,,Cabecera municipal,2304,1349,954,1,40,20,0,16,2,0,12,5,0,226,75,0,294,192,0,584,406,1,174,250,0,3,4,0,0,0,0,2022,defunciones,Cuadro3
25.0,25754.0,,,Centro poblado,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25754.0,,,Rural disperso,28,22,5,1,1,0,0,0,0,0,0,0,0,13,2,0,6,0,0,2,1,1,0,2,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25754.0,,,Sin información,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25758.0,,25758 Sopó,TOTAL,76,40,36,0,0,0,0,0,0,0,1,0,0,14,3,0,10,4,0,6,9,0,9,18,0,0,2,0,0,0,0,2022,defunciones,Cuadro3
25.0,25758.0,,,Cabecera municipal,56,25,31,0,0,0,0,0,0,0,1,0,0,7,3,0,6,3,0,5,6,0,6,18,0,0,1,0,0,0,0,2022,defunciones,Cuadro3
25.0,25758.0,,,Centro poblado,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25758.0,,,Rural disperso,19,14,5,0,0,0,0,0,0,0,0,0,0,6,0,0,4,1,0,1,3,0,3,0,0,0,1,0,0,0,0,2022,defunciones,Cuadro3
25.0,25758.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25769.0,,25769 Subachoque,TOTAL,29,15,14,0,0,0,0,0,0,0,0,0,0,2,3,0,5,0,0,5,3,0,3,8,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25769.0,,,Cabecera municipal,16,7,9,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,2,0,1,4,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25769.0,,,Centro poblado,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25769.0,,,Rural disperso,11,8,3,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,1,0,2,2,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25769.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25772.0,,25772 Suesca,TOTAL,52,25,27,0,0,0,0,0,0,0,0,0,0,4,0,0,3,5,0,8,11,0,10,10,0,0,1,0,0,0,0,2022,defunciones,Cuadro3
25.0,25772.0,,,Cabecera municipal,28,13,15,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,4,8,0,7,4,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25772.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25772.0,,,Rural disperso,24,12,12,0,0,0,0,0,0,0,0,0,0,3,0,0,2,2,0,4,3,0,3,6,0,0,1,0,0,0,0,2022,defunciones,Cuadro3
25.0,25772.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25777.0,,25777 Supatá,TOTAL,18,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,0,4,7,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25777.0,,,Cabecera municipal,9,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,2,3,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25777.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25777.0,,,Rural disperso,9,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,4,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25777.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25779.0,,25779 Susa,TOTAL,20,5,15,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,1,3,0,2,9,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25779.0,,,Cabecera municipal,10,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,6,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25779.0,,,Centro poblado,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25779.0,,,Rural disperso,9,2,7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,3,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25779.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25781.0,,25781 Sutatausa,TOTAL,6,5,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25781.0,,,Cabecera municipal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25781.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25781.0,,,Rural disperso,6,5,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25781.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25785.0,,25785 Tabio,TOTAL,56,26,30,0,0,0,0,1,0,0,0,0,0,2,2,0,4,0,0,13,12,0,6,16,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
25.0,25785.0,,,Cabecera municipal,31,14,17,0,0,0,0,1,0,0,0,0,0,1,1,0,2,0,0,9,6,0,1,10,0,0,0,0,0,0,0,2022,defunciones,Cuadro3
