columna,"CUADRO 14 - Defunciones de menores de un año por grupos de edad y sexo, según departamento de residencia y grupo de edad de la madre",columna_1,columna_2,columna_3,columna_4,columna_5,columna_6,columna_7,columna_8,columna_9,columna_10,columna_11,columna_12,columna_13,columna_14,columna_15,columna_16,columna_17,columna_18,columna_19,columna_20,columna_21,columna_22,columna_23,columna_24,columna_25,columna_26,año,tipo,hoja_origen
47.0,,20 - 24 años,84,47,37,0,2,2,0,4,5,0,17,8,0,9,3,0,1,1,0,10,12,0,4,6,0,2022,defunciones,Cuadro14
47.0,,25 - 29 años,55,35,19,1,1,2,0,5,3,0,11,7,0,6,1,1,0,1,0,9,3,0,3,2,0,2022,defunciones,Cuadro14
47.0,,30 - 34 años,42,19,23,0,3,2,0,4,4,0,6,7,0,1,5,0,0,0,0,3,3,0,2,2,0,2022,defunciones,Cuadro14
47.0,,35 - 39 años,19,9,10,0,0,0,0,2,1,0,2,1,0,0,7,0,1,0,0,2,0,0,2,1,0,2022,defunciones,Cuadro14
47.0,,40 - 44 años,7,1,6,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,2022,defunciones,Cuadro14
47.0,,45 - 49 años,3,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2022,defunciones,Cuadro14
47.0,,50 - 54 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro14
47.0,,Edad desconocida,13,8,5,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,3,3,0,2,1,0,2022,defunciones,Cuadro14
50.0,50 Meta,TOTAL,172,101,71,0,0,3,0,11,11,0,31,16,0,25,17,0,0,0,0,21,19,0,13,5,0,2022,defunciones,Cuadro14
50.0,,10 - 14 años,3,1,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro14
50.0,,15 - 19 años,38,25,13,0,0,0,0,3,2,0,7,2,0,4,5,0,0,0,0,7,3,0,4,1,0,2022,defunciones,Cuadro14
50.0,,20 - 24 años,42,19,23,0,0,1,0,2,5,0,7,6,0,6,4,0,0,0,0,2,5,0,2,2,0,2022,defunciones,Cuadro14
50.0,,25 - 29 años,28,14,14,0,0,2,0,4,1,0,2,3,0,4,3,0,0,0,0,2,5,0,2,0,0,2022,defunciones,Cuadro14
50.0,,30 - 34 años,20,13,7,0,0,0,0,0,0,0,3,1,0,6,4,0,0,0,0,3,2,0,1,0,0,2022,defunciones,Cuadro14
50.0,,35 - 39 años,15,13,2,0,0,0,0,2,1,0,7,0,0,1,1,0,0,0,0,3,0,0,0,0,0,2022,defunciones,Cuadro14
50.0,,40 - 44 años,3,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2022,defunciones,Cuadro14
50.0,,45 - 49 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro14
50.0,,50 - 54 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro14
50.0,,Edad desconocida,23,14,9,0,0,0,0,0,0,0,4,3,0,3,0,0,0,0,0,3,4,0,4,2,0,2022,defunciones,Cuadro14
52.0,52 Nariño,TOTAL,142,75,67,0,0,5,0,21,7,0,17,17,0,10,12,0,1,0,0,19,21,0,7,5,0,2022,defunciones,Cuadro14
52.0,,10 - 14 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro14
52.0,,15 - 19 años,24,14,10,0,0,2,0,8,1,0,3,0,0,0,2,0,0,0,0,3,5,0,0,0,0,2022,defunciones,Cuadro14
52.0,,20 - 24 años,32,15,17,0,0,1,0,2,1,0,5,3,0,1,4,0,0,0,0,6,6,0,1,2,0,2022,defunciones,Cuadro14
52.0,,25 - 29 años,26,13,13,0,0,1,0,4,2,0,2,5,0,3,1,0,0,0,0,3,2,0,1,2,0,2022,defunciones,Cuadro14
52.0,,30 - 34 años,21,11,10,0,0,0,0,4,1,0,2,4,0,2,2,0,0,0,0,1,3,0,2,0,0,2022,defunciones,Cuadro14
52.0,,35 - 39 años,17,11,6,0,0,0,0,1,1,0,3,1,0,3,3,0,1,0,0,2,1,0,1,0,0,2022,defunciones,Cuadro14
52.0,,40 - 44 años,13,6,7,0,0,1,0,2,1,0,1,4,0,1,0,0,0,0,0,2,1,0,0,0,0,2022,defunciones,Cuadro14
52.0,,45 - 49 años,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro14
52.0,,50 - 54 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro14
52.0,,Edad desconocida,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,2,1,0,2022,defunciones,Cuadro14
54.0,54 Norte de Santander,TOTAL,224,142,82,0,3,3,0,23,14,0,38,14,0,27,20,0,1,0,0,35,27,0,15,4,0,2022,defunciones,Cuadro14
54.0,,10 - 14 años,4,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2022,defunciones,Cuadro14
54.0,,15 - 19 años,38,22,16,0,1,1,0,8,5,0,3,2,0,5,1,0,0,0,0,5,6,0,0,1,0,2022,defunciones,Cuadro14
54.0,,20 - 24 años,58,31,27,0,1,1,0,6,5,0,8,4,0,6,7,0,1,0,0,7,10,0,2,0,0,2022,defunciones,Cuadro14
54.0,,25 - 29 años,42,32,10,0,0,1,0,3,0,0,12,2,0,8,5,0,0,0,0,6,1,0,3,1,0,2022,defunciones,Cuadro14
54.0,,30 - 34 años,38,22,16,0,1,0,0,2,4,0,5,3,0,4,4,0,0,0,0,6,4,0,4,1,0,2022,defunciones,Cuadro14
54.0,,35 - 39 años,22,16,6,0,0,0,0,2,0,0,7,3,0,3,1,0,0,0,0,4,1,0,0,1,0,2022,defunciones,Cuadro14
54.0,,40 - 44 años,7,6,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,2,0,0,1,0,0,2022,defunciones,Cuadro14
54.0,,45 - 49 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro14
54.0,,50 - 54 años,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2022,defunciones,Cuadro14
54.0,,Edad desconocida,14,10,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,4,0,4,0,0,2022,defunciones,Cuadro14
63.0,63 Quindío,TOTAL,52,25,27,0,4,4,0,2,7,0,6,5,0,8,6,0,0,0,0,4,4,0,1,1,0,2022,defunciones,Cuadro14
63.0,,10 - 14 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro14
63.0,,15 - 19 años,7,6,1,0,1,0,0,0,0,0,2,1,0,2,0,0,0,0,0,1,0,0,0,0,0,2022,defunciones,Cuadro14
63.0,,20 - 24 años,17,6,11,0,0,3,0,1,3,0,2,3,0,1,2,0,0,0,0,1,0,0,1,0,0,2022,defunciones,Cuadro14
63.0,,25 - 29 años,9,5,4,0,2,1,0,1,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro14
63.0,,30 - 34 años,12,6,6,0,1,0,0,0,2,0,2,0,0,1,2,0,0,0,0,2,2,0,0,0,0,2022,defunciones,Cuadro14
63.0,,35 - 39 años,3,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro14
63.0,,40 - 44 años,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2022,defunciones,Cuadro14
63.0,,45 - 49 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro14
63.0,,50 - 54 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro14
63.0,,Edad desconocida,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2022,defunciones,Cuadro14
66.0,66 Risaralda,TOTAL,122,64,58,0,5,5,0,12,4,0,12,21,0,8,9,0,0,0,0,20,13,0,7,6,0,2022,defunciones,Cuadro14
66.0,,10 - 14 años,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2022,defunciones,Cuadro14
66.0,,15 - 19 años,30,14,16,0,2,0,0,3,3,0,3,9,0,3,0,0,0,0,0,2,3,0,1,1,0,2022,defunciones,Cuadro14
66.0,,20 - 24 años,23,10,13,0,0,2,0,5,1,0,1,4,0,1,2,0,0,0,0,3,3,0,0,1,0,2022,defunciones,Cuadro14
66.0,,25 - 29 años,20,12,8,0,1,0,0,0,0,0,3,3,0,2,3,0,0,0,0,5,1,0,1,1,0,2022,defunciones,Cuadro14
66.0,,30 - 34 años,20,11,9,0,1,3,0,2,0,0,4,4,0,0,1,0,0,0,0,2,1,0,2,0,0,2022,defunciones,Cuadro14
66.0,,35 - 39 años,13,7,6,0,0,0,0,1,0,0,0,1,0,2,2,0,0,0,0,2,2,0,2,1,0,2022,defunciones,Cuadro14
66.0,,40 - 44 años,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro14
66.0,,45 - 49 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro14
66.0,,50 - 54 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro14
66.0,,Edad desconocida,13,8,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,3,0,1,2,0,2022,defunciones,Cuadro14
68.0,68 Santander,TOTAL,196,105,91,0,7,6,0,8,12,0,23,22,0,23,18,0,0,1,0,30,23,0,14,9,0,2022,defunciones,Cuadro14
68.0,,10 - 14 años,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2022,defunciones,Cuadro14
68.0,,15 - 19 años,19,7,12,0,0,1,0,1,0,0,0,5,0,2,0,0,0,0,0,4,5,0,0,1,0,2022,defunciones,Cuadro14
68.0,,20 - 24 años,45,22,23,0,0,2,0,2,4,0,7,2,0,3,6,0,0,0,0,7,7,0,3,2,0,2022,defunciones,Cuadro14
68.0,,25 - 29 años,40,26,14,0,2,1,0,2,3,0,7,5,0,4,1,0,0,0,0,6,3,0,5,1,0,2022,defunciones,Cuadro14
68.0,,30 - 34 años,32,14,18,0,1,2,0,2,3,0,4,4,0,4,6,0,0,0,0,3,2,0,0,1,0,2022,defunciones,Cuadro14
68.0,,35 - 39 años,22,15,7,0,2,0,0,1,2,0,3,4,0,6,1,0,0,0,0,2,0,0,1,0,0,2022,defunciones,Cuadro14
68.0,,40 - 44 años,9,6,3,0,2,0,0,0,0,0,1,0,0,2,1,0,0,1,0,0,0,0,1,1,0,2022,defunciones,Cuadro14
68.0,,45 - 49 años,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2022,defunciones,Cuadro14
68.0,,50 - 54 años,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro14
68.0,,Edad desconocida,25,12,13,0,0,0,0,0,0,0,1,2,0,2,2,0,0,0,0,7,6,0,2,3,0,2022,defunciones,Cuadro14
70.0,70 Sucre,TOTAL,174,108,66,0,14,5,0,6,10,0,34,16,0,23,13,0,0,1,0,23,16,0,8,5,0,2022,defunciones,Cuadro14
70.0,,10 - 14 años,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro14
70.0,,15 - 19 años,42,28,14,0,6,1,0,2,0,0,9,6,0,5,1,0,0,0,0,3,6,0,3,0,0,2022,defunciones,Cuadro14
70.0,,20 - 24 años,50,28,22,0,4,2,0,1,3,0,11,3,0,3,7,0,0,0,0,9,4,0,0,3,0,2022,defunciones,Cuadro14
70.0,,25 - 29 años,33,19,14,0,0,0,0,2,2,0,5,4,0,6,2,0,0,0,0,4,4,0,2,2,0,2022,defunciones,Cuadro14
70.0,,30 - 34 años,20,16,4,0,3,1,0,0,2,0,6,1,0,4,0,0,0,0,0,2,0,0,1,0,0,2022,defunciones,Cuadro14
70.0,,35 - 39 años,16,7,9,0,0,1,0,1,2,0,0,1,0,4,3,0,0,0,0,2,2,0,0,0,0,2022,defunciones,Cuadro14
70.0,,40 - 44 años,3,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2022,defunciones,Cuadro14
70.0,,45 - 49 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro14
70.0,,50 - 54 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro14
70.0,,Edad desconocida,9,8,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,3,0,0,2,0,0,2022,defunciones,Cuadro14
73.0,73 Tolima,TOTAL,145,72,73,0,2,5,0,6,8,0,17,14,0,19,13,0,1,1,0,19,21,0,8,11,0,2022,defunciones,Cuadro14
73.0,,10 - 14 años,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2022,defunciones,Cuadro14
73.0,,15 - 19 años,21,11,10,0,0,4,0,1,0,0,2,2,0,2,2,0,0,0,0,5,2,0,1,0,0,2022,defunciones,Cuadro14
73.0,,20 - 24 años,42,23,19,0,1,0,0,4,2,0,5,3,0,8,4,0,0,0,0,2,4,0,3,6,0,2022,defunciones,Cuadro14
73.0,,25 - 29 años,19,10,9,0,1,0,0,1,2,0,5,2,0,1,2,0,0,0,0,2,3,0,0,0,0,2022,defunciones,Cuadro14
73.0,,30 - 34 años,25,9,16,0,0,0,0,0,3,0,1,3,0,4,2,0,1,0,0,3,5,0,0,3,0,2022,defunciones,Cuadro14
73.0,,35 - 39 años,14,5,9,0,0,1,0,0,1,0,2,1,0,2,3,0,0,1,0,1,1,0,0,1,0,2022,defunciones,Cuadro14
73.0,,40 - 44 años,7,4,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2,0,1,0,0,2022,defunciones,Cuadro14
73.0,,45 - 49 años,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro14
73.0,,50 - 54 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro14
73.0,,Edad desconocida,15,9,6,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,4,4,0,2,1,0,2022,defunciones,Cuadro14
76.0,76 Valle del Cauca,TOTAL,406,213,193,0,10,6,0,23,26,0,60,54,0,55,36,0,5,1,0,41,46,0,19,24,0,2022,defunciones,Cuadro14
76.0,,10 - 14 años,4,2,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2022,defunciones,Cuadro14
76.0,,15 - 19 años,50,27,23,0,1,1,0,2,3,0,9,6,0,5,5,0,1,1,0,7,6,0,2,1,0,2022,defunciones,Cuadro14
76.0,,20 - 24 años,101,59,42,0,2,1,0,7,6,0,13,11,0,16,10,0,1,0,0,15,10,0,5,4,0,2022,defunciones,Cuadro14
76.0,,25 - 29 años,98,50,48,0,3,2,0,7,9,0,18,10,0,12,10,0,1,0,0,7,10,0,2,7,0,2022,defunciones,Cuadro14
76.0,,30 - 34 años,59,35,24,0,2,1,0,3,6,0,6,12,0,13,3,0,1,0,0,6,1,0,4,1,0,2022,defunciones,Cuadro14
76.0,,35 - 39 años,50,25,25,0,1,0,0,3,2,0,11,8,0,8,6,0,1,0,0,1,5,0,0,4,0,2022,defunciones,Cuadro14
76.0,,40 - 44 años,14,2,12,0,1,0,0,0,0,0,0,4,0,1,2,0,0,0,0,0,4,0,0,2,0,2022,defunciones,Cuadro14
76.0,,45 - 49 años,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro14
76.0,,50 - 54 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro14
76.0,,Edad desconocida,29,13,16,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,5,10,0,5,5,0,2022,defunciones,Cuadro14
81.0,81 Arauca,TOTAL,51,27,24,0,5,1,0,2,4,0,5,9,0,7,4,0,0,0,0,6,4,0,2,2,0,2022,defunciones,Cuadro14
81.0,,10 - 14 años,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro14
81.0,,15 - 19 años,13,10,3,0,0,0,0,2,0,0,3,1,0,3,1,0,0,0,0,2,1,0,0,0,0,2022,defunciones,Cuadro14
81.0,,20 - 24 años,14,5,9,0,2,0,0,0,1,0,1,3,0,1,2,0,0,0,0,1,1,0,0,2,0,2022,defunciones,Cuadro14
81.0,,25 - 29 años,10,4,6,0,2,0,0,0,2,0,0,3,0,1,1,0,0,0,0,0,0,0,1,0,0,2022,defunciones,Cuadro14
81.0,,30 - 34 años,6,3,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2022,defunciones,Cuadro14
81.0,,35 - 39 años,5,3,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,2022,defunciones,Cuadro14
81.0,,40 - 44 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro14
81.0,,45 - 49 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro14
81.0,,50 - 54 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro14
81.0,,Edad desconocida,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2022,defunciones,Cuadro14
85.0,85 Casanare,TOTAL,67,37,30,0,1,2,0,4,4,0,8,11,0,13,2,0,0,0,0,6,7,0,5,4,0,2022,defunciones,Cuadro14
85.0,,10 - 14 años,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2022,defunciones,Cuadro14
85.0,,15 - 19 años,10,3,7,0,0,1,0,0,1,0,1,2,0,1,0,0,0,0,0,1,1,0,0,2,0,2022,defunciones,Cuadro14
85.0,,20 - 24 años,16,8,8,0,0,0,0,3,1,0,2,2,0,2,2,0,0,0,0,0,3,0,1,0,0,2022,defunciones,Cuadro14
85.0,,25 - 29 años,14,10,4,0,0,1,0,1,0,0,3,1,0,3,0,0,0,0,0,2,1,0,1,1,0,2022,defunciones,Cuadro14
85.0,,30 - 34 años,13,8,5,0,1,0,0,0,1,0,1,3,0,3,0,0,0,0,0,1,0,0,2,1,0,2022,defunciones,Cuadro14
85.0,,35 - 39 años,3,2,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro14
85.0,,40 - 44 años,2,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro14
85.0,,45 - 49 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro14
85.0,,50 - 54 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro14
85.0,,Edad desconocida,8,5,3,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,1,0,1,0,0,2022,defunciones,Cuadro14
86.0,86 Putumayo,TOTAL,61,33,28,0,0,1,0,8,5,0,8,3,0,6,5,0,0,0,0,9,9,0,2,5,0,2022,defunciones,Cuadro14
86.0,,10 - 14 años,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro14
86.0,,15 - 19 años,8,3,5,0,0,0,0,1,2,0,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2022,defunciones,Cuadro14
86.0,,20 - 24 años,16,8,8,0,0,1,0,0,0,0,2,1,0,1,1,0,0,0,0,4,5,0,1,0,0,2022,defunciones,Cuadro14
86.0,,25 - 29 años,13,9,4,0,0,0,0,5,1,0,1,0,0,2,1,0,0,0,0,1,2,0,0,0,0,2022,defunciones,Cuadro14
86.0,,30 - 34 años,8,5,3,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,1,0,2022,defunciones,Cuadro14
86.0,,35 - 39 años,5,1,4,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2022,defunciones,Cuadro14
86.0,,40 - 44 años,3,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2022,defunciones,Cuadro14
86.0,,45 - 49 años,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro14
86.0,,50 - 54 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro14
86.0,,Edad desconocida,6,4,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,1,0,2022,defunciones,Cuadro14
88.0,88 Archipiélago de San Andrés y Providencia,TOTAL,12,7,5,0,1,0,0,0,0,0,3,2,0,1,2,0,0,0,0,2,1,0,0,0,0,2022,defunciones,Cuadro14
88.0,,10 - 14 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro14
88.0,,15 - 19 años,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro14
88.0,,20 - 24 años,3,2,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro14
88.0,,25 - 29 años,5,2,3,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,2022,defunciones,Cuadro14
88.0,,30 - 34 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro14
88.0,,35 - 39 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro14
88.0,,40 - 44 años,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro14
88.0,,45 - 49 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro14
88.0,,50 - 54 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro14
88.0,,Edad desconocida,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2022,defunciones,Cuadro14
91.0,91 Amazonas,TOTAL,17,10,7,0,0,0,0,3,2,0,1,2,0,1,0,0,0,0,0,3,2,0,2,1,0,2022,defunciones,Cuadro14
91.0,,10 - 14 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro14
91.0,,15 - 19 años,4,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2022,defunciones,Cuadro14
91.0,,20 - 24 años,4,2,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2022,defunciones,Cuadro14
91.0,,25 - 29 años,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2022,defunciones,Cuadro14
91.0,,30 - 34 años,5,2,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,2022,defunciones,Cuadro14
91.0,,35 - 39 años,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro14
91.0,,40 - 44 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro14
91.0,,45 - 49 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro14
91.0,,50 - 54 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro14
91.0,,Edad desconocida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro14
94.0,94 Guainía,TOTAL,22,12,10,0,0,0,0,1,0,0,3,3,0,1,2,0,0,1,0,3,3,0,4,1,0,2022,defunciones,Cuadro14
94.0,,10 - 14 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro14
94.0,,15 - 19 años,6,3,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,2,0,0,2022,defunciones,Cuadro14
94.0,,20 - 24 años,6,3,3,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,2022,defunciones,Cuadro14
94.0,,25 - 29 años,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,2022,defunciones,Cuadro14
94.0,,30 - 34 años,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2022,defunciones,Cuadro14
94.0,,35 - 39 años,3,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2022,defunciones,Cuadro14
94.0,,40 - 44 años,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2022,defunciones,Cuadro14
94.0,,45 - 49 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro14
94.0,,50 - 54 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro14
94.0,,Edad desconocida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro14
95.0,95 Guaviare,TOTAL,12,8,4,0,0,0,0,1,0,0,3,2,0,1,1,0,0,0,0,1,1,0,2,0,0,2022,defunciones,Cuadro14
95.0,,10 - 14 años,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro14
