,Departamento de ocurrencia | Grupos de causas de defunción (lista colombia 105 para la tabulación de mortalidad),,Total,Total,,,Menor 1 hora,,,De 1 a 23 horas,,,De 1 a 6 días,,,De 7 a 27 dias,,,De 28 a 29 días,,,De 1 a 5 meses,,,De 6 a 11 meses,,,De 1 año,,,De 2 a 4 años,,,De 5 a 9 años,,,De 10 a 14 años,,,De 15 a 19 años,,,De 20 a 24 años,,,De 25 a 29 años,,,De 30 a 34 años,,,De 35 a 39 años,,,De 40 a 44 años,,,De 45 a 49 años,,,De 50 a 54 años,,,De 55 a 59 años,,,De 60 a 64 años,,,De 65 a 69 años,,,De 70 a 74 años,,,De 75 a 79 años,,,De 80 a 84 años,,,De 85 a 89 años,,,De 90 a 94 años,,,De 95 a 99 años,,,De 100 años y más,,,Edad desconocida,,,2022,defunciones,Cuadro11
,,,,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,2022,defunciones,Cuadro11
76.0,,"005 Septicemia, excepto neonatal",82,40,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,2,1,0,0,0,0,0,2,0,2,1,0,2,1,0,3,0,0,1,3,0,5,0,0,2,1,0,5,6,0,2,5,0,1,6,0,8,5,0,4,3,0,0,4,0,1,1,0,0,0,0,2022,defunciones,Cuadro11
76.0,,006 Todas las demás enfermedades bacterianas,53,32,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,3,2,0,0,1,0,3,1,0,2,2,0,2,4,0,2,0,0,2,4,0,3,2,0,8,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
76.0,,007 Sífilis y otras enfermedades venéreas,11,5,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
76.0,,008 Hepatitis viral y secuelas,18,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,3,1,0,0,0,0,2,0,0,0,0,0,0,2,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
76.0,,009 Enfermedad por el VIH (SIDA),286,230,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,34,2,0,35,9,0,27,10,0,31,9,0,23,8,0,15,8,0,16,6,0,22,3,0,10,0,0,5,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
76.0,,010 Todas las demás enfermedades infecciosas y parasitarias,2175,1250,925,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,6,0,1,1,0,0,1,0,1,0,0,2,1,0,4,1,0,3,3,0,4,3,0,11,5,0,8,5,0,8,7,0,11,14,0,19,17,0,30,20,0,38,26,0,66,54,0,120,72,0,142,93,0,157,122,0,214,141,0,213,162,0,145,113,0,45,49,0,4,8,0,0,0,0,2022,defunciones,Cuadro11
76.0,,"011 Tumores malignos del labio, de la cavidad bucal y de la faringe",86,48,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2,1,0,4,1,0,6,4,0,6,9,0,12,6,0,3,2,0,4,2,0,5,3,0,2,3,0,2,2,0,0,0,0,0,1,0,0,0,0,2022,defunciones,Cuadro11
76.0,,012 Tumor maligno del esófago,40,22,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,1,0,2,2,0,1,2,0,3,3,0,4,4,0,2,0,0,3,2,0,1,1,0,1,1,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
76.0,,013 Tumor maligno del estómago,603,362,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,4,8,0,11,5,0,16,14,0,17,13,0,11,22,0,35,17,0,44,20,0,62,18,0,48,25,0,38,21,0,37,33,0,21,24,0,12,14,0,2,5,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
76.0,,"014 Tumor maligno del colon, de la unión rectosigmoidea, recto y ano",526,234,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,4,0,3,3,0,2,7,0,5,4,0,7,6,0,9,15,0,21,20,0,23,32,0,30,39,0,33,41,0,38,36,0,33,31,0,18,28,0,7,18,0,3,7,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
76.0,,015 Tumor maligno del hígado,241,119,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,0,0,3,1,0,7,9,0,6,10,0,10,13,0,23,14,0,15,22,0,26,16,0,11,14,0,7,14,0,5,4,0,0,2,0,0,1,0,0,0,0,2022,defunciones,Cuadro11
76.0,,016 Tumor maligno de la vesícula biliar y de las vías biliares,128,39,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,3,0,2,5,0,3,5,0,5,16,0,4,9,0,9,12,0,9,13,0,2,12,0,1,8,0,1,4,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
76.0,,017 Tumor maligno del páncreas,285,146,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,3,1,0,2,1,0,9,4,0,10,5,0,10,12,0,19,13,0,20,16,0,20,26,0,27,23,0,12,15,0,10,11,0,2,8,0,0,2,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
76.0,,018 Todos los demás tumores malignos de los órganos digestivos y del peritoneo,79,37,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,2,0,1,0,0,0,2,0,3,3,0,2,5,0,8,2,0,2,4,0,9,6,0,5,9,0,1,3,0,3,1,0,1,2,0,1,0,0,0,1,0,0,0,0,2022,defunciones,Cuadro11
76.0,,019 Tumor maligno de la laringe,39,29,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,1,0,1,0,0,3,0,0,5,1,0,5,2,0,6,3,0,1,0,0,2,0,0,2,1,0,1,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
76.0,,"020 Tumor maligno de la tráquea, los bronquios y el pulmón",494,271,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,2,0,4,3,0,5,4,0,7,9,0,5,5,0,18,16,0,35,17,0,46,28,0,46,32,0,42,33,0,32,39,0,9,24,0,14,6,0,2,5,0,1,0,0,0,0,0,2022,defunciones,Cuadro11
76.0,,"021 Todos los demás tumores malignos de los órganos respiratorios e intratorácicos, excepto tráquea, bronquios y pulmón",26,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,1,0,1,3,0,3,2,0,0,2,0,0,3,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
76.0,,022 Tumor maligno de los huesos y de los cartílagos articulares,36,21,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,3,1,0,1,1,0,2,3,0,1,2,0,2,2,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2022,defunciones,Cuadro11
76.0,,023 Melanoma y otros tumores malignos de la piel,127,73,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,4,0,0,1,2,0,2,3,0,2,3,0,12,3,0,10,4,0,9,5,0,8,6,0,2,9,0,4,8,0,13,5,0,2,3,0,1,2,0,0,0,0,2022,defunciones,Cuadro11
76.0,,024 Tumor maligno de la mama de la mujer,503,0,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,7,0,0,17,0,0,27,0,0,36,0,0,45,0,0,62,0,0,52,0,0,64,0,0,50,0,0,40,0,0,41,0,0,32,0,0,12,0,0,7,0,0,2,0,0,0,0,2022,defunciones,Cuadro11
76.0,,025 Tumor maligno del cuello del útero,209,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,7,0,0,26,0,0,25,0,0,21,0,0,18,0,0,18,0,0,18,0,0,21,0,0,19,0,0,10,0,0,8,0,0,9,0,0,2,0,0,2,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
76.0,,026 Tumor maligno de otras partes del útero,106,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,4,0,0,5,0,0,14,0,0,17,0,0,24,0,0,16,0,0,12,0,0,2,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
76.0,,027 Tumor maligno del ovario,129,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,2,0,0,10,0,0,9,0,0,14,0,0,15,0,0,19,0,0,12,0,0,14,0,0,14,0,0,5,0,0,9,0,0,2,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
76.0,,028 Tumor maligno de la próstata,399,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,5,0,0,9,0,0,20,0,0,48,0,0,61,0,0,69,0,0,79,0,0,54,0,0,35,0,0,12,0,0,3,0,0,0,0,0,2022,defunciones,Cuadro11
76.0,,029 Tumor maligno de la vejiga urinaria,53,31,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,4,2,0,7,2,0,5,4,0,6,2,0,4,2,0,1,6,0,0,0,0,1,0,0,0,0,0,2022,defunciones,Cuadro11
76.0,,030 Todos los demás tumores malignos de los órganos urinarios,112,69,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,3,0,0,1,1,0,3,1,0,9,6,0,5,6,0,15,7,0,6,10,0,5,2,0,8,3,0,7,4,0,4,1,0,1,1,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
76.0,,"031 Tumor maligno del encéfalo, del ojo y de otras partes del sistema nervioso central",216,106,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,3,1,0,4,1,0,1,0,0,3,2,0,2,6,0,3,2,0,5,0,0,2,8,0,4,6,0,10,6,0,12,12,0,10,13,0,12,11,0,13,8,0,11,11,0,5,8,0,2,7,0,2,5,0,0,1,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
76.0,,032 Tumor maligno del tiroides y de otras glándulas endocrinas,68,22,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,1,4,0,1,0,0,3,5,0,6,11,0,4,5,0,2,4,0,2,5,0,0,6,0,0,2,0,1,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
76.0,,033 Tumores malignos de sitios mal definidos y secundarios,38,20,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,1,0,0,2,1,0,4,1,0,3,1,0,3,1,0,2,3,0,0,4,0,0,3,0,0,1,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
76.0,,034 Tumor maligno de sitios no especificados,180,94,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,5,2,0,3,4,0,2,2,0,9,3,0,8,15,0,12,9,0,18,13,0,14,8,0,7,12,0,11,8,0,1,6,0,0,3,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
76.0,,035 Leucemia,195,104,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,2,0,8,5,0,9,3,0,6,4,0,4,4,0,1,6,0,5,0,0,5,2,0,2,4,0,11,4,0,3,6,0,7,9,0,8,5,0,12,12,0,5,2,0,7,11,0,2,12,0,1,0,0,2,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
76.0,,"036 Todos los demás tumores malignos del tejido linfático, de los órganos hematopoyéticos y de tejidos afines",298,156,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,2,3,0,5,1,0,5,0,0,4,7,0,12,11,0,17,14,0,12,14,0,22,20,0,30,19,0,19,20,0,18,18,0,4,11,0,2,2,0,1,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
76.0,,"037 Tumores: in situ, benignos y de comportamiento incierto o desconocido y los no especificados",336,174,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2,0,3,1,0,2,1,0,5,5,0,7,10,0,9,6,0,12,8,0,8,8,0,20,17,0,16,16,0,27,22,0,18,21,0,26,19,0,11,18,0,8,5,0,0,2,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
76.0,,038 Todos los demás tumores malignos de otras localizaciones,122,74,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,2,0,3,1,0,7,3,0,4,4,0,1,2,0,2,4,0,6,1,0,7,6,0,9,8,0,7,4,0,6,6,0,7,2,0,4,4,0,1,1,0,1,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
76.0,,"039 Anemias: nutricionales, hemolíticas, aplásticas y otras",80,38,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,0,1,2,0,0,0,0,1,3,0,0,2,0,2,3,0,3,4,0,4,5,0,4,5,0,5,3,0,2,6,0,5,3,0,4,2,0,1,1,0,2,0,0,0,0,0,2022,defunciones,Cuadro11
76.0,,"040 Defectos de coagulación, púrpura y otras afecciones hemorrágicas y de la sangre y los trastornos que afectan la inmunidad",83,33,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,3,0,1,0,0,0,3,0,1,4,0,1,0,0,4,2,0,3,8,0,3,2,0,3,5,0,3,4,0,2,9,0,2,2,0,1,4,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
76.0,,041 Diabetes mellitus,1048,506,542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,2,0,5,0,0,7,3,0,3,6,0,16,10,0,19,28,0,31,25,0,49,56,0,68,44,0,49,51,0,81,71,0,71,95,0,59,69,0,24,53,0,18,24,0,2,4,0,0,0,0,2022,defunciones,Cuadro11
76.0,,042 Deficiencias nutricionales,212,110,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,4,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5,0,0,1,0,0,4,0,0,2,1,0,0,4,0,2,1,0,4,2,0,7,1,0,13,6,0,7,5,0,12,8,0,12,10,0,16,21,0,16,23,0,3,6,0,1,2,0,0,0,0,2022,defunciones,Cuadro11
76.0,,043 Todas las demás enfermedades endocrinas y nutricionales,375,168,207,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2,3,0,1,2,0,3,1,0,4,3,0,5,3,0,6,5,0,5,6,0,10,7,0,18,7,0,14,15,0,16,27,0,21,9,0,25,28,0,22,37,0,7,22,0,5,24,0,0,4,0,0,0,0,2022,defunciones,Cuadro11
76.0,,044 Trastornos mentales y del comportamiento,281,115,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2,1,0,3,0,0,2,1,0,2,2,0,3,0,0,3,7,0,6,8,0,13,11,0,27,23,0,20,40,0,19,37,0,9,27,0,2,8,0,0,0,0,2022,defunciones,Cuadro11
76.0,,045 Meningitis y otras enfermedades inflamatorias del sistema nervioso central,73,43,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,3,2,0,1,1,0,4,2,0,2,1,0,2,1,0,1,1,0,4,3,0,3,4,0,1,0,0,4,3,0,6,2,0,1,2,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
76.0,,046 Epilepsia y otros trastornos episódicos y paroxísticos,97,51,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,2,0,0,0,0,3,0,0,4,4,0,2,4,0,6,1,0,5,1,0,5,3,0,3,1,0,3,3,0,3,2,0,3,4,0,1,4,0,1,5,0,4,3,0,2,4,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
76.0,,047 Todas las demás enfermedades del sistema nervioso,724,321,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,2,0,2,5,0,6,5,0,8,5,0,6,1,0,8,2,0,5,3,0,9,0,0,6,6,0,10,6,0,6,4,0,15,18,0,22,18,0,21,19,0,29,48,0,51,54,0,47,90,0,42,79,0,19,27,0,5,11,0,0,0,0,2022,defunciones,Cuadro11
76.0,,"048 Enfermedades del ojo y sus anexos, del oído y de la apófisis mastoides",5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
76.0,,049 Fiebre reumática aguda y enfermedades cardíacas reumáticas crónicas,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
76.0,,050 Enfermedades hipertensivas,793,377,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,1,1,0,3,1,0,3,2,0,4,4,0,6,6,0,15,13,0,18,17,0,40,18,0,30,48,0,64,48,0,64,64,0,62,80,0,42,69,0,20,34,0,3,8,0,0,0,0,2022,defunciones,Cuadro11
76.0,,051 Enfermedades isquémicas del corazón,6210,3287,2923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,2,0,7,4,0,12,4,0,15,10,0,30,16,0,46,27,0,89,53,0,159,70,0,245,114,0,336,171,0,410,260,0,471,349,0,498,453,0,478,562,0,313,502,0,142,253,0,31,72,0,0,0,0,2022,defunciones,Cuadro11
76.0,,052 Enfermedad cardiopulmonar y enfermedades de la circulación pulmonar,151,65,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,2,2,0,1,1,0,1,2,0,2,3,0,1,2,0,2,1,0,5,2,0,6,5,0,7,4,0,5,13,0,7,14,0,13,8,0,10,15,0,1,6,0,0,5,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
76.0,,053 Todas las demás formas de enfermedad del corazón,492,253,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,1,0,0,0,0,1,1,0,4,0,0,2,0,0,1,1,0,2,2,0,8,0,0,5,3,0,8,3,0,6,3,0,8,4,0,13,7,0,20,16,0,33,21,0,22,34,0,27,28,0,41,33,0,26,36,0,11,24,0,12,15,0,2,3,0,0,0,0,2022,defunciones,Cuadro11
76.0,,054 Insuficiencia cardíaca,158,85,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0,2,0,0,1,2,0,2,3,0,7,3,0,7,2,0,11,7,0,7,5,0,9,9,0,9,8,0,15,16,0,7,7,0,3,5,0,0,5,0,0,0,0,2022,defunciones,Cuadro11
76.0,,055 Enfermedades cerebrovasculares,2438,1166,1272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,2,0,1,0,0,2,2,0,4,7,0,10,6,0,6,6,0,16,13,0,23,27,0,31,28,0,52,48,0,83,61,0,125,88,0,133,92,0,165,149,0,181,215,0,162,215,0,126,186,0,33,91,0,8,36,0,0,0,0,2022,defunciones,Cuadro11
76.0,,056 Aterosclerosis,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2022,defunciones,Cuadro11
76.0,,057 Aneurisma aórtico,158,98,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,3,2,0,1,2,0,8,3,0,6,2,0,16,12,0,17,7,0,14,9,0,15,13,0,5,8,0,7,2,0,3,0,0,0,0,0,0,0,0,2022,defunciones,Cuadro11
76.0,,058 Enfermedades de los vasos sanguíneos y otras enfermedades del sistema circulatorio,235,114,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,1,0,0,3,1,0,3,3,0,3,4,0,3,1,0,6,4,0,9,4,0,19,11,0,14,9,0,17,10,0,19,25,0,8,17,0,5,17,0,1,9,0,1,3,0,0,0,0,2022,defunciones,Cuadro11
76.0,,059 Neumonía,871,484,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,1,2,0,1,3,0,1,4,0,1,1,0,1,5,0,2,1,0,8,2,0,10,4,0,7,3,0,17,4,0,12,5,0,11,1,0,14,14,0,15,17,0,32,10,0,37,23,0,67,35,0,54,34,0,64,55,0,61,63,0,39,62,0,22,26,0,4,7,0,0,0,0,2022,defunciones,Cuadro11
76.0,,060 Enfermedades crónicas de las vías respiratorias inferiores,1469,760,709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,1,1,0,2,0,0,2,2,0,0,1,0,1,1,0,4,6,0,14,2,0,20,14,0,37,30,0,73,54,0,91,58,0,114,77,0,135,131,0,129,141,0,88,112,0,37,64,0,12,10,0,0,0,0,2022,defunciones,Cuadro11
