coddepartamento,departamento,codmunicipio,municipio,indicador,a_o,valor_indicador
91,Amazonas,91798,Tarapacá,PORCENTAJE DE NACIDOS VIVOS A TÉRMINO CON BAJO PESO AL NACER,2007,4.347826087
91,Amazonas,91798,Tarapacá,PORCENTAJE DE NACIDOS VIVOS A TÉRMINO CON BAJO PESO AL NACER,2010,4
91,Amazonas,91798,Tarapacá,PORCENTAJE DE NACIDOS VIVOS A TÉRMINO CON BAJO PESO AL NACER,2012,3.846153846
91,Amazonas,91798,Tarapacá,PORCENTAJE DE NACIDOS VIVOS A TÉRMINO CON BAJO PESO AL NACER,2013,5
91,Amazonas,91798,Tarapacá,PORCENTAJE DE NACIDOS VIVOS A TÉRMINO CON BAJO PESO AL NACER,2014,2.941176471
91,Amazonas,91798,Tarapacá,PORCENTAJE DE NACIDOS VIVOS A TÉRMINO CON BAJO PESO AL NACER,2015,8.571428571
91,Amazonas,91798,Tarapacá,PORCENTAJE DE NACIDOS VIVOS A TÉRMINO CON BAJO PESO AL NACER,2016,2.564102564
91,Amazonas,91798,Tarapacá,PORCENTAJE DE NACIDOS VIVOS A TÉRMINO CON BAJO PESO AL NACER,2017,3.125
91,Amazonas,91798,Tarapacá,PORCENTAJE DE NACIDOS VIVOS A TÉRMINO CON BAJO PESO AL NACER,2018,1.470588235
91,Amazonas,91798,Tarapacá,PORCENTAJE DE NACIDOS VIVOS A TÉRMINO CON BAJO PESO AL NACER,2019,9.615384615
91,Amazonas,91798,Tarapacá,PORCENTAJE DE NACIDOS VIVOS A TÉRMINO CON BAJO PESO AL NACER,2020,12.19512195
91,Amazonas,91798,Tarapacá,PORCENTAJE DE NACIDOS VIVOS CON BAJO PESO AL NACER,2005,5.555555556
91,Amazonas,91798,Tarapacá,PORCENTAJE DE NACIDOS VIVOS CON BAJO PESO AL NACER,2006,4.761904762
91,Amazonas,91798,Tarapacá,PORCENTAJE DE NACIDOS VIVOS CON BAJO PESO AL NACER,2007,3.846153846
91,Amazonas,91798,Tarapacá,PORCENTAJE DE NACIDOS VIVOS CON BAJO PESO AL NACER,2009,7.407407407
91,Amazonas,91798,Tarapacá,PORCENTAJE DE NACIDOS VIVOS CON BAJO PESO AL NACER,2010,13.51351351
91,Amazonas,91798,Tarapacá,PORCENTAJE DE NACIDOS VIVOS CON BAJO PESO AL NACER,2011,5.555555556
91,Amazonas,91798,Tarapacá,PORCENTAJE DE NACIDOS VIVOS CON BAJO PESO AL NACER,2012,8.823529412
91,Amazonas,91798,Tarapacá,PORCENTAJE DE NACIDOS VIVOS CON BAJO PESO AL NACER,2013,6.818181818
91,Amazonas,91798,Tarapacá,PORCENTAJE DE NACIDOS VIVOS CON BAJO PESO AL NACER,2014,2.380952381
91,Amazonas,91798,Tarapacá,PORCENTAJE DE NACIDOS VIVOS CON BAJO PESO AL NACER,2015,7.843137255
91,Amazonas,91798,Tarapacá,PORCENTAJE DE NACIDOS VIVOS CON BAJO PESO AL NACER,2016,3.389830508
91,Amazonas,91798,Tarapacá,PORCENTAJE DE NACIDOS VIVOS CON BAJO PESO AL NACER,2017,7.843137255
91,Amazonas,91798,Tarapacá,PORCENTAJE DE NACIDOS VIVOS CON BAJO PESO AL NACER,2018,4.938271605
91,Amazonas,91798,Tarapacá,PORCENTAJE DE NACIDOS VIVOS CON BAJO PESO AL NACER,2019,12.06896552
91,Amazonas,91798,Tarapacá,PORCENTAJE DE NACIDOS VIVOS CON BAJO PESO AL NACER,2020,12.76595745
91,Amazonas,91798,Tarapacá,PORCENTAJE DE NACIDOS VIVOS CON CUATRO O MAS CONSULTAS DE CONTROL PRENATAL,2005,28.94736842
91,Amazonas,91798,Tarapacá,PORCENTAJE DE NACIDOS VIVOS CON CUATRO O MAS CONSULTAS DE CONTROL PRENATAL,2006,42.42424242
91,Amazonas,91798,Tarapacá,PORCENTAJE DE NACIDOS VIVOS CON CUATRO O MAS CONSULTAS DE CONTROL PRENATAL,2007,52.17391304
91,Amazonas,91798,Tarapacá,PORCENTAJE DE NACIDOS VIVOS CON CUATRO O MAS CONSULTAS DE CONTROL PRENATAL,2008,58.33333333
91,Amazonas,91798,Tarapacá,PORCENTAJE DE NACIDOS VIVOS CON CUATRO O MAS CONSULTAS DE CONTROL PRENATAL,2009,33.33333333
91,Amazonas,91798,Tarapacá,PORCENTAJE DE NACIDOS VIVOS CON CUATRO O MAS CONSULTAS DE CONTROL PRENATAL,2010,35.13513514
91,Amazonas,91798,Tarapacá,PORCENTAJE DE NACIDOS VIVOS CON CUATRO O MAS CONSULTAS DE CONTROL PRENATAL,2011,30.55555556
91,Amazonas,91798,Tarapacá,PORCENTAJE DE NACIDOS VIVOS CON CUATRO O MAS CONSULTAS DE CONTROL PRENATAL,2012,22.3880597
91,Amazonas,91798,Tarapacá,PORCENTAJE DE NACIDOS VIVOS CON CUATRO O MAS CONSULTAS DE CONTROL PRENATAL,2013,25
91,Amazonas,91798,Tarapacá,PORCENTAJE DE NACIDOS VIVOS CON CUATRO O MAS CONSULTAS DE CONTROL PRENATAL,2014,42.10526316
91,Amazonas,91798,Tarapacá,PORCENTAJE DE NACIDOS VIVOS CON CUATRO O MAS CONSULTAS DE CONTROL PRENATAL,2015,15.38461538
91,Amazonas,91798,Tarapacá,PORCENTAJE DE NACIDOS VIVOS CON CUATRO O MAS CONSULTAS DE CONTROL PRENATAL,2016,28.81355932
91,Amazonas,91798,Tarapacá,PORCENTAJE DE NACIDOS VIVOS CON CUATRO O MAS CONSULTAS DE CONTROL PRENATAL,2017,42
91,Amazonas,91798,Tarapacá,PORCENTAJE DE NACIDOS VIVOS CON CUATRO O MAS CONSULTAS DE CONTROL PRENATAL,2018,41.97530864
91,Amazonas,91798,Tarapacá,PORCENTAJE DE NACIDOS VIVOS CON CUATRO O MAS CONSULTAS DE CONTROL PRENATAL,2019,37.93103448
91,Amazonas,91798,Tarapacá,PORCENTAJE DE NACIDOS VIVOS CON CUATRO O MAS CONSULTAS DE CONTROL PRENATAL,2020,27.65957447
91,Amazonas,91798,Tarapacá,PORCENTAJE DE NACIDOS VIVOS DE MUJERES ENTRE 15 A 18 AÑOS  DONDE EL PADRE ES MAYOR 4 O MÁS AÑOS DE EDAD,2005,70
91,Amazonas,91798,Tarapacá,PORCENTAJE DE NACIDOS VIVOS DE MUJERES ENTRE 15 A 18 AÑOS  DONDE EL PADRE ES MAYOR 4 O MÁS AÑOS DE EDAD,2006,54.54545455
91,Amazonas,91798,Tarapacá,PORCENTAJE DE NACIDOS VIVOS DE MUJERES ENTRE 15 A 18 AÑOS  DONDE EL PADRE ES MAYOR 4 O MÁS AÑOS DE EDAD,2007,90
91,Amazonas,91798,Tarapacá,PORCENTAJE DE NACIDOS VIVOS DE MUJERES ENTRE 15 A 18 AÑOS  DONDE EL PADRE ES MAYOR 4 O MÁS AÑOS DE EDAD,2008,65
91,Amazonas,91798,Tarapacá,PORCENTAJE DE NACIDOS VIVOS DE MUJERES ENTRE 15 A 18 AÑOS  DONDE EL PADRE ES MAYOR 4 O MÁS AÑOS DE EDAD,2009,66.66666667
91,Amazonas,91798,Tarapacá,PORCENTAJE DE NACIDOS VIVOS DE MUJERES ENTRE 15 A 18 AÑOS  DONDE EL PADRE ES MAYOR 4 O MÁS AÑOS DE EDAD,2010,80
91,Amazonas,91798,Tarapacá,PORCENTAJE DE NACIDOS VIVOS DE MUJERES ENTRE 15 A 18 AÑOS  DONDE EL PADRE ES MAYOR 4 O MÁS AÑOS DE EDAD,2011,75
91,Amazonas,91798,Tarapacá,PORCENTAJE DE NACIDOS VIVOS DE MUJERES ENTRE 15 A 18 AÑOS  DONDE EL PADRE ES MAYOR 4 O MÁS AÑOS DE EDAD,2012,62.5
91,Amazonas,91798,Tarapacá,PORCENTAJE DE NACIDOS VIVOS DE MUJERES ENTRE 15 A 18 AÑOS  DONDE EL PADRE ES MAYOR 4 O MÁS AÑOS DE EDAD,2013,87.5
91,Amazonas,91798,Tarapacá,PORCENTAJE DE NACIDOS VIVOS DE MUJERES ENTRE 15 A 18 AÑOS  DONDE EL PADRE ES MAYOR 4 O MÁS AÑOS DE EDAD,2014,62.5
91,Amazonas,91798,Tarapacá,PORCENTAJE DE NACIDOS VIVOS DE MUJERES ENTRE 15 A 18 AÑOS  DONDE EL PADRE ES MAYOR 4 O MÁS AÑOS DE EDAD,2015,62.5
91,Amazonas,91798,Tarapacá,PORCENTAJE DE NACIDOS VIVOS DE MUJERES ENTRE 15 A 18 AÑOS  DONDE EL PADRE ES MAYOR 4 O MÁS AÑOS DE EDAD,2016,71.42857143
91,Amazonas,91798,Tarapacá,PORCENTAJE DE NACIDOS VIVOS DE MUJERES ENTRE 15 A 18 AÑOS  DONDE EL PADRE ES MAYOR 4 O MÁS AÑOS DE EDAD,2017,71.42857143
91,Amazonas,91798,Tarapacá,PORCENTAJE DE NACIDOS VIVOS DE MUJERES ENTRE 15 A 18 AÑOS  DONDE EL PADRE ES MAYOR 4 O MÁS AÑOS DE EDAD,2018,90
91,Amazonas,91798,Tarapacá,PORCENTAJE DE NACIDOS VIVOS DE MUJERES ENTRE 15 A 18 AÑOS  DONDE EL PADRE ES MAYOR 4 O MÁS AÑOS DE EDAD,2019,33.33333333
91,Amazonas,91798,Tarapacá,PORCENTAJE DE NACIDOS VIVOS DE MUJERES ENTRE 15 A 18 AÑOS  DONDE EL PADRE ES MAYOR 4 O MÁS AÑOS DE EDAD,2020,33.33333333
91,Amazonas,91798,Tarapacá,PORCENTAJE DE NACIDOS VIVOS DE MUJERES MENORES DE 15 AÑOS  DONDE EL PADRE ES MAYOR 4 O MÁS AÑOS DE EDAD,2006,100
91,Amazonas,91798,Tarapacá,PORCENTAJE DE NACIDOS VIVOS DE MUJERES MENORES DE 15 AÑOS  DONDE EL PADRE ES MAYOR 4 O MÁS AÑOS DE EDAD,2013,100
91,Amazonas,91798,Tarapacá,PORCENTAJE DE NACIDOS VIVOS DE MUJERES MENORES DE 15 AÑOS  DONDE EL PADRE ES MAYOR 4 O MÁS AÑOS DE EDAD,2014,100
91,Amazonas,91798,Tarapacá,PORCENTAJE DE NACIDOS VIVOS DE MUJERES MENORES DE 15 AÑOS  DONDE EL PADRE ES MAYOR 4 O MÁS AÑOS DE EDAD,2017,100
91,Amazonas,91798,Tarapacá,PORCENTAJE DE NACIDOS VIVOS DE MUJERES MENORES DE 15 AÑOS  DONDE EL PADRE ES MAYOR 4 O MÁS AÑOS DE EDAD,2018,100
91,Amazonas,91798,Tarapacá,PORCENTAJE DE PARTOS ATENDIDOS POR PERSONAL CALIFICADO,2005,84.21052632
91,Amazonas,91798,Tarapacá,PORCENTAJE DE PARTOS ATENDIDOS POR PERSONAL CALIFICADO,2006,72.09302326
91,Amazonas,91798,Tarapacá,PORCENTAJE DE PARTOS ATENDIDOS POR PERSONAL CALIFICADO,2007,80.76923077
91,Amazonas,91798,Tarapacá,PORCENTAJE DE PARTOS ATENDIDOS POR PERSONAL CALIFICADO,2008,94.87179487
91,Amazonas,91798,Tarapacá,PORCENTAJE DE PARTOS ATENDIDOS POR PERSONAL CALIFICADO,2009,74.07407407
91,Amazonas,91798,Tarapacá,PORCENTAJE DE PARTOS ATENDIDOS POR PERSONAL CALIFICADO,2010,55.26315789
91,Amazonas,91798,Tarapacá,PORCENTAJE DE PARTOS ATENDIDOS POR PERSONAL CALIFICADO,2011,43.24324324
91,Amazonas,91798,Tarapacá,PORCENTAJE DE PARTOS ATENDIDOS POR PERSONAL CALIFICADO,2012,55.71428571
91,Amazonas,91798,Tarapacá,PORCENTAJE DE PARTOS ATENDIDOS POR PERSONAL CALIFICADO,2013,45.65217391
91,Amazonas,91798,Tarapacá,PORCENTAJE DE PARTOS ATENDIDOS POR PERSONAL CALIFICADO,2014,58.13953488
91,Amazonas,91798,Tarapacá,PORCENTAJE DE PARTOS ATENDIDOS POR PERSONAL CALIFICADO,2015,46.15384615
91,Amazonas,91798,Tarapacá,PORCENTAJE DE PARTOS ATENDIDOS POR PERSONAL CALIFICADO,2016,38.33333333
91,Amazonas,91798,Tarapacá,PORCENTAJE DE PARTOS ATENDIDOS POR PERSONAL CALIFICADO,2017,49.01960784
91,Amazonas,91798,Tarapacá,PORCENTAJE DE PARTOS ATENDIDOS POR PERSONAL CALIFICADO,2018,51.85185185
91,Amazonas,91798,Tarapacá,PORCENTAJE DE PARTOS ATENDIDOS POR PERSONAL CALIFICADO,2019,65.51724138
91,Amazonas,91798,Tarapacá,PORCENTAJE DE PARTOS ATENDIDOS POR PERSONAL CALIFICADO,2020,48.93617021
91,Amazonas,91798,Tarapacá,PORCENTAJE DE PARTOS INSTITUCIONALES,2005,84.21052632
91,Amazonas,91798,Tarapacá,PORCENTAJE DE PARTOS INSTITUCIONALES,2006,72.09302326
91,Amazonas,91798,Tarapacá,PORCENTAJE DE PARTOS INSTITUCIONALES,2007,80.76923077
91,Amazonas,91798,Tarapacá,PORCENTAJE DE PARTOS INSTITUCIONALES,2008,94.87179487
91,Amazonas,91798,Tarapacá,PORCENTAJE DE PARTOS INSTITUCIONALES,2009,68
91,Amazonas,91798,Tarapacá,PORCENTAJE DE PARTOS INSTITUCIONALES,2010,58.82352941
91,Amazonas,91798,Tarapacá,PORCENTAJE DE PARTOS INSTITUCIONALES,2011,46.66666667
91,Amazonas,91798,Tarapacá,PORCENTAJE DE PARTOS INSTITUCIONALES,2012,55.88235294
91,Amazonas,91798,Tarapacá,PORCENTAJE DE PARTOS INSTITUCIONALES,2013,45.45454545
91,Amazonas,91798,Tarapacá,PORCENTAJE DE PARTOS INSTITUCIONALES,2014,58.13953488
91,Amazonas,91798,Tarapacá,PORCENTAJE DE PARTOS INSTITUCIONALES,2015,48.07692308
91,Amazonas,91798,Tarapacá,PORCENTAJE DE PARTOS INSTITUCIONALES,2016,40
91,Amazonas,91798,Tarapacá,PORCENTAJE DE PARTOS INSTITUCIONALES,2017,47.05882353
91,Amazonas,91798,Tarapacá,PORCENTAJE DE PARTOS INSTITUCIONALES,2018,53.75
91,Amazonas,91798,Tarapacá,PORCENTAJE DE PARTOS INSTITUCIONALES,2019,62
91,Amazonas,91798,Tarapacá,PORCENTAJE DE PARTOS INSTITUCIONALES,2020,48.93617021
91,Amazonas,91798,Tarapacá,PORCENTAJE DE PARTOS POR CESAREA,2007,3.846153846
91,Amazonas,91798,Tarapacá,PORCENTAJE DE PARTOS POR CESAREA,2008,2.631578947
91,Amazonas,91798,Tarapacá,PORPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES MENORES DE 14 AÑOS,2014,2.325581395
91,Amazonas,91798,Tarapacá,PROMEDIO DE CONTROLES PRENATALES,2005,2.657894737
91,Amazonas,91798,Tarapacá,PROMEDIO DE CONTROLES PRENATALES,2006,2.534883721
91,Amazonas,91798,Tarapacá,PROMEDIO DE CONTROLES PRENATALES,2007,3.576923077
91,Amazonas,91798,Tarapacá,PROMEDIO DE CONTROLES PRENATALES,2008,3.666666667
91,Amazonas,91798,Tarapacá,PROMEDIO DE CONTROLES PRENATALES,2009,2.518518519
91,Amazonas,91798,Tarapacá,PROMEDIO DE CONTROLES PRENATALES,2010,2.289473684
91,Amazonas,91798,Tarapacá,PROMEDIO DE CONTROLES PRENATALES,2011,2.486486486
91,Amazonas,91798,Tarapacá,PROMEDIO DE CONTROLES PRENATALES,2012,2.171428571
91,Amazonas,91798,Tarapacá,PROMEDIO DE CONTROLES PRENATALES,2013,1.956521739
91,Amazonas,91798,Tarapacá,PROMEDIO DE CONTROLES PRENATALES,2014,2.488372093
91,Amazonas,91798,Tarapacá,PROMEDIO DE CONTROLES PRENATALES,2015,2.076923077
91,Amazonas,91798,Tarapacá,PROMEDIO DE CONTROLES PRENATALES,2016,2.233333333
91,Amazonas,91798,Tarapacá,PROMEDIO DE CONTROLES PRENATALES,2017,2.549019608
91,Amazonas,91798,Tarapacá,PROMEDIO DE CONTROLES PRENATALES,2018,2.814814815
91,Amazonas,91798,Tarapacá,PROMEDIO DE CONTROLES PRENATALES,2019,3.310344828
91,Amazonas,91798,Tarapacá,PROMEDIO DE CONTROLES PRENATALES,2020,2.255319149
91,Amazonas,91798,Tarapacá,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 14 A 17 AÑOS,2005,21.05263158
91,Amazonas,91798,Tarapacá,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 14 A 17 AÑOS,2006,18.60465116
91,Amazonas,91798,Tarapacá,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 14 A 17 AÑOS,2007,32
91,Amazonas,91798,Tarapacá,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 14 A 17 AÑOS,2008,38.46153846
91,Amazonas,91798,Tarapacá,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 14 A 17 AÑOS,2009,7.692307692
91,Amazonas,91798,Tarapacá,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 14 A 17 AÑOS,2010,13.15789474
91,Amazonas,91798,Tarapacá,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 14 A 17 AÑOS,2011,13.88888889
91,Amazonas,91798,Tarapacá,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 14 A 17 AÑOS,2012,20
91,Amazonas,91798,Tarapacá,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 14 A 17 AÑOS,2013,17.77777778
91,Amazonas,91798,Tarapacá,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 14 A 17 AÑOS,2014,11.62790698
91,Amazonas,91798,Tarapacá,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 14 A 17 AÑOS,2015,23.07692308
91,Amazonas,91798,Tarapacá,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 14 A 17 AÑOS,2016,8.333333333
91,Amazonas,91798,Tarapacá,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 14 A 17 AÑOS,2017,11.76470588
91,Amazonas,91798,Tarapacá,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 14 A 17 AÑOS,2018,8.641975309
91,Amazonas,91798,Tarapacá,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 14 A 17 AÑOS,2019,8.620689655
91,Amazonas,91798,Tarapacá,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 14 A 17 AÑOS,2020,10.63829787
91,Amazonas,91798,Tarapacá,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 18 A 26 AÑOS,2005,55.26315789
91,Amazonas,91798,Tarapacá,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 18 A 26 AÑOS,2006,48.8372093
91,Amazonas,91798,Tarapacá,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 18 A 26 AÑOS,2007,52
91,Amazonas,91798,Tarapacá,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 18 A 26 AÑOS,2008,41.02564103
91,Amazonas,91798,Tarapacá,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 18 A 26 AÑOS,2009,50
91,Amazonas,91798,Tarapacá,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 18 A 26 AÑOS,2010,57.89473684
91,Amazonas,91798,Tarapacá,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 18 A 26 AÑOS,2011,41.66666667
91,Amazonas,91798,Tarapacá,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 18 A 26 AÑOS,2012,48.57142857
91,Amazonas,91798,Tarapacá,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 18 A 26 AÑOS,2013,46.66666667
91,Amazonas,91798,Tarapacá,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 18 A 26 AÑOS,2014,51.1627907
91,Amazonas,91798,Tarapacá,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 18 A 26 AÑOS,2015,36.53846154
91,Amazonas,91798,Tarapacá,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 18 A 26 AÑOS,2016,53.33333333
91,Amazonas,91798,Tarapacá,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 18 A 26 AÑOS,2017,54.90196078
91,Amazonas,91798,Tarapacá,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 18 A 26 AÑOS,2018,45.67901235
91,Amazonas,91798,Tarapacá,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 18 A 26 AÑOS,2019,56.89655172
91,Amazonas,91798,Tarapacá,PROPORCIÓN DE NACIDOS VIVOS HIJOS DE MUJERES DE 18 A 26 AÑOS,2020,48.93617021
91,Amazonas,91798,Tarapacá,RAZÓN DE MORTALIDAD MATERNA A 1 AÑO,2005,5263.157895
91,Amazonas,91798,Tarapacá,RAZÓN DE MORTALIDAD MATERNA A 1 AÑO,2008,5128.205128
91,Amazonas,91798,Tarapacá,RAZÓN DE MORTALIDAD MATERNA A 42 DIAS,2005,5263.157895
91,Amazonas,91798,Tarapacá,RAZÓN DE MORTALIDAD MATERNA A 42 DIAS,2008,5128.205128
91,Amazonas,91798,Tarapacá,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 10 A 14 AÑOS,2006,8.298755187
91,Amazonas,91798,Tarapacá,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 10 A 14 AÑOS,2013,3.472222222
91,Amazonas,91798,Tarapacá,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 10 A 14 AÑOS,2014,7.01754386
91,Amazonas,91798,Tarapacá,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 10 A 14 AÑOS,2017,3.773584906
91,Amazonas,91798,Tarapacá,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 10 A 14 AÑOS,2018,3.787878788
91,Amazonas,91798,Tarapacá,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 10 A 19 AÑOS,2005,24.07002188
91,Amazonas,91798,Tarapacá,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 10 A 19 AÑOS,2006,32.32758621
91,Amazonas,91798,Tarapacá,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 10 A 19 AÑOS,2007,29.85074627
91,Amazonas,91798,Tarapacá,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 10 A 19 AÑOS,2008,48.72881356
91,Amazonas,91798,Tarapacá,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 10 A 19 AÑOS,2009,12.42236025
91,Amazonas,91798,Tarapacá,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 10 A 19 AÑOS,2010,28.57142857
91,Amazonas,91798,Tarapacá,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 10 A 19 AÑOS,2011,22.08835341
91,Amazonas,91798,Tarapacá,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 10 A 19 AÑOS,2012,42.63565891
91,Amazonas,91798,Tarapacá,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 10 A 19 AÑOS,2013,30.59273423
91,Amazonas,91798,Tarapacá,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 10 A 19 AÑOS,2014,20.71563089
91,Amazonas,91798,Tarapacá,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 10 A 19 AÑOS,2015,37.73584906
91,Amazonas,91798,Tarapacá,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 10 A 19 AÑOS,2016,24.66793169
91,Amazonas,91798,Tarapacá,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 10 A 19 AÑOS,2017,28.57142857
91,Amazonas,91798,Tarapacá,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 10 A 19 AÑOS,2018,30.36053131
91,Amazonas,91798,Tarapacá,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 10 A 19 AÑOS,2019,35.21126761
91,Amazonas,91798,Tarapacá,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 10 A 19 AÑOS,2020,15.9453303
91,Amazonas,91798,Tarapacá,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 15 A 19 AÑOS,2005,48.67256637
91,Amazonas,91798,Tarapacá,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 15 A 19 AÑOS,2006,58.29596413
91,Amazonas,91798,Tarapacá,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 15 A 19 AÑOS,2007,63.63636364
91,Amazonas,91798,Tarapacá,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 15 A 19 AÑOS,2008,106.4814815
91,Amazonas,91798,Tarapacá,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 15 A 19 AÑOS,2009,28.03738318
91,Amazonas,91798,Tarapacá,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 15 A 19 AÑOS,2010,64.51612903
91,Amazonas,91798,Tarapacá,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 15 A 19 AÑOS,2011,50.4587156
91,Amazonas,91798,Tarapacá,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 15 A 19 AÑOS,2012,97.77777778
91,Amazonas,91798,Tarapacá,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 15 A 19 AÑOS,2013,63.82978723
91,Amazonas,91798,Tarapacá,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 15 A 19 AÑOS,2014,36.58536585
91,Amazonas,91798,Tarapacá,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 15 A 19 AÑOS,2015,78.74015748
91,Amazonas,91798,Tarapacá,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 15 A 19 AÑOS,2016,50
91,Amazonas,91798,Tarapacá,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 15 A 19 AÑOS,2017,53.84615385
91,Amazonas,91798,Tarapacá,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 15 A 19 AÑOS,2018,57.03422053
91,Amazonas,91798,Tarapacá,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 15 A 19 AÑOS,2019,76.92307692
91,Amazonas,91798,Tarapacá,TASA DE FECUNDIDAD ESPECÍFICA EN MUJERES DE 15 A 19 AÑOS,2020,34.48275862
91,Amazonas,91798,Tarapacá,TASA DE MORTALIDAD EN LA NIÑEZ (MENORES DE 5 AÑOS DE EDAD),2005,52.63157895
91,Amazonas,91798,Tarapacá,TASA DE MORTALIDAD EN LA NIÑEZ (MENORES DE 5 AÑOS DE EDAD),2008,25.64102564
91,Amazonas,91798,Tarapacá,TASA DE MORTALIDAD EN LA NIÑEZ (MENORES DE 5 AÑOS DE EDAD),2009,37.03703704
91,Amazonas,91798,Tarapacá,TASA DE MORTALIDAD EN LA NIÑEZ (MENORES DE 5 AÑOS DE EDAD),2010,26.31578947
91,Amazonas,91798,Tarapacá,TASA DE MORTALIDAD EN LA NIÑEZ (MENORES DE 5 AÑOS DE EDAD),2013,43.47826087
91,Amazonas,91798,Tarapacá,TASA DE MORTALIDAD EN LA NIÑEZ (MENORES DE 5 AÑOS DE EDAD),2014,23.25581395
91,Amazonas,91798,Tarapacá,TASA DE MORTALIDAD EN LA NIÑEZ (MENORES DE 5 AÑOS DE EDAD),2015,38.46153846
