columna,columna_1,"CUADRO 6A - Nacimientos por peso al nacer, según departamento, municipio y área de residencia de la madre",columna_2,columna_3,columna_4,columna_5,columna_6,columna_7,columna_8,columna_9,columna_10,columna_11,columna_12,columna_13,año,tipo,hoja_origen
25.0,25862.0,,,Rural disperso,19,0,0,0,0,6,9,4,0,0,2025,nacimientos,Cuadro6A
25.0,25862.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
25.0,25867.0,,25867 Vianí,Total,9,0,0,0,0,2,7,0,0,0,2025,nacimientos,Cuadro6A
25.0,25867.0,,,Cabecera municipal,5,0,0,0,0,0,5,0,0,0,2025,nacimientos,Cuadro6A
25.0,25867.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
25.0,25867.0,,,Rural disperso,4,0,0,0,0,2,2,0,0,0,2025,nacimientos,Cuadro6A
25.0,25867.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
25.0,25871.0,,25871 Villagómez,Total,3,0,0,0,0,1,1,1,0,0,2025,nacimientos,Cuadro6A
25.0,25871.0,,,Cabecera municipal,3,0,0,0,0,1,1,1,0,0,2025,nacimientos,Cuadro6A
25.0,25871.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
25.0,25871.0,,,Rural disperso,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
25.0,25871.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
25.0,25873.0,,25873 Villapinzón,Total,113,2,1,5,12,41,39,11,2,0,2025,nacimientos,Cuadro6A
25.0,25873.0,,,Cabecera municipal,37,0,0,3,5,10,13,5,1,0,2025,nacimientos,Cuadro6A
25.0,25873.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
25.0,25873.0,,,Rural disperso,76,2,1,2,7,31,26,6,1,0,2025,nacimientos,Cuadro6A
25.0,25873.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
25.0,25875.0,,25875 Villeta,Total,119,0,0,1,12,32,48,23,3,0,2025,nacimientos,Cuadro6A
25.0,25875.0,,,Cabecera municipal,79,0,0,1,8,23,29,17,1,0,2025,nacimientos,Cuadro6A
25.0,25875.0,,,Centro poblado,1,0,0,0,0,0,1,0,0,0,2025,nacimientos,Cuadro6A
25.0,25875.0,,,Rural disperso,39,0,0,0,4,9,18,6,2,0,2025,nacimientos,Cuadro6A
25.0,25875.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
25.0,25878.0,,25878 Viotá,Total,48,0,0,0,3,9,26,9,1,0,2025,nacimientos,Cuadro6A
25.0,25878.0,,,Cabecera municipal,24,0,0,0,1,6,13,4,0,0,2025,nacimientos,Cuadro6A
25.0,25878.0,,,Centro poblado,1,0,0,0,0,0,1,0,0,0,2025,nacimientos,Cuadro6A
25.0,25878.0,,,Rural disperso,23,0,0,0,2,3,12,5,1,0,2025,nacimientos,Cuadro6A
25.0,25878.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
25.0,25885.0,,25885 Yacopí,Total,29,0,0,0,4,12,9,4,0,0,2025,nacimientos,Cuadro6A
25.0,25885.0,,,Cabecera municipal,6,0,0,0,1,3,2,0,0,0,2025,nacimientos,Cuadro6A
25.0,25885.0,,,Centro poblado,2,0,0,0,0,0,2,0,0,0,2025,nacimientos,Cuadro6A
25.0,25885.0,,,Rural disperso,21,0,0,0,3,9,5,4,0,0,2025,nacimientos,Cuadro6A
25.0,25885.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
25.0,25898.0,,25898 Zipacón,Total,21,0,0,1,5,7,8,0,0,0,2025,nacimientos,Cuadro6A
25.0,25898.0,,,Cabecera municipal,10,0,0,1,4,2,3,0,0,0,2025,nacimientos,Cuadro6A
25.0,25898.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
25.0,25898.0,,,Rural disperso,11,0,0,0,1,5,5,0,0,0,2025,nacimientos,Cuadro6A
25.0,25898.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
25.0,25899.0,,25899 Zipaquirá,Total,894,6,11,22,81,302,366,99,7,0,2025,nacimientos,Cuadro6A
25.0,25899.0,,,Cabecera municipal,774,5,9,20,69,272,313,80,6,0,2025,nacimientos,Cuadro6A
25.0,25899.0,,,Centro poblado,5,1,0,0,0,0,3,0,1,0,2025,nacimientos,Cuadro6A
25.0,25899.0,,,Rural disperso,115,0,2,2,12,30,50,19,0,0,2025,nacimientos,Cuadro6A
25.0,25899.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
25.0,25999.0,,Sin Información,Total,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
25.0,25999.0,,,Cabecera municipal,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
25.0,25999.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
25.0,25999.0,,,Rural disperso,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
25.0,25999.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
27.0,27000.0,27 Chocó,Total Dpto,Total,3080,7,24,81,241,820,1189,452,91,175,2025,nacimientos,Cuadro6A
27.0,27000.0,,,Cabecera municipal,1920,5,14,53,157,555,770,304,57,5,2025,nacimientos,Cuadro6A
27.0,27000.0,,,Centro poblado,362,1,2,5,25,77,143,46,11,52,2025,nacimientos,Cuadro6A
27.0,27000.0,,,Rural disperso,798,1,8,23,59,188,276,102,23,118,2025,nacimientos,Cuadro6A
27.0,27000.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
27.0,27001.0,,27001 Quibdó,Total,1017,5,11,38,89,276,421,150,26,1,2025,nacimientos,Cuadro6A
27.0,27001.0,,,Cabecera municipal,932,5,7,31,79,260,384,141,24,1,2025,nacimientos,Cuadro6A
27.0,27001.0,,,Centro poblado,49,0,0,2,3,13,24,6,1,0,2025,nacimientos,Cuadro6A
27.0,27001.0,,,Rural disperso,36,0,4,5,7,3,13,3,1,0,2025,nacimientos,Cuadro6A
27.0,27001.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
27.0,27006.0,,27006 Acandí,Total,104,0,1,1,9,20,49,19,5,0,2025,nacimientos,Cuadro6A
27.0,27006.0,,,Cabecera municipal,66,0,0,1,5,17,29,11,3,0,2025,nacimientos,Cuadro6A
27.0,27006.0,,,Centro poblado,18,0,0,0,0,2,11,5,0,0,2025,nacimientos,Cuadro6A
27.0,27006.0,,,Rural disperso,20,0,1,0,4,1,9,3,2,0,2025,nacimientos,Cuadro6A
27.0,27006.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
27.0,27025.0,,27025 Alto Baudó,Total,64,1,0,2,7,22,26,3,2,1,2025,nacimientos,Cuadro6A
27.0,27025.0,,,Cabecera municipal,19,0,0,0,3,9,4,2,1,0,2025,nacimientos,Cuadro6A
27.0,27025.0,,,Centro poblado,20,0,0,1,3,2,14,0,0,0,2025,nacimientos,Cuadro6A
27.0,27025.0,,,Rural disperso,25,1,0,1,1,11,8,1,1,1,2025,nacimientos,Cuadro6A
27.0,27025.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
27.0,27050.0,,27050 Atrato,Total,39,0,0,1,2,13,19,4,0,0,2025,nacimientos,Cuadro6A
27.0,27050.0,,,Cabecera municipal,24,0,0,1,1,5,16,1,0,0,2025,nacimientos,Cuadro6A
27.0,27050.0,,,Centro poblado,7,0,0,0,1,4,2,0,0,0,2025,nacimientos,Cuadro6A
27.0,27050.0,,,Rural disperso,8,0,0,0,0,4,1,3,0,0,2025,nacimientos,Cuadro6A
27.0,27050.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
27.0,27073.0,,27073 Bagadó,Total,51,0,0,0,2,18,17,2,0,12,2025,nacimientos,Cuadro6A
27.0,27073.0,,,Cabecera municipal,13,0,0,0,2,4,7,0,0,0,2025,nacimientos,Cuadro6A
27.0,27073.0,,,Centro poblado,2,0,0,0,0,1,0,0,0,1,2025,nacimientos,Cuadro6A
27.0,27073.0,,,Rural disperso,36,0,0,0,0,13,10,2,0,11,2025,nacimientos,Cuadro6A
27.0,27073.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
27.0,27075.0,,27075 Bahía Solano,Total,54,0,0,0,3,15,23,10,2,1,2025,nacimientos,Cuadro6A
27.0,27075.0,,,Cabecera municipal,35,0,0,0,2,9,14,8,2,0,2025,nacimientos,Cuadro6A
27.0,27075.0,,,Centro poblado,4,0,0,0,0,0,3,0,0,1,2025,nacimientos,Cuadro6A
27.0,27075.0,,,Rural disperso,15,0,0,0,1,6,6,2,0,0,2025,nacimientos,Cuadro6A
27.0,27075.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
27.0,27077.0,,27077 Bajo Baudó,Total,45,0,0,0,5,12,19,8,1,0,2025,nacimientos,Cuadro6A
27.0,27077.0,,,Cabecera municipal,19,0,0,0,1,3,8,6,1,0,2025,nacimientos,Cuadro6A
27.0,27077.0,,,Centro poblado,12,0,0,0,2,6,4,0,0,0,2025,nacimientos,Cuadro6A
27.0,27077.0,,,Rural disperso,14,0,0,0,2,3,7,2,0,0,2025,nacimientos,Cuadro6A
27.0,27077.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
27.0,27099.0,,27099 Bojayá,Total,35,0,0,1,4,7,17,4,1,1,2025,nacimientos,Cuadro6A
27.0,27099.0,,,Cabecera municipal,9,0,0,0,1,2,5,1,0,0,2025,nacimientos,Cuadro6A
27.0,27099.0,,,Centro poblado,10,0,0,0,2,1,4,2,0,1,2025,nacimientos,Cuadro6A
27.0,27099.0,,,Rural disperso,16,0,0,1,1,4,8,1,1,0,2025,nacimientos,Cuadro6A
27.0,27099.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
27.0,27135.0,,27135 El Cantón del San Pablo,Total,37,0,0,0,4,10,9,7,3,4,2025,nacimientos,Cuadro6A
27.0,27135.0,,,Cabecera municipal,23,0,0,0,2,8,5,6,2,0,2025,nacimientos,Cuadro6A
27.0,27135.0,,,Centro poblado,8,0,0,0,0,1,3,0,0,4,2025,nacimientos,Cuadro6A
27.0,27135.0,,,Rural disperso,6,0,0,0,2,1,1,1,1,0,2025,nacimientos,Cuadro6A
27.0,27135.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
27.0,27150.0,,27150 Carmen del Darién,Total,64,0,0,2,3,17,31,9,2,0,2025,nacimientos,Cuadro6A
27.0,27150.0,,,Cabecera municipal,19,0,0,0,3,5,8,3,0,0,2025,nacimientos,Cuadro6A
27.0,27150.0,,,Centro poblado,9,0,0,0,0,2,5,1,1,0,2025,nacimientos,Cuadro6A
27.0,27150.0,,,Rural disperso,36,0,0,2,0,10,18,5,1,0,2025,nacimientos,Cuadro6A
27.0,27150.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
27.0,27160.0,,27160 Cértegui,Total,31,0,2,1,3,12,9,3,1,0,2025,nacimientos,Cuadro6A
27.0,27160.0,,,Cabecera municipal,27,0,2,1,3,9,8,3,1,0,2025,nacimientos,Cuadro6A
27.0,27160.0,,,Centro poblado,1,0,0,0,0,0,1,0,0,0,2025,nacimientos,Cuadro6A
27.0,27160.0,,,Rural disperso,3,0,0,0,0,3,0,0,0,0,2025,nacimientos,Cuadro6A
27.0,27160.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
27.0,27205.0,,27205 Condoto,Total,91,0,1,8,10,24,34,14,0,0,2025,nacimientos,Cuadro6A
27.0,27205.0,,,Cabecera municipal,67,0,1,7,8,20,24,7,0,0,2025,nacimientos,Cuadro6A
27.0,27205.0,,,Centro poblado,13,0,0,0,0,2,7,4,0,0,2025,nacimientos,Cuadro6A
27.0,27205.0,,,Rural disperso,11,0,0,1,2,2,3,3,0,0,2025,nacimientos,Cuadro6A
27.0,27205.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
27.0,27245.0,,27245 El Carmen de Atrato,Total,47,0,1,0,3,19,17,2,1,4,2025,nacimientos,Cuadro6A
27.0,27245.0,,,Cabecera municipal,11,0,1,0,0,4,5,0,1,0,2025,nacimientos,Cuadro6A
27.0,27245.0,,,Centro poblado,2,0,0,0,0,0,2,0,0,0,2025,nacimientos,Cuadro6A
27.0,27245.0,,,Rural disperso,34,0,0,0,3,15,10,2,0,4,2025,nacimientos,Cuadro6A
27.0,27245.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
27.0,27250.0,,27250 El Litoral del San Juan,Total,54,1,0,1,1,6,5,1,0,39,2025,nacimientos,Cuadro6A
27.0,27250.0,,,Cabecera municipal,2,0,0,0,0,1,1,0,0,0,2025,nacimientos,Cuadro6A
27.0,27250.0,,,Centro poblado,40,1,0,0,1,1,0,0,0,37,2025,nacimientos,Cuadro6A
27.0,27250.0,,,Rural disperso,12,0,0,1,0,4,4,1,0,2,2025,nacimientos,Cuadro6A
27.0,27250.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
27.0,27361.0,,27361 Istmina,Total,209,0,2,4,11,63,92,29,8,0,2025,nacimientos,Cuadro6A
27.0,27361.0,,,Cabecera municipal,186,0,2,2,10,58,79,29,6,0,2025,nacimientos,Cuadro6A
27.0,27361.0,,,Centro poblado,14,0,0,1,1,4,6,0,2,0,2025,nacimientos,Cuadro6A
27.0,27361.0,,,Rural disperso,9,0,0,1,0,1,7,0,0,0,2025,nacimientos,Cuadro6A
27.0,27361.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
27.0,27372.0,,27372 Juradó,Total,20,0,0,1,1,4,9,0,5,0,2025,nacimientos,Cuadro6A
27.0,27372.0,,,Cabecera municipal,5,0,0,1,0,1,3,0,0,0,2025,nacimientos,Cuadro6A
27.0,27372.0,,,Centro poblado,3,0,0,0,1,1,1,0,0,0,2025,nacimientos,Cuadro6A
27.0,27372.0,,,Rural disperso,12,0,0,0,0,2,5,0,5,0,2025,nacimientos,Cuadro6A
27.0,27372.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
27.0,27413.0,,27413 Lloró,Total,107,0,1,1,8,21,20,8,2,46,2025,nacimientos,Cuadro6A
27.0,27413.0,,,Cabecera municipal,38,0,0,1,3,17,12,5,0,0,2025,nacimientos,Cuadro6A
27.0,27413.0,,,Centro poblado,11,0,0,0,1,1,5,2,2,0,2025,nacimientos,Cuadro6A
27.0,27413.0,,,Rural disperso,58,0,1,0,4,3,3,1,0,46,2025,nacimientos,Cuadro6A
27.0,27413.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
27.0,27425.0,,27425 Medio Atrato,Total,10,0,0,0,0,2,7,1,0,0,2025,nacimientos,Cuadro6A
27.0,27425.0,,,Cabecera municipal,2,0,0,0,0,0,1,1,0,0,2025,nacimientos,Cuadro6A
27.0,27425.0,,,Centro poblado,3,0,0,0,0,1,2,0,0,0,2025,nacimientos,Cuadro6A
27.0,27425.0,,,Rural disperso,5,0,0,0,0,1,4,0,0,0,2025,nacimientos,Cuadro6A
27.0,27425.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
27.0,27430.0,,27430 Medio Baudó,Total,84,0,2,2,8,22,15,11,0,24,2025,nacimientos,Cuadro6A
27.0,27430.0,,,Cabecera municipal,25,0,1,0,5,8,6,5,0,0,2025,nacimientos,Cuadro6A
27.0,27430.0,,,Centro poblado,15,0,1,0,0,7,1,2,0,4,2025,nacimientos,Cuadro6A
27.0,27430.0,,,Rural disperso,44,0,0,2,3,7,8,4,0,20,2025,nacimientos,Cuadro6A
27.0,27430.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
27.0,27450.0,,27450 Medio San Juan,Total,27,0,0,0,6,7,6,8,0,0,2025,nacimientos,Cuadro6A
27.0,27450.0,,,Cabecera municipal,8,0,0,0,2,2,1,3,0,0,2025,nacimientos,Cuadro6A
27.0,27450.0,,,Centro poblado,8,0,0,0,1,3,2,2,0,0,2025,nacimientos,Cuadro6A
27.0,27450.0,,,Rural disperso,11,0,0,0,3,2,3,3,0,0,2025,nacimientos,Cuadro6A
27.0,27450.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
27.0,27491.0,,27491 Nóvita,Total,30,0,0,0,1,6,15,4,2,2,2025,nacimientos,Cuadro6A
27.0,27491.0,,,Cabecera municipal,17,0,0,0,1,6,6,3,1,0,2025,nacimientos,Cuadro6A
27.0,27491.0,,,Centro poblado,4,0,0,0,0,0,4,0,0,0,2025,nacimientos,Cuadro6A
27.0,27491.0,,,Rural disperso,9,0,0,0,0,0,5,1,1,2,2025,nacimientos,Cuadro6A
27.0,27491.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
27.0,27493.0,,27493 Nuevo Belén de Bajirá,Total,237,0,2,8,16,76,80,45,10,0,2025,nacimientos,Cuadro6A
27.0,27493.0,,,Cabecera municipal,92,0,0,3,9,29,29,18,4,0,2025,nacimientos,Cuadro6A
27.0,27493.0,,,Centro poblado,14,0,0,1,1,2,5,4,1,0,2025,nacimientos,Cuadro6A
27.0,27493.0,,,Rural disperso,131,0,2,4,6,45,46,23,5,0,2025,nacimientos,Cuadro6A
27.0,27493.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
27.0,27495.0,,27495 Nuquí,Total,37,0,0,0,2,11,13,8,3,0,2025,nacimientos,Cuadro6A
27.0,27495.0,,,Cabecera municipal,15,0,0,0,0,7,3,3,2,0,2025,nacimientos,Cuadro6A
27.0,27495.0,,,Centro poblado,7,0,0,0,1,4,1,1,0,0,2025,nacimientos,Cuadro6A
27.0,27495.0,,,Rural disperso,15,0,0,0,1,0,9,4,1,0,2025,nacimientos,Cuadro6A
27.0,27495.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
27.0,27580.0,,27580 Río Iró,Total,21,0,0,0,5,6,8,2,0,0,2025,nacimientos,Cuadro6A
27.0,27580.0,,,Cabecera municipal,8,0,0,0,1,4,2,1,0,0,2025,nacimientos,Cuadro6A
27.0,27580.0,,,Centro poblado,7,0,0,0,1,2,3,1,0,0,2025,nacimientos,Cuadro6A
27.0,27580.0,,,Rural disperso,6,0,0,0,3,0,3,0,0,0,2025,nacimientos,Cuadro6A
27.0,27580.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
27.0,27600.0,,27600 Río Quito,Total,37,0,0,2,2,8,14,6,0,5,2025,nacimientos,Cuadro6A
27.0,27600.0,,,Cabecera municipal,15,0,0,2,0,4,6,3,0,0,2025,nacimientos,Cuadro6A
27.0,27600.0,,,Centro poblado,13,0,0,0,2,2,6,3,0,0,2025,nacimientos,Cuadro6A
27.0,27600.0,,,Rural disperso,9,0,0,0,0,2,2,0,0,5,2025,nacimientos,Cuadro6A
27.0,27600.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
27.0,27615.0,,27615 Riosucio,Total,216,0,1,5,14,47,101,41,6,1,2025,nacimientos,Cuadro6A
27.0,27615.0,,,Cabecera municipal,86,0,0,1,4,21,39,18,2,1,2025,nacimientos,Cuadro6A
27.0,27615.0,,,Centro poblado,8,0,1,0,0,1,5,1,0,0,2025,nacimientos,Cuadro6A
27.0,27615.0,,,Rural disperso,122,0,0,4,10,25,57,22,4,0,2025,nacimientos,Cuadro6A
27.0,27615.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
27.0,27660.0,,27660 San José del Palmar,Total,15,0,0,0,1,5,5,4,0,0,2025,nacimientos,Cuadro6A
27.0,27660.0,,,Cabecera municipal,1,0,0,0,0,1,0,0,0,0,2025,nacimientos,Cuadro6A
27.0,27660.0,,,Centro poblado,1,0,0,0,1,0,0,0,0,0,2025,nacimientos,Cuadro6A
27.0,27660.0,,,Rural disperso,13,0,0,0,0,4,5,4,0,0,2025,nacimientos,Cuadro6A
27.0,27660.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
27.0,27745.0,,27745 Sipí,Total,13,0,0,0,2,4,6,1,0,0,2025,nacimientos,Cuadro6A
27.0,27745.0,,,Cabecera municipal,5,0,0,0,0,1,3,1,0,0,2025,nacimientos,Cuadro6A
27.0,27745.0,,,Centro poblado,4,0,0,0,2,1,1,0,0,0,2025,nacimientos,Cuadro6A
27.0,27745.0,,,Rural disperso,4,0,0,0,0,2,2,0,0,0,2025,nacimientos,Cuadro6A
27.0,27745.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
27.0,27787.0,,27787 Tadó,Total,147,0,0,2,11,34,53,19,1,27,2025,nacimientos,Cuadro6A
27.0,27787.0,,,Cabecera municipal,85,0,0,1,8,22,40,12,1,1,2025,nacimientos,Cuadro6A
27.0,27787.0,,,Centro poblado,18,0,0,0,0,5,6,6,0,1,2025,nacimientos,Cuadro6A
27.0,27787.0,,,Rural disperso,44,0,0,1,3,7,7,1,0,25,2025,nacimientos,Cuadro6A
27.0,27787.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
27.0,27800.0,,27800 Unguía,Total,96,0,0,1,6,21,37,22,9,0,2025,nacimientos,Cuadro6A
27.0,27800.0,,,Cabecera municipal,49,0,0,1,3,10,19,10,6,0,2025,nacimientos,Cuadro6A
27.0,27800.0,,,Centro poblado,23,0,0,0,1,6,9,4,3,0,2025,nacimientos,Cuadro6A
27.0,27800.0,,,Rural disperso,24,0,0,0,2,5,9,8,0,0,2025,nacimientos,Cuadro6A
27.0,27800.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
27.0,27810.0,,27810 Unión Panamericana,Total,41,0,0,0,2,12,12,7,1,7,2025,nacimientos,Cuadro6A
27.0,27810.0,,,Cabecera municipal,17,0,0,0,1,8,3,3,0,2,2025,nacimientos,Cuadro6A
27.0,27810.0,,,Centro poblado,14,0,0,0,0,2,6,2,1,3,2025,nacimientos,Cuadro6A
27.0,27810.0,,,Rural disperso,10,0,0,0,1,2,3,2,0,2,2025,nacimientos,Cuadro6A
27.0,27810.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
27.0,27999.0,,Sin Información,Total,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
27.0,27999.0,,,Cabecera municipal,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
27.0,27999.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
27.0,27999.0,,,Rural disperso,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
27.0,27999.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
41.0,41000.0,41 Huila,Total Dpto,Total,7214,21,46,104,394,1958,3215,1309,164,3,2025,nacimientos,Cuadro6A
41.0,41000.0,,,Cabecera municipal,4088,14,24,57,222,1062,1813,803,93,0,2025,nacimientos,Cuadro6A
41.0,41000.0,,,Centro poblado,840,2,8,15,48,242,369,133,23,0,2025,nacimientos,Cuadro6A
41.0,41000.0,,,Rural disperso,2286,5,14,32,124,654,1033,373,48,3,2025,nacimientos,Cuadro6A
41.0,41000.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
41.0,41001.0,,41001 Neiva,Total,2193,7,15,31,128,513,990,457,52,0,2025,nacimientos,Cuadro6A
41.0,41001.0,,,Cabecera municipal,1994,5,10,29,115,456,904,426,49,0,2025,nacimientos,Cuadro6A
41.0,41001.0,,,Centro poblado,136,2,4,2,7,37,59,22,3,0,2025,nacimientos,Cuadro6A
41.0,41001.0,,,Rural disperso,63,0,1,0,6,20,27,9,0,0,2025,nacimientos,Cuadro6A
41.0,41001.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
41.0,41006.0,,41006 Acevedo,Total,262,0,1,2,9,91,123,32,4,0,2025,nacimientos,Cuadro6A
41.0,41006.0,,,Cabecera municipal,31,0,0,0,2,10,14,5,0,0,2025,nacimientos,Cuadro6A
41.0,41006.0,,,Centro poblado,62,0,0,1,2,20,29,10,0,0,2025,nacimientos,Cuadro6A
41.0,41006.0,,,Rural disperso,169,0,1,1,5,61,80,17,4,0,2025,nacimientos,Cuadro6A
41.0,41006.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
41.0,41013.0,,41013 Agrado,Total,65,1,0,1,2,18,32,11,0,0,2025,nacimientos,Cuadro6A
41.0,41013.0,,,Cabecera municipal,34,1,0,0,1,9,16,7,0,0,2025,nacimientos,Cuadro6A
41.0,41013.0,,,Centro poblado,1,0,0,0,0,0,0,1,0,0,2025,nacimientos,Cuadro6A
41.0,41013.0,,,Rural disperso,30,0,0,1,1,9,16,3,0,0,2025,nacimientos,Cuadro6A
41.0,41013.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
41.0,41016.0,,41016 Aipe,Total,101,0,2,1,9,23,43,22,1,0,2025,nacimientos,Cuadro6A
41.0,41016.0,,,Cabecera municipal,55,0,0,1,4,16,19,14,1,0,2025,nacimientos,Cuadro6A
41.0,41016.0,,,Centro poblado,25,0,0,0,4,5,12,4,0,0,2025,nacimientos,Cuadro6A
41.0,41016.0,,,Rural disperso,21,0,2,0,1,2,12,4,0,0,2025,nacimientos,Cuadro6A
41.0,41016.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
41.0,41020.0,,41020 Algeciras,Total,151,0,0,2,3,46,69,25,6,0,2025,nacimientos,Cuadro6A
41.0,41020.0,,,Cabecera municipal,77,0,0,1,2,23,36,12,3,0,2025,nacimientos,Cuadro6A
41.0,41020.0,,,Centro poblado,3,0,0,0,0,1,2,0,0,0,2025,nacimientos,Cuadro6A
41.0,41020.0,,,Rural disperso,71,0,0,1,1,22,31,13,3,0,2025,nacimientos,Cuadro6A
41.0,41020.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
41.0,41026.0,,41026 Altamira,Total,9,0,0,0,0,2,6,1,0,0,2025,nacimientos,Cuadro6A
41.0,41026.0,,,Cabecera municipal,4,0,0,0,0,1,3,0,0,0,2025,nacimientos,Cuadro6A
41.0,41026.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
41.0,41026.0,,,Rural disperso,5,0,0,0,0,1,3,1,0,0,2025,nacimientos,Cuadro6A
41.0,41026.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro6A
