columna,columna_1,"CUADRO 13 - Nacimientos por nivel educativo de la madre según departamento, municipio de residencia y grupo de edad de la madre",columna_2,columna_3,columna_4,columna_5,columna_6,columna_7,columna_8,columna_9,columna_10,columna_11,columna_12,columna_13,columna_14,columna_15,columna_16,columna_17,columna_18,año,tipo,hoja_origen
25.0,25430.0,,25430 Madrid,Total,960,1,37,160,349,25,1,114,59,179,25,5,0,0,5,2025,nacimientos,Cuadro13
25.0,25430.0,,,De 10-14 Años,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25430.0,,,De 15-19 Años,83,0,7,33,39,1,0,1,0,1,0,0,0,0,1,2025,nacimientos,Cuadro13
25.0,25430.0,,,De 20-24 Años,226,0,8,52,115,7,1,20,14,9,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25430.0,,,De 25-29 Años,282,0,11,36,105,12,0,46,21,47,2,0,0,0,2,2025,nacimientos,Cuadro13
25.0,25430.0,,,De 30-34 Años,226,0,3,25,59,3,0,32,13,78,10,2,0,0,1,2025,nacimientos,Cuadro13
25.0,25430.0,,,De 35-39 Años,120,1,7,10,25,2,0,12,11,36,12,3,0,0,1,2025,nacimientos,Cuadro13
25.0,25430.0,,,De 40-44 Años,21,0,1,2,6,0,0,3,0,8,1,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25430.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25430.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25430.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25436.0,,25436 Manta,Total,8,0,0,3,2,1,0,1,0,1,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25436.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25436.0,,,De 15-19 Años,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25436.0,,,De 20-24 Años,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25436.0,,,De 25-29 Años,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25436.0,,,De 30-34 Años,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25436.0,,,De 35-39 Años,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25436.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25436.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25436.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25436.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25438.0,,25438 Medina,Total,32,0,4,10,11,1,0,3,1,2,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25438.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25438.0,,,De 15-19 Años,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25438.0,,,De 20-24 Años,11,0,0,6,4,0,0,0,0,1,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25438.0,,,De 25-29 Años,10,0,1,2,5,0,0,1,0,1,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25438.0,,,De 30-34 Años,4,0,1,1,2,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25438.0,,,De 35-39 Años,4,0,1,1,0,0,0,2,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25438.0,,,De 40-44 Años,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25438.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25438.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25438.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25473.0,,25473 Mosquera,Total,804,0,37,95,286,10,2,90,55,181,32,10,2,1,3,2025,nacimientos,Cuadro13
25.0,25473.0,,,De 10-14 Años,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25473.0,,,De 15-19 Años,62,0,10,17,32,0,1,2,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25473.0,,,De 20-24 Años,200,0,10,35,93,2,1,24,12,19,1,0,0,1,2,2025,nacimientos,Cuadro13
25.0,25473.0,,,De 25-29 Años,215,0,5,22,74,3,0,30,16,56,5,3,0,0,1,2025,nacimientos,Cuadro13
25.0,25473.0,,,De 30-34 Años,203,0,6,12,58,3,0,16,21,73,12,2,0,0,0,2025,nacimientos,Cuadro13
25.0,25473.0,,,De 35-39 Años,97,0,5,6,23,2,0,12,6,25,12,4,2,0,0,2025,nacimientos,Cuadro13
25.0,25473.0,,,De 40-44 Años,24,0,0,1,6,0,0,6,0,8,2,1,0,0,0,2025,nacimientos,Cuadro13
25.0,25473.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25473.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25473.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25483.0,,25483 Nariño,Total,9,0,1,1,5,0,0,1,0,1,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25483.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25483.0,,,De 15-19 Años,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25483.0,,,De 20-24 Años,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25483.0,,,De 25-29 Años,4,0,1,1,1,0,0,1,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25483.0,,,De 30-34 Años,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25483.0,,,De 35-39 Años,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25483.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25483.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25483.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25483.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25486.0,,25486 Nemocón,Total,100,0,6,24,54,3,0,7,2,3,0,0,0,0,1,2025,nacimientos,Cuadro13
25.0,25486.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25486.0,,,De 15-19 Años,15,0,0,9,5,0,0,0,0,0,0,0,0,0,1,2025,nacimientos,Cuadro13
25.0,25486.0,,,De 20-24 Años,34,0,2,7,22,2,0,0,1,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25486.0,,,De 25-29 Años,26,0,1,5,13,1,0,4,1,1,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25486.0,,,De 30-34 Años,15,0,2,2,9,0,0,1,0,1,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25486.0,,,De 35-39 Años,8,0,1,1,4,0,0,1,0,1,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25486.0,,,De 40-44 Años,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25486.0,,,De 45-49 Años,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25486.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25486.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25488.0,,25488 Nilo,Total,24,0,2,0,9,1,0,3,3,5,0,0,0,0,1,2025,nacimientos,Cuadro13
25.0,25488.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25488.0,,,De 15-19 Años,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25488.0,,,De 20-24 Años,5,0,1,0,3,1,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25488.0,,,De 25-29 Años,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25488.0,,,De 30-34 Años,7,0,0,0,2,0,0,3,0,2,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25488.0,,,De 35-39 Años,6,0,1,0,1,0,0,0,2,1,0,0,0,0,1,2025,nacimientos,Cuadro13
25.0,25488.0,,,De 40-44 Años,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25488.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25488.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25488.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25489.0,,25489 Nimaima,Total,4,0,0,1,2,0,0,0,1,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25489.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25489.0,,,De 15-19 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25489.0,,,De 20-24 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25489.0,,,De 25-29 Años,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25489.0,,,De 30-34 Años,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25489.0,,,De 35-39 Años,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25489.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25489.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25489.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25489.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25491.0,,25491 Nocaima,Total,20,0,0,6,11,0,0,0,1,1,1,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25491.0,,,De 10-14 Años,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25491.0,,,De 15-19 Años,5,0,0,3,2,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25491.0,,,De 20-24 Años,6,0,0,1,5,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25491.0,,,De 25-29 Años,4,0,0,1,1,0,0,0,1,1,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25491.0,,,De 30-34 Años,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25491.0,,,De 35-39 Años,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25491.0,,,De 40-44 Años,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25491.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25491.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25491.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25506.0,,25506 Venecia,Total,10,0,1,1,5,0,0,3,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25506.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25506.0,,,De 15-19 Años,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25506.0,,,De 20-24 Años,6,0,1,0,4,0,0,1,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25506.0,,,De 25-29 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25506.0,,,De 30-34 Años,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25506.0,,,De 35-39 Años,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25506.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25506.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25506.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25506.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25513.0,,25513 Pacho,Total,107,0,3,17,51,5,0,6,4,11,0,0,0,0,10,2025,nacimientos,Cuadro13
25.0,25513.0,,,De 10-14 Años,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25513.0,,,De 15-19 Años,13,0,1,4,7,0,0,0,0,0,0,0,0,0,1,2025,nacimientos,Cuadro13
25.0,25513.0,,,De 20-24 Años,29,0,0,4,19,2,0,0,1,1,0,0,0,0,2,2025,nacimientos,Cuadro13
25.0,25513.0,,,De 25-29 Años,26,0,1,3,12,2,0,1,1,4,0,0,0,0,2,2025,nacimientos,Cuadro13
25.0,25513.0,,,De 30-34 Años,21,0,1,3,6,1,0,2,2,3,0,0,0,0,3,2025,nacimientos,Cuadro13
25.0,25513.0,,,De 35-39 Años,16,0,0,2,7,0,0,2,0,3,0,0,0,0,2,2025,nacimientos,Cuadro13
25.0,25513.0,,,De 40-44 Años,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25513.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25513.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25513.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25518.0,,25518 Paime,Total,6,0,0,2,2,1,0,0,0,0,0,0,0,0,1,2025,nacimientos,Cuadro13
25.0,25518.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25518.0,,,De 15-19 Años,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25518.0,,,De 20-24 Años,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25518.0,,,De 25-29 Años,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2025,nacimientos,Cuadro13
25.0,25518.0,,,De 30-34 Años,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25518.0,,,De 35-39 Años,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25518.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25518.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25518.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25518.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25524.0,,25524 Pandi,Total,15,0,1,1,11,0,0,0,1,1,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25524.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25524.0,,,De 15-19 Años,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25524.0,,,De 20-24 Años,5,0,0,0,4,0,0,0,0,1,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25524.0,,,De 25-29 Años,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25524.0,,,De 30-34 Años,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25524.0,,,De 35-39 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25524.0,,,De 40-44 Años,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25524.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25524.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25524.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25530.0,,25530 Paratebueno,Total,52,0,9,12,21,3,0,3,1,3,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25530.0,,,De 10-14 Años,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25530.0,,,De 15-19 Años,8,0,2,5,1,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25530.0,,,De 20-24 Años,12,0,1,0,8,2,0,1,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25530.0,,,De 25-29 Años,16,0,1,2,8,1,0,1,1,2,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25530.0,,,De 30-34 Años,6,0,0,2,2,0,0,1,0,1,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25530.0,,,De 35-39 Años,6,0,2,3,1,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25530.0,,,De 40-44 Años,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25530.0,,,De 45-49 Años,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25530.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25530.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25535.0,,25535 Pasca,Total,52,0,6,19,17,1,0,5,2,1,0,0,0,0,1,2025,nacimientos,Cuadro13
25.0,25535.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25535.0,,,De 15-19 Años,10,0,1,7,2,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25535.0,,,De 20-24 Años,17,0,1,3,9,0,0,3,1,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25535.0,,,De 25-29 Años,12,0,0,4,5,0,0,1,1,0,0,0,0,0,1,2025,nacimientos,Cuadro13
25.0,25535.0,,,De 30-34 Años,7,0,1,4,0,0,0,1,0,1,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25535.0,,,De 35-39 Años,4,0,2,1,0,1,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25535.0,,,De 40-44 Años,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25535.0,,,De 45-49 Años,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25535.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25535.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25572.0,,25572 Puerto Salgar,Total,65,0,5,22,12,7,0,5,4,9,1,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25572.0,,,De 10-14 Años,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25572.0,,,De 15-19 Años,11,0,1,8,0,2,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25572.0,,,De 20-24 Años,20,0,3,6,5,2,0,3,0,1,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25572.0,,,De 25-29 Años,18,0,0,4,4,2,0,1,3,4,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25572.0,,,De 30-34 Años,10,0,1,2,1,1,0,1,1,2,1,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25572.0,,,De 35-39 Años,4,0,0,1,1,0,0,0,0,2,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25572.0,,,De 40-44 Años,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25572.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25572.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25572.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25580.0,,25580 Pulí,Total,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25580.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25580.0,,,De 15-19 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25580.0,,,De 20-24 Años,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25580.0,,,De 25-29 Años,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25580.0,,,De 30-34 Años,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25580.0,,,De 35-39 Años,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25580.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25580.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25580.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25580.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25592.0,,25592 Quebradanegra,Total,8,0,1,3,2,0,0,1,1,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25592.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25592.0,,,De 15-19 Años,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25592.0,,,De 20-24 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25592.0,,,De 25-29 Años,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25592.0,,,De 30-34 Años,4,0,1,0,2,0,0,0,1,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25592.0,,,De 35-39 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25592.0,,,De 40-44 Años,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25592.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25592.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25592.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25594.0,,25594 Quetame,Total,36,0,4,6,13,2,1,4,0,6,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25594.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25594.0,,,De 15-19 Años,4,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25594.0,,,De 20-24 Años,13,0,2,3,4,0,0,2,0,2,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25594.0,,,De 25-29 Años,14,0,2,1,4,1,0,2,0,4,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25594.0,,,De 30-34 Años,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25594.0,,,De 35-39 Años,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25594.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25594.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25594.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25594.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro13
25.0,25596.0,,25596 Quipile,Total,15,0,1,4,6,0,0,1,2,1,0,0,0,0,0,2025,nacimientos,Cuadro13
