columna,"CUADRO 11 - Nacimientos por área y sexo, según departamento de residencia de la madre y pertenencia étnica del nacido vivo",columna_1,columna_2,columna_3,columna_4,columna_5,columna_6,columna_7,columna_8,columna_9,columna_10,columna_11,columna_12,columna_13,columna_14,columna_15,columna_16,columna_17,año,tipo,hoja_origen,cuadro,"CUADRO 11 - Nacimientos por área y sexo, según departamento de residencia de la madre y pertenencia étnico-racial del nacido vivo"
13.0,,Total,13102,6670,6432,0,5273,5039,0,840,854,0,557,539,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,13 Bolívar
13.0,,Indígena,6,3,3,0,2,1,0,1,0,0,0,2,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
13.0,,Rom (Gitano),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
13.0,,Raizal del archipiélago de San Andrés y Providencia,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
13.0,,Palenquero de San Basilio,8,4,4,0,1,1,0,3,3,0,0,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
13.0,,"Negro(a), mulato(a), afrocolombiano(a) o afrodescendiente",246,114,132,0,85,98,0,20,21,0,9,13,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
13.0,,Ninguno de las anteriores,12841,6549,6292,0,5185,4939,0,816,829,0,548,524,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
13.0,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
15.0,,Total,5528,2740,2788,0,1749,1763,0,42,46,0,949,979,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,15 Boyacá
15.0,,Indígena,50,17,33,0,1,2,0,0,1,0,16,30,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
15.0,,Rom (Gitano),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
15.0,,Raizal del archipiélago de San Andrés y Providencia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
15.0,,Palenquero de San Basilio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
15.0,,"Negro(a), mulato(a), afrocolombiano(a) o afrodescendiente",5,3,2,0,2,2,0,0,0,0,1,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
15.0,,Ninguno de las anteriores,5473,2720,2753,0,1746,1759,0,42,45,0,932,949,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
15.0,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
17.0,,Total,3091,1597,1494,0,1093,985,0,76,81,0,428,428,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,17 Caldas
17.0,,Indígena,186,81,105,0,15,9,0,8,11,0,58,85,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
17.0,,Rom (Gitano),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
17.0,,Raizal del archipiélago de San Andrés y Providencia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
17.0,,Palenquero de San Basilio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
17.0,,"Negro(a), mulato(a), afrocolombiano(a) o afrodescendiente",9,8,1,0,4,0,0,2,0,0,2,1,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
17.0,,Ninguno de las anteriores,2896,1508,1388,0,1074,976,0,66,70,0,368,342,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
17.0,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
18.0,,Total,2716,1418,1298,0,911,856,0,59,47,0,448,395,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,18 Caquetá
18.0,,Indígena,34,22,12,0,4,3,0,3,3,0,15,6,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
18.0,,Rom (Gitano),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
18.0,,Raizal del archipiélago de San Andrés y Providencia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
18.0,,Palenquero de San Basilio,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
18.0,,"Negro(a), mulato(a), afrocolombiano(a) o afrodescendiente",2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
18.0,,Ninguno de las anteriores,2679,1394,1285,0,905,852,0,56,44,0,433,389,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
18.0,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
19.0,,Total,6658,3434,3224,0,1208,1171,0,333,333,0,1893,1720,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,19 Cauca
19.0,,Indígena,1427,742,685,0,62,62,0,81,84,0,599,539,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
19.0,,Rom (Gitano),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
19.0,,Raizal del archipiélago de San Andrés y Providencia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
19.0,,Palenquero de San Basilio,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
19.0,,"Negro(a), mulato(a), afrocolombiano(a) o afrodescendiente",545,300,245,0,130,107,0,39,25,0,131,113,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
19.0,,Ninguno de las anteriores,4685,2391,2294,0,1016,1002,0,213,224,0,1162,1068,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
19.0,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
20.0,,Total,8093,4194,3899,0,3259,3025,0,551,502,0,384,372,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,20 Cesar
20.0,,Indígena,284,141,143,0,43,46,0,33,27,0,65,70,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
20.0,,Rom (Gitano),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
20.0,,Raizal del archipiélago de San Andrés y Providencia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
20.0,,Palenquero de San Basilio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
20.0,,"Negro(a), mulato(a), afrocolombiano(a) o afrodescendiente",279,163,116,0,127,95,0,18,19,0,18,2,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
20.0,,Ninguno de las anteriores,7530,3890,3640,0,3089,2884,0,500,456,0,301,300,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
20.0,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
23.0,,Total,9517,4787,4729,1,2782,2700,1,574,578,0,1431,1451,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,23 Córdoba
23.0,,Indígena,212,113,99,0,22,25,0,23,11,0,68,63,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
23.0,,Rom (Gitano),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
23.0,,Raizal del archipiélago de San Andrés y Providencia,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
23.0,,Palenquero de San Basilio,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
23.0,,"Negro(a), mulato(a), afrocolombiano(a) o afrodescendiente",78,34,44,0,19,14,0,3,3,0,12,27,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
23.0,,Ninguno de las anteriores,9225,4638,4586,1,2740,2661,1,548,564,0,1350,1361,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
23.0,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
25.0,,Total,15069,7697,7371,1,5651,5372,1,84,97,0,1962,1902,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,25 Cundinamarca
25.0,,Indígena,76,39,37,0,28,25,0,0,1,0,11,11,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
25.0,,Rom (Gitano),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
25.0,,Raizal del archipiélago de San Andrés y Providencia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
25.0,,Palenquero de San Basilio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
25.0,,"Negro(a), mulato(a), afrocolombiano(a) o afrodescendiente",49,30,19,0,24,16,0,1,0,0,5,3,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
25.0,,Ninguno de las anteriores,14944,7628,7315,1,5599,5331,1,83,96,0,1946,1888,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
25.0,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
27.0,,Total,3080,1573,1507,0,980,940,0,180,182,0,413,385,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,27 Chocó
27.0,,Indígena,597,319,278,0,68,75,0,75,57,0,176,146,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
27.0,,Rom (Gitano),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
27.0,,Raizal del archipiélago de San Andrés y Providencia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
27.0,,Palenquero de San Basilio,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
27.0,,"Negro(a), mulato(a), afrocolombiano(a) o afrodescendiente",1708,878,830,0,724,663,0,83,86,0,71,81,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
27.0,,Ninguno de las anteriores,774,376,398,0,188,201,0,22,39,0,166,158,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
27.0,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
41.0,,Total,7214,3699,3515,0,2101,1987,0,436,404,0,1162,1124,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,41 Huila
41.0,,Indígena,95,62,33,0,2,5,0,8,4,0,52,24,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
41.0,,Rom (Gitano),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
41.0,,Raizal del archipiélago de San Andrés y Providencia,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
41.0,,Palenquero de San Basilio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
41.0,,"Negro(a), mulato(a), afrocolombiano(a) o afrodescendiente",19,8,11,0,6,5,0,1,0,0,1,6,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
41.0,,Ninguno de las anteriores,7099,3628,3471,0,2092,1977,0,427,400,0,1109,1094,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
41.0,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
44.0,,Total,9155,4676,4478,1,2057,1911,0,414,364,0,2205,2203,1,0,0,0,2025,nacimientos,Cuadro11,cuadro11,44 La Guajira
44.0,,Indígena,5454,2740,2713,1,528,509,0,229,201,0,1983,2003,1,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
44.0,,Rom (Gitano),1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
44.0,,Raizal del archipiélago de San Andrés y Providencia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
44.0,,Palenquero de San Basilio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
44.0,,"Negro(a), mulato(a), afrocolombiano(a) o afrodescendiente",93,53,40,0,40,31,0,10,5,0,3,4,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
44.0,,Ninguno de las anteriores,3607,1882,1725,0,1489,1371,0,175,158,0,218,196,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
44.0,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
47.0,,Total,8408,4304,4104,0,3186,3116,0,829,727,0,289,261,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,47 Magdalena
47.0,,Indígena,77,43,34,0,15,6,0,10,7,0,18,21,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
47.0,,Rom (Gitano),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
47.0,,Raizal del archipiélago de San Andrés y Providencia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
47.0,,Palenquero de San Basilio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
47.0,,"Negro(a), mulato(a), afrocolombiano(a) o afrodescendiente",55,33,22,0,21,16,0,7,5,0,5,1,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
47.0,,Ninguno de las anteriores,8276,4228,4048,0,3150,3094,0,812,715,0,266,239,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
47.0,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
50.0,,Total,6353,3238,3115,0,2523,2466,0,132,111,0,583,538,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,50 Meta
50.0,,Indígena,269,147,122,0,38,37,0,3,5,0,106,80,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
50.0,,Rom (Gitano),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
50.0,,Raizal del archipiélago de San Andrés y Providencia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
50.0,,Palenquero de San Basilio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
50.0,,"Negro(a), mulato(a), afrocolombiano(a) o afrodescendiente",22,10,12,0,6,9,0,2,0,0,2,3,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
50.0,,Ninguno de las anteriores,6062,3081,2981,0,2479,2420,0,127,106,0,475,455,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
50.0,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
52.0,,Total,6484,3269,3214,1,1745,1738,0,340,381,1,1184,1095,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,52 Nariño
52.0,,Indígena,829,440,389,0,101,96,0,57,50,0,282,243,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
52.0,,Rom (Gitano),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
52.0,,Raizal del archipiélago de San Andrés y Providencia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
52.0,,Palenquero de San Basilio,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
52.0,,"Negro(a), mulato(a), afrocolombiano(a) o afrodescendiente",1633,833,800,0,448,457,0,67,73,0,318,270,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
52.0,,Ninguno de las anteriores,4021,1995,2025,1,1196,1185,0,216,258,1,583,582,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
52.0,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
54.0,,Total,8271,4312,3958,1,3444,3104,1,172,179,0,696,675,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,54 Norte de Santander
54.0,,Indígena,51,23,28,0,4,4,0,4,4,0,15,20,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
54.0,,Rom (Gitano),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
54.0,,Raizal del archipiélago de San Andrés y Providencia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
54.0,,Palenquero de San Basilio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
54.0,,"Negro(a), mulato(a), afrocolombiano(a) o afrodescendiente",12,4,8,0,4,6,0,0,1,0,0,1,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
54.0,,Ninguno de las anteriores,8208,4285,3922,1,3436,3094,1,168,174,0,681,654,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
54.0,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
63.0,,Total,2160,1126,1034,0,1021,932,0,27,31,0,78,71,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,63 Quindío
63.0,,Indígena,22,12,10,0,1,5,0,1,1,0,10,4,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
63.0,,Rom (Gitano),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
63.0,,Raizal del archipiélago de San Andrés y Providencia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
63.0,,Palenquero de San Basilio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
63.0,,"Negro(a), mulato(a), afrocolombiano(a) o afrodescendiente",4,1,3,0,1,3,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
63.0,,Ninguno de las anteriores,2134,1113,1021,0,1019,924,0,26,30,0,68,67,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
63.0,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
66.0,,Total,3907,2009,1898,0,1508,1443,0,97,79,0,404,376,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,66 Risaralda
66.0,,Indígena,450,238,212,0,12,9,0,9,8,0,217,195,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
66.0,,Rom (Gitano),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
66.0,,Raizal del archipiélago de San Andrés y Providencia,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
66.0,,Palenquero de San Basilio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
66.0,,"Negro(a), mulato(a), afrocolombiano(a) o afrodescendiente",66,39,27,0,36,23,0,2,4,0,1,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
66.0,,Ninguno de las anteriores,3390,1731,1659,0,1459,1411,0,86,67,0,186,181,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
66.0,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
68.0,,Total,10513,5421,5092,0,4223,3999,0,181,152,0,1017,941,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,68 Santander
68.0,,Indígena,13,10,3,0,7,2,0,0,1,0,3,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
68.0,,Rom (Gitano),2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
68.0,,Raizal del archipiélago de San Andrés y Providencia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
68.0,,Palenquero de San Basilio,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
68.0,,"Negro(a), mulato(a), afrocolombiano(a) o afrodescendiente",14,10,4,0,8,4,0,0,0,0,2,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
68.0,,Ninguno de las anteriores,10483,5399,5084,0,4206,3992,0,181,151,0,1012,941,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
68.0,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
70.0,,Total,5065,2550,2515,0,1687,1716,0,414,373,0,449,426,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,70 Sucre
70.0,,Indígena,93,45,48,0,23,12,0,8,13,0,14,23,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
70.0,,Rom (Gitano),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
70.0,,Raizal del archipiélago de San Andrés y Providencia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
70.0,,Palenquero de San Basilio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
70.0,,"Negro(a), mulato(a), afrocolombiano(a) o afrodescendiente",132,68,64,0,50,42,0,11,14,0,7,8,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
70.0,,Ninguno de las anteriores,4840,2437,2403,0,1614,1662,0,395,346,0,428,395,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
70.0,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
73.0,,Total,6379,3270,3108,1,2327,2189,0,160,164,0,783,755,1,0,0,0,2025,nacimientos,Cuadro11,cuadro11,73 Tolima
73.0,,Indígena,55,28,27,0,2,3,0,5,5,0,21,19,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
73.0,,Rom (Gitano),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
73.0,,Raizal del archipiélago de San Andrés y Providencia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
73.0,,Palenquero de San Basilio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
73.0,,"Negro(a), mulato(a), afrocolombiano(a) o afrodescendiente",21,8,13,0,7,8,0,1,1,0,0,4,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
73.0,,Ninguno de las anteriores,6303,3234,3068,1,2318,2178,0,154,158,0,762,732,1,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
73.0,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
76.0,,Total,18448,9492,8956,0,8205,7817,0,626,577,0,661,562,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,76 Valle del Cauca
76.0,,Indígena,159,101,58,0,37,26,0,10,6,0,54,26,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
76.0,,Rom (Gitano),2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
76.0,,Raizal del archipiélago de San Andrés y Providencia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
76.0,,Palenquero de San Basilio,2,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
76.0,,"Negro(a), mulato(a), afrocolombiano(a) o afrodescendiente",3037,1537,1500,0,1376,1347,0,76,83,0,85,70,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
76.0,,Ninguno de las anteriores,15248,7853,7395,0,6792,6442,0,540,487,0,521,466,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
76.0,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
81.0,,Total,1624,893,731,0,523,433,0,83,68,0,287,230,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,81 Arauca
81.0,,Indígena,115,54,61,0,2,3,0,4,5,0,48,53,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
81.0,,Rom (Gitano),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
81.0,,Raizal del archipiélago de San Andrés y Providencia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
81.0,,Palenquero de San Basilio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
81.0,,"Negro(a), mulato(a), afrocolombiano(a) o afrodescendiente",11,6,5,0,3,2,0,2,2,0,1,1,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
81.0,,Ninguno de las anteriores,1498,833,665,0,518,428,0,77,61,0,238,176,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
81.0,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
85.0,,Total,2611,1387,1224,0,1014,892,0,60,42,0,313,290,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,85 Casanare
85.0,,Indígena,39,19,20,0,3,1,0,6,1,0,10,18,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
85.0,,Rom (Gitano),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
85.0,,Raizal del archipiélago de San Andrés y Providencia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
85.0,,Palenquero de San Basilio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
85.0,,"Negro(a), mulato(a), afrocolombiano(a) o afrodescendiente",5,2,3,0,2,3,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
85.0,,Ninguno de las anteriores,2567,1366,1201,0,1009,888,0,54,41,0,303,272,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
85.0,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro11,cuadro11,
