columna,columna_1,"CUADRO 13 - Nacimientos por nivel educativo de la madre según departamento, municipio de residencia y grupo de edad de la madre",columna_2,columna_3,columna_4,columna_5,columna_6,columna_7,columna_8,columna_9,columna_10,columna_11,columna_12,columna_13,columna_14,columna_15,columna_16,columna_17,columna_18,año,tipo,hoja_origen
13.0,13244.0,,,De 15-19 Años,23,0,0,11,9,2,0,0,0,0,0,0,0,0,1,2022,nacimientos,Cuadro13
13.0,13244.0,,,De 20-24 Años,26,0,2,6,14,2,0,1,0,0,0,0,0,1,0,2022,nacimientos,Cuadro13
13.0,13244.0,,,De 25-29 Años,19,0,1,8,3,0,0,3,0,3,0,0,0,1,0,2022,nacimientos,Cuadro13
13.0,13244.0,,,De 30-34 Años,12,0,4,0,2,0,0,3,1,2,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13244.0,,,De 35-39 Años,8,0,0,4,1,2,0,1,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13244.0,,,De 40-44 Años,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13244.0,,,De 45-49 Años,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13244.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13244.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13248.0,,13248 El Guamo,Total,4,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13248.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13248.0,,,De 15-19 Años,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13248.0,,,De 20-24 Años,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13248.0,,,De 25-29 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13248.0,,,De 30-34 Años,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13248.0,,,De 35-39 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13248.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13248.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13248.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13248.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13268.0,,13268 El Peñón,Total,12,0,3,7,1,0,0,0,0,1,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13268.0,,,De 10-14 Años,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13268.0,,,De 15-19 Años,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13268.0,,,De 20-24 Años,4,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13268.0,,,De 25-29 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13268.0,,,De 30-34 Años,3,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13268.0,,,De 35-39 Años,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13268.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13268.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13268.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13268.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13300.0,,13300 Hatillo de Loba,Total,15,0,5,7,1,0,0,0,0,1,0,0,0,0,1,2022,nacimientos,Cuadro13
13.0,13300.0,,,De 10-14 Años,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13300.0,,,De 15-19 Años,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13300.0,,,De 20-24 Años,4,0,1,2,0,0,0,0,0,0,0,0,0,0,1,2022,nacimientos,Cuadro13
13.0,13300.0,,,De 25-29 Años,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13300.0,,,De 30-34 Años,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13300.0,,,De 35-39 Años,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13300.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13300.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13300.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13300.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13430.0,,13430 Magangué,Total,310,0,7,14,6,0,1,1,0,2,0,0,0,6,273,2022,nacimientos,Cuadro13
13.0,13430.0,,,De 10-14 Años,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2022,nacimientos,Cuadro13
13.0,13430.0,,,De 15-19 Años,92,0,3,5,1,0,0,1,0,0,0,0,0,3,79,2022,nacimientos,Cuadro13
13.0,13430.0,,,De 20-24 Años,96,0,3,4,2,0,0,0,0,0,0,0,0,2,85,2022,nacimientos,Cuadro13
13.0,13430.0,,,De 25-29 Años,56,0,0,3,1,0,1,0,0,0,0,0,0,1,50,2022,nacimientos,Cuadro13
13.0,13430.0,,,De 30-34 Años,36,0,1,1,1,0,0,0,0,1,0,0,0,0,32,2022,nacimientos,Cuadro13
13.0,13430.0,,,De 35-39 Años,14,0,0,1,0,0,0,0,0,1,0,0,0,0,12,2022,nacimientos,Cuadro13
13.0,13430.0,,,De 40-44 Años,8,0,0,0,1,0,0,0,0,0,0,0,0,0,7,2022,nacimientos,Cuadro13
13.0,13430.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13430.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13430.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13433.0,,13433 Mahates,Total,25,0,3,3,14,0,0,3,0,0,0,0,0,0,2,2022,nacimientos,Cuadro13
13.0,13433.0,,,De 10-14 Años,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13433.0,,,De 15-19 Años,6,0,1,2,3,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13433.0,,,De 20-24 Años,8,0,0,0,7,0,0,1,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13433.0,,,De 25-29 Años,7,0,1,0,4,0,0,1,0,0,0,0,0,0,1,2022,nacimientos,Cuadro13
13.0,13433.0,,,De 30-34 Años,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13433.0,,,De 35-39 Años,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2022,nacimientos,Cuadro13
13.0,13433.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13433.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13433.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13433.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13440.0,,13440 Margarita,Total,10,0,1,2,3,0,0,0,0,1,0,0,0,0,3,2022,nacimientos,Cuadro13
13.0,13440.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13440.0,,,De 15-19 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13440.0,,,De 20-24 Años,6,0,0,2,3,0,0,0,0,1,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13440.0,,,De 25-29 Años,3,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2022,nacimientos,Cuadro13
13.0,13440.0,,,De 30-34 Años,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2022,nacimientos,Cuadro13
13.0,13440.0,,,De 35-39 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13440.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13440.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13440.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13440.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13442.0,,13442 María La Baja,Total,71,1,16,14,30,2,0,6,0,1,0,0,0,0,1,2022,nacimientos,Cuadro13
13.0,13442.0,,,De 10-14 Años,4,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13442.0,,,De 15-19 Años,24,0,4,7,12,1,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13442.0,,,De 20-24 Años,17,0,4,4,7,0,0,1,0,1,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13442.0,,,De 25-29 Años,16,0,3,2,7,1,0,2,0,0,0,0,0,0,1,2022,nacimientos,Cuadro13
13.0,13442.0,,,De 30-34 Años,4,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13442.0,,,De 35-39 Años,4,0,1,0,2,0,0,1,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13442.0,,,De 40-44 Años,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13442.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13442.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13442.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13458.0,,13458 Montecristo,Total,16,0,5,6,4,0,0,0,0,0,0,0,0,0,1,2022,nacimientos,Cuadro13
13.0,13458.0,,,De 10-14 Años,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13458.0,,,De 15-19 Años,5,0,1,2,1,0,0,0,0,0,0,0,0,0,1,2022,nacimientos,Cuadro13
13.0,13458.0,,,De 20-24 Años,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13458.0,,,De 25-29 Años,6,0,1,3,2,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13458.0,,,De 30-34 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13458.0,,,De 35-39 Años,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13458.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13458.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13458.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13458.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13468.0,,13468 Mompós,Total,70,0,8,12,42,0,0,2,0,4,0,0,0,0,2,2022,nacimientos,Cuadro13
13.0,13468.0,,,De 10-14 Años,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2022,nacimientos,Cuadro13
13.0,13468.0,,,De 15-19 Años,22,0,4,6,11,0,0,0,0,0,0,0,0,0,1,2022,nacimientos,Cuadro13
13.0,13468.0,,,De 20-24 Años,15,0,2,4,8,0,0,0,0,1,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13468.0,,,De 25-29 Años,24,0,2,2,16,0,0,2,0,2,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13468.0,,,De 30-34 Años,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13468.0,,,De 35-39 Años,5,0,0,0,4,0,0,0,0,1,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13468.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13468.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13468.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13468.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13473.0,,13473 Morales,Total,23,0,6,9,3,0,0,2,2,0,0,0,0,0,1,2022,nacimientos,Cuadro13
13.0,13473.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13473.0,,,De 15-19 Años,8,0,2,4,1,0,0,0,0,0,0,0,0,0,1,2022,nacimientos,Cuadro13
13.0,13473.0,,,De 20-24 Años,6,0,1,2,1,0,0,1,1,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13473.0,,,De 25-29 Años,6,0,1,3,0,0,0,1,1,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13473.0,,,De 30-34 Años,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13473.0,,,De 35-39 Años,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13473.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13473.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13473.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13473.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13490.0,,13490 Norosí,Total,10,0,1,6,2,0,0,0,0,0,0,0,0,0,1,2022,nacimientos,Cuadro13
13.0,13490.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13490.0,,,De 15-19 Años,5,0,1,4,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13490.0,,,De 20-24 Años,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13490.0,,,De 25-29 Años,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2022,nacimientos,Cuadro13
13.0,13490.0,,,De 30-34 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13490.0,,,De 35-39 Años,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13490.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13490.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13490.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13490.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13549.0,,13549 Pinillos,Total,17,0,1,5,1,0,0,0,0,0,0,0,0,0,10,2022,nacimientos,Cuadro13
13.0,13549.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13549.0,,,De 15-19 Años,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13549.0,,,De 20-24 Años,6,0,0,1,0,0,0,0,0,0,0,0,0,0,5,2022,nacimientos,Cuadro13
13.0,13549.0,,,De 25-29 Años,4,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2022,nacimientos,Cuadro13
13.0,13549.0,,,De 30-34 Años,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2022,nacimientos,Cuadro13
13.0,13549.0,,,De 35-39 Años,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13549.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13549.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13549.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13549.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13580.0,,13580 Regidor,Total,13,0,2,2,3,0,0,0,1,0,0,0,0,0,5,2022,nacimientos,Cuadro13
13.0,13580.0,,,De 10-14 Años,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13580.0,,,De 15-19 Años,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2022,nacimientos,Cuadro13
13.0,13580.0,,,De 20-24 Años,6,0,0,2,1,0,0,0,1,0,0,0,0,0,2,2022,nacimientos,Cuadro13
13.0,13580.0,,,De 25-29 Años,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2022,nacimientos,Cuadro13
13.0,13580.0,,,De 30-34 Años,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13580.0,,,De 35-39 Años,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13580.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13580.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13580.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13580.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13600.0,,13600 Río Viejo,Total,12,0,2,8,1,0,0,0,0,1,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13600.0,,,De 10-14 Años,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13600.0,,,De 15-19 Años,6,0,1,5,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13600.0,,,De 20-24 Años,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13600.0,,,De 25-29 Años,4,0,1,2,0,0,0,0,0,1,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13600.0,,,De 30-34 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13600.0,,,De 35-39 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13600.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13600.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13600.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13600.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13620.0,,13620 San Cristóbal,Total,8,0,1,1,3,1,0,0,0,0,0,0,0,0,2,2022,nacimientos,Cuadro13
13.0,13620.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13620.0,,,De 15-19 Años,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2022,nacimientos,Cuadro13
13.0,13620.0,,,De 20-24 Años,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13620.0,,,De 25-29 Años,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13620.0,,,De 30-34 Años,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2022,nacimientos,Cuadro13
13.0,13620.0,,,De 35-39 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13620.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13620.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13620.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13620.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13647.0,,13647 San Estanislao,Total,12,0,0,1,4,1,0,0,0,0,0,0,0,0,6,2022,nacimientos,Cuadro13
13.0,13647.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13647.0,,,De 15-19 Años,4,0,0,0,1,1,0,0,0,0,0,0,0,0,2,2022,nacimientos,Cuadro13
13.0,13647.0,,,De 20-24 Años,5,0,0,0,2,0,0,0,0,0,0,0,0,0,3,2022,nacimientos,Cuadro13
13.0,13647.0,,,De 25-29 Años,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2022,nacimientos,Cuadro13
13.0,13647.0,,,De 30-34 Años,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13647.0,,,De 35-39 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13647.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13647.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13647.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13647.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13650.0,,13650 San Fernando,Total,8,0,0,3,4,0,0,0,1,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13650.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13650.0,,,De 15-19 Años,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13650.0,,,De 20-24 Años,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13650.0,,,De 25-29 Años,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13650.0,,,De 30-34 Años,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13650.0,,,De 35-39 Años,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13650.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13650.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13650.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13650.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13654.0,,13654 San Jacinto,Total,23,0,3,8,5,3,0,2,0,1,0,0,0,0,1,2022,nacimientos,Cuadro13
13.0,13654.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13654.0,,,De 15-19 Años,7,0,1,2,3,0,0,0,0,0,0,0,0,0,1,2022,nacimientos,Cuadro13
13.0,13654.0,,,De 20-24 Años,6,0,0,3,0,2,0,0,0,1,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13654.0,,,De 25-29 Años,6,0,2,1,0,1,0,2,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13654.0,,,De 30-34 Años,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13654.0,,,De 35-39 Años,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13654.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13654.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13654.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13654.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13655.0,,13655 San Jacinto del Cauca,Total,10,0,3,0,3,1,0,0,0,0,0,0,0,1,2,2022,nacimientos,Cuadro13
13.0,13655.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
13.0,13655.0,,,De 15-19 Años,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro13
