columna,columna_1,"CUADRO 6A - Nacimientos por peso al nacer, según departamento, municipio y área de residencia de la madre",columna_2,columna_3,columna_4,columna_5,columna_6,columna_7,columna_8,columna_9,columna_10,columna_11,columna_12,columna_13,año,tipo,hoja_origen
25.0,25843.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
25.0,25843.0,,,Rural disperso,27,0,0,0,3,17,4,3,0,0,2022,nacimientos,Cuadro6A
25.0,25843.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
25.0,25845.0,,25845 Une,Total,8,0,0,0,1,3,2,2,0,0,2022,nacimientos,Cuadro6A
25.0,25845.0,,,Cabecera municipal,4,0,0,0,1,2,0,1,0,0,2022,nacimientos,Cuadro6A
25.0,25845.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
25.0,25845.0,,,Rural disperso,4,0,0,0,0,1,2,1,0,0,2022,nacimientos,Cuadro6A
25.0,25845.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
25.0,25851.0,,25851 Útica,Total,3,0,0,0,0,0,2,1,0,0,2022,nacimientos,Cuadro6A
25.0,25851.0,,,Cabecera municipal,1,0,0,0,0,0,0,1,0,0,2022,nacimientos,Cuadro6A
25.0,25851.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
25.0,25851.0,,,Rural disperso,2,0,0,0,0,0,2,0,0,0,2022,nacimientos,Cuadro6A
25.0,25851.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
25.0,25862.0,,25862 Vergara,Total,3,0,0,0,0,2,1,0,0,0,2022,nacimientos,Cuadro6A
25.0,25862.0,,,Cabecera municipal,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
25.0,25862.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
25.0,25862.0,,,Rural disperso,3,0,0,0,0,2,1,0,0,0,2022,nacimientos,Cuadro6A
25.0,25862.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
25.0,25867.0,,25867 Vianí,Total,3,0,0,0,0,1,2,0,0,0,2022,nacimientos,Cuadro6A
25.0,25867.0,,,Cabecera municipal,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
25.0,25867.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
25.0,25867.0,,,Rural disperso,3,0,0,0,0,1,2,0,0,0,2022,nacimientos,Cuadro6A
25.0,25867.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
25.0,25871.0,,25871 Villagómez,Total,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
25.0,25871.0,,,Cabecera municipal,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
25.0,25871.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
25.0,25871.0,,,Rural disperso,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
25.0,25871.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
25.0,25873.0,,25873 Villapinzón,Total,20,1,0,0,3,6,5,5,0,0,2022,nacimientos,Cuadro6A
25.0,25873.0,,,Cabecera municipal,5,0,0,0,1,1,1,2,0,0,2022,nacimientos,Cuadro6A
25.0,25873.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
25.0,25873.0,,,Rural disperso,15,1,0,0,2,5,4,3,0,0,2022,nacimientos,Cuadro6A
25.0,25873.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
25.0,25875.0,,25875 Villeta,Total,29,0,0,0,1,11,11,6,0,0,2022,nacimientos,Cuadro6A
25.0,25875.0,,,Cabecera municipal,9,0,0,0,1,3,2,3,0,0,2022,nacimientos,Cuadro6A
25.0,25875.0,,,Centro poblado,2,0,0,0,0,1,1,0,0,0,2022,nacimientos,Cuadro6A
25.0,25875.0,,,Rural disperso,18,0,0,0,0,7,8,3,0,0,2022,nacimientos,Cuadro6A
25.0,25875.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
25.0,25878.0,,25878 Viotá,Total,10,0,0,0,0,3,6,1,0,0,2022,nacimientos,Cuadro6A
25.0,25878.0,,,Cabecera municipal,4,0,0,0,0,1,3,0,0,0,2022,nacimientos,Cuadro6A
25.0,25878.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
25.0,25878.0,,,Rural disperso,6,0,0,0,0,2,3,1,0,0,2022,nacimientos,Cuadro6A
25.0,25878.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
25.0,25885.0,,25885 Yacopí,Total,10,0,0,1,0,3,5,0,1,0,2022,nacimientos,Cuadro6A
25.0,25885.0,,,Cabecera municipal,3,0,0,0,0,0,3,0,0,0,2022,nacimientos,Cuadro6A
25.0,25885.0,,,Centro poblado,2,0,0,0,0,1,1,0,0,0,2022,nacimientos,Cuadro6A
25.0,25885.0,,,Rural disperso,5,0,0,1,0,2,1,0,1,0,2022,nacimientos,Cuadro6A
25.0,25885.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
25.0,25898.0,,25898 Zipacón,Total,1,0,0,0,0,0,1,0,0,0,2022,nacimientos,Cuadro6A
25.0,25898.0,,,Cabecera municipal,1,0,0,0,0,0,1,0,0,0,2022,nacimientos,Cuadro6A
25.0,25898.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
25.0,25898.0,,,Rural disperso,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
25.0,25898.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
25.0,25899.0,,25899 Zipaquirá,Total,139,1,0,6,18,44,54,16,0,0,2022,nacimientos,Cuadro6A
25.0,25899.0,,,Cabecera municipal,113,1,0,5,13,37,46,11,0,0,2022,nacimientos,Cuadro6A
25.0,25899.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
25.0,25899.0,,,Rural disperso,26,0,0,1,5,7,8,5,0,0,2022,nacimientos,Cuadro6A
25.0,25899.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
25.0,25999.0,,Sin Información,Total,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
25.0,25999.0,,,Cabecera municipal,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
25.0,25999.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
25.0,25999.0,,,Rural disperso,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
25.0,25999.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
27.0,27000.0,27 Chocó,Total Dpto,Total,522,2,8,17,52,123,222,80,18,0,2022,nacimientos,Cuadro6A
27.0,27000.0,,,Cabecera municipal,400,2,3,13,36,94,183,58,11,0,2022,nacimientos,Cuadro6A
27.0,27000.0,,,Centro poblado,58,0,1,2,7,15,18,13,2,0,2022,nacimientos,Cuadro6A
27.0,27000.0,,,Rural disperso,64,0,4,2,9,14,21,9,5,0,2022,nacimientos,Cuadro6A
27.0,27000.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
27.0,27001.0,,27001 Quibdó,Total,239,1,3,7,23,63,105,31,6,0,2022,nacimientos,Cuadro6A
27.0,27001.0,,,Cabecera municipal,215,1,2,5,20,58,96,29,4,0,2022,nacimientos,Cuadro6A
27.0,27001.0,,,Centro poblado,3,0,0,1,0,0,2,0,0,0,2022,nacimientos,Cuadro6A
27.0,27001.0,,,Rural disperso,21,0,1,1,3,5,7,2,2,0,2022,nacimientos,Cuadro6A
27.0,27001.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
27.0,27006.0,,27006 Acandí,Total,19,0,0,0,3,6,8,1,1,0,2022,nacimientos,Cuadro6A
27.0,27006.0,,,Cabecera municipal,15,0,0,0,3,3,8,0,1,0,2022,nacimientos,Cuadro6A
27.0,27006.0,,,Centro poblado,4,0,0,0,0,3,0,1,0,0,2022,nacimientos,Cuadro6A
27.0,27006.0,,,Rural disperso,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
27.0,27006.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
27.0,27025.0,,27025 Alto Baudó,Total,4,0,0,0,0,1,1,2,0,0,2022,nacimientos,Cuadro6A
27.0,27025.0,,,Cabecera municipal,2,0,0,0,0,1,1,0,0,0,2022,nacimientos,Cuadro6A
27.0,27025.0,,,Centro poblado,1,0,0,0,0,0,0,1,0,0,2022,nacimientos,Cuadro6A
27.0,27025.0,,,Rural disperso,1,0,0,0,0,0,0,1,0,0,2022,nacimientos,Cuadro6A
27.0,27025.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
27.0,27050.0,,27050 Atrato,Total,6,0,0,0,0,3,3,0,0,0,2022,nacimientos,Cuadro6A
27.0,27050.0,,,Cabecera municipal,3,0,0,0,0,1,2,0,0,0,2022,nacimientos,Cuadro6A
27.0,27050.0,,,Centro poblado,3,0,0,0,0,2,1,0,0,0,2022,nacimientos,Cuadro6A
27.0,27050.0,,,Rural disperso,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
27.0,27050.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
27.0,27073.0,,27073 Bagadó,Total,5,0,1,0,1,0,3,0,0,0,2022,nacimientos,Cuadro6A
27.0,27073.0,,,Cabecera municipal,2,0,0,0,0,0,2,0,0,0,2022,nacimientos,Cuadro6A
27.0,27073.0,,,Centro poblado,2,0,1,0,0,0,1,0,0,0,2022,nacimientos,Cuadro6A
27.0,27073.0,,,Rural disperso,1,0,0,0,1,0,0,0,0,0,2022,nacimientos,Cuadro6A
27.0,27073.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
27.0,27075.0,,27075 Bahía Solano,Total,10,1,0,1,0,2,6,0,0,0,2022,nacimientos,Cuadro6A
27.0,27075.0,,,Cabecera municipal,10,1,0,1,0,2,6,0,0,0,2022,nacimientos,Cuadro6A
27.0,27075.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
27.0,27075.0,,,Rural disperso,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
27.0,27075.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
27.0,27077.0,,27077 Bajo Baudó,Total,6,0,0,1,3,0,1,1,0,0,2022,nacimientos,Cuadro6A
27.0,27077.0,,,Cabecera municipal,3,0,0,0,1,0,1,1,0,0,2022,nacimientos,Cuadro6A
27.0,27077.0,,,Centro poblado,2,0,0,1,1,0,0,0,0,0,2022,nacimientos,Cuadro6A
27.0,27077.0,,,Rural disperso,1,0,0,0,1,0,0,0,0,0,2022,nacimientos,Cuadro6A
27.0,27077.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
27.0,27099.0,,27099 Bojayá,Total,4,0,0,1,0,1,2,0,0,0,2022,nacimientos,Cuadro6A
27.0,27099.0,,,Cabecera municipal,1,0,0,1,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
27.0,27099.0,,,Centro poblado,2,0,0,0,0,0,2,0,0,0,2022,nacimientos,Cuadro6A
27.0,27099.0,,,Rural disperso,1,0,0,0,0,1,0,0,0,0,2022,nacimientos,Cuadro6A
27.0,27099.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
27.0,27135.0,,27135 El Cantón del San Pablo,Total,3,0,0,0,0,1,2,0,0,0,2022,nacimientos,Cuadro6A
27.0,27135.0,,,Cabecera municipal,3,0,0,0,0,1,2,0,0,0,2022,nacimientos,Cuadro6A
27.0,27135.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
27.0,27135.0,,,Rural disperso,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
27.0,27135.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
27.0,27150.0,,27150 Carmen del Darién,Total,8,0,0,0,0,4,3,1,0,0,2022,nacimientos,Cuadro6A
27.0,27150.0,,,Cabecera municipal,5,0,0,0,0,3,1,1,0,0,2022,nacimientos,Cuadro6A
27.0,27150.0,,,Centro poblado,2,0,0,0,0,0,2,0,0,0,2022,nacimientos,Cuadro6A
27.0,27150.0,,,Rural disperso,1,0,0,0,0,1,0,0,0,0,2022,nacimientos,Cuadro6A
27.0,27150.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
27.0,27160.0,,27160 Cértegui,Total,1,0,0,0,0,1,0,0,0,0,2022,nacimientos,Cuadro6A
27.0,27160.0,,,Cabecera municipal,1,0,0,0,0,1,0,0,0,0,2022,nacimientos,Cuadro6A
27.0,27160.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
27.0,27160.0,,,Rural disperso,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
27.0,27160.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
27.0,27205.0,,27205 Condoto,Total,11,0,0,0,0,4,7,0,0,0,2022,nacimientos,Cuadro6A
27.0,27205.0,,,Cabecera municipal,9,0,0,0,0,2,7,0,0,0,2022,nacimientos,Cuadro6A
27.0,27205.0,,,Centro poblado,2,0,0,0,0,2,0,0,0,0,2022,nacimientos,Cuadro6A
27.0,27205.0,,,Rural disperso,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
27.0,27205.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
27.0,27245.0,,27245 El Carmen de Atrato,Total,7,0,0,0,0,4,2,1,0,0,2022,nacimientos,Cuadro6A
27.0,27245.0,,,Cabecera municipal,3,0,0,0,0,2,1,0,0,0,2022,nacimientos,Cuadro6A
27.0,27245.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
27.0,27245.0,,,Rural disperso,4,0,0,0,0,2,1,1,0,0,2022,nacimientos,Cuadro6A
27.0,27245.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
27.0,27250.0,,27250 El Litoral del San Juan,Total,7,0,0,0,3,2,1,0,1,0,2022,nacimientos,Cuadro6A
27.0,27250.0,,,Cabecera municipal,2,0,0,0,0,1,0,0,1,0,2022,nacimientos,Cuadro6A
27.0,27250.0,,,Centro poblado,3,0,0,0,2,0,1,0,0,0,2022,nacimientos,Cuadro6A
27.0,27250.0,,,Rural disperso,2,0,0,0,1,1,0,0,0,0,2022,nacimientos,Cuadro6A
27.0,27250.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
27.0,27361.0,,27361 Istmina,Total,44,0,0,3,3,6,22,8,2,0,2022,nacimientos,Cuadro6A
27.0,27361.0,,,Cabecera municipal,41,0,0,3,3,5,21,8,1,0,2022,nacimientos,Cuadro6A
27.0,27361.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
27.0,27361.0,,,Rural disperso,3,0,0,0,0,1,1,0,1,0,2022,nacimientos,Cuadro6A
27.0,27361.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
27.0,27372.0,,27372 Juradó,Total,2,0,0,0,0,1,1,0,0,0,2022,nacimientos,Cuadro6A
27.0,27372.0,,,Cabecera municipal,2,0,0,0,0,1,1,0,0,0,2022,nacimientos,Cuadro6A
27.0,27372.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
27.0,27372.0,,,Rural disperso,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
27.0,27372.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
27.0,27413.0,,27413 Lloró,Total,8,0,1,0,0,1,6,0,0,0,2022,nacimientos,Cuadro6A
27.0,27413.0,,,Cabecera municipal,6,0,0,0,0,1,5,0,0,0,2022,nacimientos,Cuadro6A
27.0,27413.0,,,Centro poblado,1,0,0,0,0,0,1,0,0,0,2022,nacimientos,Cuadro6A
27.0,27413.0,,,Rural disperso,1,0,1,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
27.0,27413.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
27.0,27425.0,,27425 Medio Atrato,Total,3,0,0,0,0,0,0,3,0,0,2022,nacimientos,Cuadro6A
27.0,27425.0,,,Cabecera municipal,3,0,0,0,0,0,0,3,0,0,2022,nacimientos,Cuadro6A
27.0,27425.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
27.0,27425.0,,,Rural disperso,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
27.0,27425.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
27.0,27430.0,,27430 Medio Baudó,Total,9,0,0,0,1,3,2,1,2,0,2022,nacimientos,Cuadro6A
27.0,27430.0,,,Cabecera municipal,3,0,0,0,1,0,0,1,1,0,2022,nacimientos,Cuadro6A
27.0,27430.0,,,Centro poblado,3,0,0,0,0,2,0,0,1,0,2022,nacimientos,Cuadro6A
27.0,27430.0,,,Rural disperso,3,0,0,0,0,1,2,0,0,0,2022,nacimientos,Cuadro6A
27.0,27430.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
27.0,27450.0,,27450 Medio San Juan,Total,4,0,0,0,1,0,3,0,0,0,2022,nacimientos,Cuadro6A
27.0,27450.0,,,Cabecera municipal,3,0,0,0,0,0,3,0,0,0,2022,nacimientos,Cuadro6A
27.0,27450.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
27.0,27450.0,,,Rural disperso,1,0,0,0,1,0,0,0,0,0,2022,nacimientos,Cuadro6A
27.0,27450.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
27.0,27491.0,,27491 Nóvita,Total,2,0,0,0,0,1,0,1,0,0,2022,nacimientos,Cuadro6A
27.0,27491.0,,,Cabecera municipal,2,0,0,0,0,1,0,1,0,0,2022,nacimientos,Cuadro6A
27.0,27491.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
27.0,27491.0,,,Rural disperso,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
27.0,27491.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
27.0,27495.0,,27495 Nuquí,Total,8,0,0,0,2,0,5,1,0,0,2022,nacimientos,Cuadro6A
27.0,27495.0,,,Cabecera municipal,7,0,0,0,1,0,5,1,0,0,2022,nacimientos,Cuadro6A
27.0,27495.0,,,Centro poblado,1,0,0,0,1,0,0,0,0,0,2022,nacimientos,Cuadro6A
27.0,27495.0,,,Rural disperso,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
27.0,27495.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
27.0,27580.0,,27580 Río Iró,Total,2,0,0,0,0,0,1,1,0,0,2022,nacimientos,Cuadro6A
27.0,27580.0,,,Cabecera municipal,2,0,0,0,0,0,1,1,0,0,2022,nacimientos,Cuadro6A
27.0,27580.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
27.0,27580.0,,,Rural disperso,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
27.0,27580.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
27.0,27600.0,,27600 Río Quito,Total,7,0,0,1,1,0,1,4,0,0,2022,nacimientos,Cuadro6A
27.0,27600.0,,,Cabecera municipal,4,0,0,1,1,0,0,2,0,0,2022,nacimientos,Cuadro6A
27.0,27600.0,,,Centro poblado,3,0,0,0,0,0,1,2,0,0,2022,nacimientos,Cuadro6A
27.0,27600.0,,,Rural disperso,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
27.0,27600.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
27.0,27615.0,,27615 Riosucio,Total,40,0,1,0,3,7,14,11,4,0,2022,nacimientos,Cuadro6A
27.0,27615.0,,,Cabecera municipal,14,0,0,0,2,2,6,2,2,0,2022,nacimientos,Cuadro6A
27.0,27615.0,,,Centro poblado,12,0,0,0,0,3,2,6,1,0,2022,nacimientos,Cuadro6A
27.0,27615.0,,,Rural disperso,14,0,1,0,1,2,6,3,1,0,2022,nacimientos,Cuadro6A
27.0,27615.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
27.0,27660.0,,27660 San José del Palmar,Total,9,0,0,0,0,0,4,4,1,0,2022,nacimientos,Cuadro6A
27.0,27660.0,,,Cabecera municipal,2,0,0,0,0,0,0,2,0,0,2022,nacimientos,Cuadro6A
27.0,27660.0,,,Centro poblado,3,0,0,0,0,0,2,1,0,0,2022,nacimientos,Cuadro6A
27.0,27660.0,,,Rural disperso,4,0,0,0,0,0,2,1,1,0,2022,nacimientos,Cuadro6A
27.0,27660.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
27.0,27745.0,,27745 Sipí,Total,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
27.0,27745.0,,,Cabecera municipal,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
27.0,27745.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
27.0,27745.0,,,Rural disperso,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
27.0,27745.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
27.0,27787.0,,27787 Tadó,Total,30,0,2,3,4,6,10,4,1,0,2022,nacimientos,Cuadro6A
27.0,27787.0,,,Cabecera municipal,23,0,1,2,2,5,9,3,1,0,2022,nacimientos,Cuadro6A
27.0,27787.0,,,Centro poblado,2,0,0,0,1,1,0,0,0,0,2022,nacimientos,Cuadro6A
27.0,27787.0,,,Rural disperso,5,0,1,1,1,0,1,1,0,0,2022,nacimientos,Cuadro6A
27.0,27787.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
27.0,27800.0,,27800 Unguía,Total,17,0,0,0,4,5,6,2,0,0,2022,nacimientos,Cuadro6A
27.0,27800.0,,,Cabecera municipal,9,0,0,0,2,3,4,0,0,0,2022,nacimientos,Cuadro6A
27.0,27800.0,,,Centro poblado,7,0,0,0,2,2,1,2,0,0,2022,nacimientos,Cuadro6A
27.0,27800.0,,,Rural disperso,1,0,0,0,0,0,1,0,0,0,2022,nacimientos,Cuadro6A
27.0,27800.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
27.0,27810.0,,27810 Unión Panamericana,Total,7,0,0,0,0,1,3,3,0,0,2022,nacimientos,Cuadro6A
27.0,27810.0,,,Cabecera municipal,5,0,0,0,0,1,1,3,0,0,2022,nacimientos,Cuadro6A
27.0,27810.0,,,Centro poblado,2,0,0,0,0,0,2,0,0,0,2022,nacimientos,Cuadro6A
27.0,27810.0,,,Rural disperso,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
27.0,27810.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
27.0,27999.0,,Sin Información,Total,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
27.0,27999.0,,,Cabecera municipal,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
27.0,27999.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
27.0,27999.0,,,Rural disperso,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
27.0,27999.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
41.0,41000.0,41 Huila,Total Dpto,Total,1358,8,9,29,76,381,592,233,30,0,2022,nacimientos,Cuadro6A
41.0,41000.0,,,Cabecera municipal,789,7,5,17,42,200,352,142,24,0,2022,nacimientos,Cuadro6A
41.0,41000.0,,,Centro poblado,143,1,2,3,6,46,54,30,1,0,2022,nacimientos,Cuadro6A
41.0,41000.0,,,Rural disperso,426,0,2,9,28,135,186,61,5,0,2022,nacimientos,Cuadro6A
41.0,41000.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
41.0,41001.0,,41001 Neiva,Total,420,3,4,13,22,97,173,93,15,0,2022,nacimientos,Cuadro6A
41.0,41001.0,,,Cabecera municipal,387,3,3,13,19,89,161,85,14,0,2022,nacimientos,Cuadro6A
41.0,41001.0,,,Centro poblado,24,0,1,0,0,7,9,6,1,0,2022,nacimientos,Cuadro6A
41.0,41001.0,,,Rural disperso,9,0,0,0,3,1,3,2,0,0,2022,nacimientos,Cuadro6A
41.0,41001.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
41.0,41006.0,,41006 Acevedo,Total,52,1,0,1,4,19,18,8,1,0,2022,nacimientos,Cuadro6A
41.0,41006.0,,,Cabecera municipal,10,1,0,0,1,3,4,1,0,0,2022,nacimientos,Cuadro6A
41.0,41006.0,,,Centro poblado,7,0,0,1,1,3,0,2,0,0,2022,nacimientos,Cuadro6A
41.0,41006.0,,,Rural disperso,35,0,0,0,2,13,14,5,1,0,2022,nacimientos,Cuadro6A
41.0,41006.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
41.0,41013.0,,41013 Agrado,Total,8,0,0,0,0,2,6,0,0,0,2022,nacimientos,Cuadro6A
41.0,41013.0,,,Cabecera municipal,5,0,0,0,0,1,4,0,0,0,2022,nacimientos,Cuadro6A
41.0,41013.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
41.0,41013.0,,,Rural disperso,3,0,0,0,0,1,2,0,0,0,2022,nacimientos,Cuadro6A
41.0,41013.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
41.0,41016.0,,41016 Aipe,Total,20,0,0,0,2,7,8,3,0,0,2022,nacimientos,Cuadro6A
41.0,41016.0,,,Cabecera municipal,12,0,0,0,1,3,7,1,0,0,2022,nacimientos,Cuadro6A
41.0,41016.0,,,Centro poblado,1,0,0,0,0,1,0,0,0,0,2022,nacimientos,Cuadro6A
41.0,41016.0,,,Rural disperso,7,0,0,0,1,3,1,2,0,0,2022,nacimientos,Cuadro6A
41.0,41016.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,2022,nacimientos,Cuadro6A
