columna,columna_1,"CUADRO 13 - Nacimientos por nivel educativo de la madre según departamento, municipio de residencia y grupo de edad de la madre",columna_2,columna_3,columna_4,columna_5,columna_6,columna_7,columna_8,columna_9,columna_10,columna_11,columna_12,columna_13,columna_14,columna_15,columna_16,columna_17,columna_18,año,tipo,hoja_origen
25.0,25518.0,,,De 30-34 Años,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25518.0,,,De 35-39 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25518.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25518.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25518.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25518.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25524.0,,25524 Pandi,Total,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25524.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25524.0,,,De 15-19 Años,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25524.0,,,De 20-24 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25524.0,,,De 25-29 Años,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25524.0,,,De 30-34 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25524.0,,,De 35-39 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25524.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25524.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25524.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25524.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25530.0,,25530 Paratebueno,Total,7,0,2,1,2,0,0,1,0,0,0,0,0,0,1,2024,nacimientos,Cuadro13
25.0,25530.0,,,De 10-14 Años,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25530.0,,,De 15-19 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25530.0,,,De 20-24 Años,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2024,nacimientos,Cuadro13
25.0,25530.0,,,De 25-29 Años,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25530.0,,,De 30-34 Años,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25530.0,,,De 35-39 Años,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25530.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25530.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25530.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25530.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25535.0,,25535 Pasca,Total,5,0,1,0,2,0,0,0,1,1,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25535.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25535.0,,,De 15-19 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25535.0,,,De 20-24 Años,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25535.0,,,De 25-29 Años,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25535.0,,,De 30-34 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25535.0,,,De 35-39 Años,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25535.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25535.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25535.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25535.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25572.0,,25572 Puerto Salgar,Total,7,0,0,1,3,0,0,3,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25572.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25572.0,,,De 15-19 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25572.0,,,De 20-24 Años,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25572.0,,,De 25-29 Años,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25572.0,,,De 30-34 Años,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25572.0,,,De 35-39 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25572.0,,,De 40-44 Años,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25572.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25572.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25572.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25580.0,,25580 Pulí,Total,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25580.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25580.0,,,De 15-19 Años,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25580.0,,,De 20-24 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25580.0,,,De 25-29 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25580.0,,,De 30-34 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25580.0,,,De 35-39 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25580.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25580.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25580.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25580.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25592.0,,25592 Quebradanegra,Total,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25592.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25592.0,,,De 15-19 Años,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25592.0,,,De 20-24 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25592.0,,,De 25-29 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25592.0,,,De 30-34 Años,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25592.0,,,De 35-39 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25592.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25592.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25592.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25592.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25594.0,,25594 Quetame,Total,4,0,0,1,3,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25594.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25594.0,,,De 15-19 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25594.0,,,De 20-24 Años,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25594.0,,,De 25-29 Años,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25594.0,,,De 30-34 Años,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25594.0,,,De 35-39 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25594.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25594.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25594.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25594.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25596.0,,25596 Quipile,Total,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25596.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25596.0,,,De 15-19 Años,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25596.0,,,De 20-24 Años,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25596.0,,,De 25-29 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25596.0,,,De 30-34 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25596.0,,,De 35-39 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25596.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25596.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25596.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25596.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25599.0,,25599 Apulo,Total,5,0,0,0,3,0,0,1,1,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25599.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25599.0,,,De 15-19 Años,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25599.0,,,De 20-24 Años,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25599.0,,,De 25-29 Años,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25599.0,,,De 30-34 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25599.0,,,De 35-39 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25599.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25599.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25599.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25599.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25612.0,,25612 Ricaurte,Total,5,0,0,3,1,0,0,0,0,1,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25612.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25612.0,,,De 15-19 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25612.0,,,De 20-24 Años,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25612.0,,,De 25-29 Años,4,0,0,3,0,0,0,0,0,1,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25612.0,,,De 30-34 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25612.0,,,De 35-39 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25612.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25612.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25612.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25612.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25645.0,,25645 San Antonio del Tequendama,Total,5,0,0,0,3,1,0,1,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25645.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25645.0,,,De 15-19 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25645.0,,,De 20-24 Años,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25645.0,,,De 25-29 Años,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25645.0,,,De 30-34 Años,3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25645.0,,,De 35-39 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25645.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25645.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25645.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25645.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25649.0,,25649 San Bernardo,Total,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25649.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25649.0,,,De 15-19 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25649.0,,,De 20-24 Años,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25649.0,,,De 25-29 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25649.0,,,De 30-34 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25649.0,,,De 35-39 Años,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25649.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25649.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25649.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25649.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25653.0,,25653 San Cayetano,Total,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25653.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25653.0,,,De 15-19 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25653.0,,,De 20-24 Años,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25653.0,,,De 25-29 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25653.0,,,De 30-34 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25653.0,,,De 35-39 Años,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25653.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25653.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25653.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25653.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25658.0,,25658 San Francisco,Total,4,0,0,1,2,0,0,1,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25658.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25658.0,,,De 15-19 Años,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25658.0,,,De 20-24 Años,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25658.0,,,De 25-29 Años,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25658.0,,,De 30-34 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25658.0,,,De 35-39 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25658.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25658.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25658.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25658.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25662.0,,25662 San Juan de Rioseco,Total,5,0,1,2,0,0,0,1,0,1,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25662.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25662.0,,,De 15-19 Años,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25662.0,,,De 20-24 Años,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25662.0,,,De 25-29 Años,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25662.0,,,De 30-34 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25662.0,,,De 35-39 Años,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25662.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25662.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25662.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25662.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25718.0,,25718 Sasaima,Total,10,0,2,3,5,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25718.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25718.0,,,De 15-19 Años,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25718.0,,,De 20-24 Años,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25718.0,,,De 25-29 Años,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25718.0,,,De 30-34 Años,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25718.0,,,De 35-39 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25718.0,,,De 40-44 Años,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25718.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25718.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25718.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25736.0,,25736 Sesquilé,Total,13,0,1,1,9,0,0,2,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25736.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25736.0,,,De 15-19 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25736.0,,,De 20-24 Años,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25736.0,,,De 25-29 Años,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25736.0,,,De 30-34 Años,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25736.0,,,De 35-39 Años,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25736.0,,,De 40-44 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25736.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25736.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25736.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25740.0,,25740 Sibaté,Total,20,0,0,5,8,0,0,4,2,1,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25740.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25740.0,,,De 15-19 Años,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25740.0,,,De 20-24 Años,6,0,0,2,2,0,0,2,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25740.0,,,De 25-29 Años,4,0,0,0,3,0,0,0,1,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25740.0,,,De 30-34 Años,5,0,0,1,1,0,0,2,1,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25740.0,,,De 35-39 Años,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25740.0,,,De 40-44 Años,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25740.0,,,De 45-49 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25740.0,,,De 50-54 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25740.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25743.0,,25743 Silvania,Total,16,0,1,5,6,0,0,3,1,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25743.0,,,De 10-14 Años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25743.0,,,De 15-19 Años,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25743.0,,,De 20-24 Años,6,0,0,2,2,0,0,1,1,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25743.0,,,De 25-29 Años,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
25.0,25743.0,,,De 30-34 Años,3,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2024,nacimientos,Cuadro13
