columna,columna_1,"CUADRO 3 - Nacimientos por área y sexo, según departamento y municipio de residencia de la madre",columna_2,columna_3,columna_4,columna_5,columna_6,columna_7,columna_8,columna_9,columna_10,columna_11,columna_12,columna_13,columna_14,columna_15,columna_16,columna_17,columna_18,año,tipo,hoja_origen
13.0,13780.0,,13780 Talaigua Nuevo,18,9,9,0,4,5,0,5,3,0,0,1,0,0,0,0,2024,nacimientos,Cuadro3
13.0,13810.0,,13810 Tiquisio,41,23,18,0,11,14,0,0,0,0,12,4,0,0,0,0,2024,nacimientos,Cuadro3
13.0,13836.0,,13836 Turbaco,61,28,33,0,27,31,0,1,1,0,0,1,0,0,0,0,2024,nacimientos,Cuadro3
13.0,13838.0,,13838 Turbaná,17,8,9,0,7,6,0,1,2,0,0,1,0,0,0,0,2024,nacimientos,Cuadro3
13.0,13873.0,,13873 Villanueva,25,13,12,0,12,10,0,1,2,0,0,0,0,0,0,0,2024,nacimientos,Cuadro3
13.0,13894.0,,13894 Zambrano,9,4,5,0,3,4,0,0,0,0,1,1,0,0,0,0,2024,nacimientos,Cuadro3
13.0,13999.0,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15000.0,15 Boyacá,Total,846,429,417,0,254,248,0,3,9,0,172,160,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15001.0,,15001 Tunja,132,70,62,0,64,59,0,0,0,0,6,3,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15022.0,,15022 Almeida,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15047.0,,15047 Aquitania,8,3,5,0,2,1,0,0,0,0,1,4,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15051.0,,15051 Arcabuco,10,8,2,0,3,1,0,0,0,0,5,1,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15087.0,,15087 Belén,5,3,2,0,3,1,0,0,0,0,0,1,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15090.0,,15090 Berbeo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15092.0,,15092 Betéitiva,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15097.0,,15097 Boavita,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15104.0,,15104 Boyacá,5,1,4,0,1,3,0,0,0,0,0,1,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15106.0,,15106 Briceño,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15109.0,,15109 Buenavista,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15114.0,,15114 Busbanzá,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15131.0,,15131 Caldas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15135.0,,15135 Campohermoso,6,3,3,0,0,2,0,0,1,0,3,0,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15162.0,,15162 Cerinza,3,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15172.0,,15172 Chinavita,3,1,2,0,0,0,0,0,0,0,1,2,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15176.0,,15176 Chiquinquirá,34,22,12,0,18,10,0,0,0,0,4,2,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15180.0,,15180 Chiscas,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15183.0,,15183 Chita,4,1,3,0,0,0,0,0,0,0,1,3,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15185.0,,15185 Chitaraque,3,0,3,0,0,1,0,0,0,0,0,2,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15187.0,,15187 Chivatá,4,3,1,0,0,0,0,0,0,0,3,1,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15189.0,,15189 Ciénega,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15204.0,,15204 Cómbita,4,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15212.0,,15212 Coper,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15215.0,,15215 Corrales,4,2,2,0,0,1,0,0,0,0,2,1,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15218.0,,15218 Covarachía,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15223.0,,15223 Cubará,11,5,6,0,1,2,0,0,0,0,4,4,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15224.0,,15224 Cucaita,7,4,3,0,3,2,0,0,0,0,1,1,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15226.0,,15226 Cuítiva,3,0,3,0,0,1,0,0,0,0,0,2,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15232.0,,15232 Chíquiza,7,4,3,0,1,1,0,0,1,0,3,1,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15236.0,,15236 Chivor,3,1,2,0,0,1,0,0,0,0,1,1,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15238.0,,15238 Duitama,100,55,45,0,52,40,0,1,0,0,2,5,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15244.0,,15244 El Cocuy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15248.0,,15248 El Espino,3,1,2,0,0,0,0,0,0,0,1,2,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15272.0,,15272 Firavitoba,3,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15276.0,,15276 Floresta,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15293.0,,15293 Gachantivá,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15296.0,,15296 Gámeza,5,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15299.0,,15299 Garagoa,4,3,1,0,3,1,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15317.0,,15317 Guacamayas,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15322.0,,15322 Guateque,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15325.0,,15325 Guayatá,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15332.0,,15332 Güicán de La Sierra,4,1,3,0,0,1,0,0,0,0,1,2,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15362.0,,15362 Iza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15367.0,,15367 Jenesano,3,3,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15368.0,,15368 Jericó,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15377.0,,15377 Labranzagrande,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15380.0,,15380 La Capilla,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15401.0,,15401 La Victoria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15403.0,,15403 La Uvita,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15407.0,,15407 Villa de Leyva,8,6,2,0,2,1,0,0,0,0,4,1,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15425.0,,15425 Macanal,4,2,2,0,0,1,0,0,0,0,2,1,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15442.0,,15442 Maripí,2,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15455.0,,15455 Miraflores,4,2,2,0,1,1,0,0,0,0,1,1,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15464.0,,15464 Mongua,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15466.0,,15466 Monguí,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15469.0,,15469 Moniquirá,24,9,15,0,2,7,0,0,0,0,7,8,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15476.0,,15476 Motavita,5,3,2,0,0,0,0,0,0,0,3,2,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15480.0,,15480 Muzo,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15491.0,,15491 Nobsa,9,2,7,0,0,3,0,0,2,0,2,2,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15494.0,,15494 Nuevo Colón,11,5,6,0,2,2,0,0,0,0,3,4,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15500.0,,15500 Oicatá,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15507.0,,15507 Otanche,6,4,2,0,2,1,0,0,0,0,2,1,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15511.0,,15511 Pachavita,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15514.0,,15514 Páez,4,2,2,0,2,1,0,0,0,0,0,1,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15516.0,,15516 Paipa,22,16,6,0,13,4,0,0,0,0,3,2,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15518.0,,15518 Pajarito,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15522.0,,15522 Panqueba,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15531.0,,15531 Pauna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15533.0,,15533 Paya,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15537.0,,15537 Paz de Río,4,2,2,0,2,0,0,0,0,0,0,2,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15542.0,,15542 Pesca,4,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15550.0,,15550 Pisba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15572.0,,15572 Puerto Boyacá,37,20,17,0,12,9,0,1,2,0,7,6,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15580.0,,15580 Quípama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15599.0,,15599 Ramiriquí,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15600.0,,15600 Ráquira,2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15621.0,,15621 Rondón,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15632.0,,15632 Saboyá,7,3,4,0,0,0,0,0,0,0,3,4,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15638.0,,15638 Sáchica,5,2,3,0,1,0,0,0,0,0,1,3,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15646.0,,15646 Samacá,39,17,22,0,1,10,0,1,0,0,15,12,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15660.0,,15660 San Eduardo,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15664.0,,15664 San José de Pare,5,3,2,0,1,0,0,0,0,0,2,2,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15667.0,,15667 San Luis de Gaceno,3,2,1,0,0,1,0,0,0,0,2,0,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15673.0,,15673 San Mateo,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15676.0,,15676 San Miguel de Sema,3,2,1,0,0,0,0,0,0,0,2,1,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15681.0,,15681 San Pablo de Borbur,3,0,3,0,0,0,0,0,1,0,0,2,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15686.0,,15686 Santana,5,3,2,0,1,1,0,0,0,0,2,1,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15690.0,,15690 Santa María,3,1,2,0,1,1,0,0,0,0,0,1,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15693.0,,15693 Santa Rosa de Viterbo,9,4,5,0,2,4,0,0,0,0,2,1,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15696.0,,15696 Santa Sofía,4,1,3,0,0,2,0,0,0,0,1,1,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15720.0,,15720 Sativanorte,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15723.0,,15723 Sativasur,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15740.0,,15740 Siachoque,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15753.0,,15753 Soatá,6,3,3,0,3,1,0,0,0,0,0,2,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15755.0,,15755 Socotá,5,3,2,0,2,0,0,0,0,0,1,2,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15757.0,,15757 Socha,13,9,4,0,3,4,0,0,0,0,6,0,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15759.0,,15759 Sogamoso,88,39,49,0,33,45,0,0,0,0,6,4,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15761.0,,15761 Somondoco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15762.0,,15762 Sora,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15763.0,,15763 Sotaquirá,9,6,3,0,1,1,0,0,0,0,5,2,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15764.0,,15764 Soracá,4,3,1,0,0,0,0,0,0,0,3,1,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15774.0,,15774 Susacón,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15776.0,,15776 Sutamarchán,5,3,2,0,1,1,0,0,0,0,2,1,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15778.0,,15778 Sutatenza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15790.0,,15790 Tasco,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15798.0,,15798 Tenza,3,2,1,0,1,1,0,0,0,0,1,0,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15804.0,,15804 Tibaná,4,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15806.0,,15806 Tibasosa,8,4,4,0,3,1,0,0,1,0,1,2,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15808.0,,15808 Tinjacá,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15810.0,,15810 Tipacoque,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15814.0,,15814 Toca,13,6,7,0,1,0,0,0,0,0,5,7,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15816.0,,15816 Togüí,3,3,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15820.0,,15820 Tópaga,6,1,5,0,0,1,0,0,0,0,1,4,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15822.0,,15822 Tota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15832.0,,15832 Tununguá,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15835.0,,15835 Turmequé,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15837.0,,15837 Tuta,5,1,4,0,0,2,0,0,0,0,1,2,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15839.0,,15839 Tutazá,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15842.0,,15842 Úmbita,3,1,2,0,0,0,0,0,0,0,1,2,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15861.0,,15861 Ventaquemada,13,5,8,0,0,1,0,0,0,0,5,7,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15879.0,,15879 Viracachá,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15897.0,,15897 Zetaquira,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,nacimientos,Cuadro3
15.0,15999.0,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro3
17.0,17000.0,17 Caldas,Total,514,258,256,0,194,184,0,11,10,0,53,62,0,0,0,0,2024,nacimientos,Cuadro3
17.0,17001.0,,17001 Manizales,202,104,98,0,96,88,0,1,2,0,7,8,0,0,0,0,2024,nacimientos,Cuadro3
17.0,17013.0,,17013 Aguadas,11,3,8,0,3,2,0,0,0,0,0,6,0,0,0,0,2024,nacimientos,Cuadro3
17.0,17042.0,,17042 Anserma,16,9,7,0,7,5,0,0,0,0,2,2,0,0,0,0,2024,nacimientos,Cuadro3
17.0,17050.0,,17050 Aranzazu,7,2,5,0,1,3,0,0,0,0,1,2,0,0,0,0,2024,nacimientos,Cuadro3
17.0,17088.0,,17088 Belalcázar,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2024,nacimientos,Cuadro3
17.0,17174.0,,17174 Chinchiná,26,14,12,0,12,12,0,0,0,0,2,0,0,0,0,0,2024,nacimientos,Cuadro3
17.0,17272.0,,17272 Filadelfia,4,3,1,0,1,0,0,0,0,0,2,1,0,0,0,0,2024,nacimientos,Cuadro3
17.0,17380.0,,17380 La Dorada,58,30,28,0,25,25,0,1,0,0,4,3,0,0,0,0,2024,nacimientos,Cuadro3
17.0,17388.0,,17388 La Merced,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2024,nacimientos,Cuadro3
17.0,17433.0,,17433 Manzanares,14,7,7,0,6,2,0,0,0,0,1,5,0,0,0,0,2024,nacimientos,Cuadro3
17.0,17442.0,,17442 Marmato,5,1,4,0,0,1,0,0,1,0,1,2,0,0,0,0,2024,nacimientos,Cuadro3
17.0,17444.0,,17444 Marquetalia,7,3,4,0,1,2,0,0,0,0,2,2,0,0,0,0,2024,nacimientos,Cuadro3
17.0,17446.0,,17446 Marulanda,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,nacimientos,Cuadro3
17.0,17486.0,,17486 Neira,11,3,8,0,2,5,0,0,0,0,1,3,0,0,0,0,2024,nacimientos,Cuadro3
17.0,17495.0,,17495 Norcasia,7,4,3,0,2,1,0,0,0,0,2,2,0,0,0,0,2024,nacimientos,Cuadro3
17.0,17513.0,,17513 Pácora,5,3,2,0,0,2,0,2,0,0,1,0,0,0,0,0,2024,nacimientos,Cuadro3
17.0,17524.0,,17524 Palestina,9,4,5,0,1,3,0,2,1,0,1,1,0,0,0,0,2024,nacimientos,Cuadro3
17.0,17541.0,,17541 Pensilvania,10,6,4,0,3,1,0,2,1,0,1,2,0,0,0,0,2024,nacimientos,Cuadro3
17.0,17614.0,,17614 Riosucio,30,16,14,0,5,2,0,3,4,0,8,8,0,0,0,0,2024,nacimientos,Cuadro3
17.0,17616.0,,17616 Risaralda,5,2,3,0,0,3,0,0,0,0,2,0,0,0,0,0,2024,nacimientos,Cuadro3
17.0,17653.0,,17653 Salamina,6,1,5,0,1,3,0,0,0,0,0,2,0,0,0,0,2024,nacimientos,Cuadro3
17.0,17662.0,,17662 Samaná,7,3,4,0,1,2,0,0,1,0,2,1,0,0,0,0,2024,nacimientos,Cuadro3
17.0,17665.0,,17665 San José,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2024,nacimientos,Cuadro3
17.0,17777.0,,17777 Supía,22,10,12,0,3,6,0,0,0,0,7,6,0,0,0,0,2024,nacimientos,Cuadro3
17.0,17867.0,,17867 Victoria,3,2,1,0,1,0,0,0,0,0,1,1,0,0,0,0,2024,nacimientos,Cuadro3
17.0,17873.0,,17873 Villamaría,36,19,17,0,18,14,0,0,0,0,1,3,0,0,0,0,2024,nacimientos,Cuadro3
17.0,17877.0,,17877 Viterbo,7,5,2,0,4,2,0,0,0,0,1,0,0,0,0,0,2024,nacimientos,Cuadro3
17.0,17999.0,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro3
18.0,18000.0,18 Caquetá,Total,442,222,220,0,146,145,0,10,10,0,66,65,0,0,0,0,2024,nacimientos,Cuadro3
18.0,18001.0,,18001 Florencia,193,98,95,0,89,86,0,2,1,0,7,8,0,0,0,0,2024,nacimientos,Cuadro3
18.0,18029.0,,18029 Albania,8,2,6,0,1,5,0,0,0,0,1,1,0,0,0,0,2024,nacimientos,Cuadro3
18.0,18094.0,,18094 Belén de Los Andaquíes,9,7,2,0,5,2,0,0,0,0,2,0,0,0,0,0,2024,nacimientos,Cuadro3
18.0,18150.0,,18150 Cartagena del Chairá,35,16,19,0,5,7,0,0,1,0,11,11,0,0,0,0,2024,nacimientos,Cuadro3
18.0,18205.0,,18205 Curillo,12,6,6,0,3,2,0,0,0,0,3,4,0,0,0,0,2024,nacimientos,Cuadro3
18.0,18247.0,,18247 El Doncello,13,6,7,0,3,5,0,0,0,0,3,2,0,0,0,0,2024,nacimientos,Cuadro3
18.0,18256.0,,18256 El Paujíl,16,10,6,0,5,3,0,1,0,0,4,3,0,0,0,0,2024,nacimientos,Cuadro3
18.0,18410.0,,18410 La Montañita,10,6,4,0,0,2,0,1,0,0,5,2,0,0,0,0,2024,nacimientos,Cuadro3
18.0,18460.0,,18460 Milán,14,7,7,0,0,1,0,3,2,0,4,4,0,0,0,0,2024,nacimientos,Cuadro3
18.0,18479.0,,18479 Morelia,3,3,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2024,nacimientos,Cuadro3
18.0,18592.0,,18592 Puerto Rico,18,11,7,0,7,4,0,1,1,0,3,2,0,0,0,0,2024,nacimientos,Cuadro3
18.0,18610.0,,18610 San José del Fragua,9,2,7,0,2,3,0,0,3,0,0,1,0,0,0,0,2024,nacimientos,Cuadro3
18.0,18753.0,,18753 San Vicente del Caguán,71,35,36,0,18,17,0,2,1,0,15,18,0,0,0,0,2024,nacimientos,Cuadro3
18.0,18756.0,,18756 Solano,18,10,8,0,5,3,0,0,1,0,5,4,0,0,0,0,2024,nacimientos,Cuadro3
18.0,18785.0,,18785 Solita,4,0,4,0,0,2,0,0,0,0,0,2,0,0,0,0,2024,nacimientos,Cuadro3
18.0,18860.0,,18860 Valparaíso,9,3,6,0,2,3,0,0,0,0,1,3,0,0,0,0,2024,nacimientos,Cuadro3
18.0,18999.0,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro3
19.0,19000.0,19 Cauca,Total,1070,530,540,0,191,208,0,37,45,0,302,287,0,0,0,0,2024,nacimientos,Cuadro3
19.0,19001.0,,19001 Popayán,273,125,148,0,97,116,0,4,8,0,24,24,0,0,0,0,2024,nacimientos,Cuadro3
19.0,19022.0,,19022 Almaguer,10,7,3,0,0,0,0,1,0,0,6,3,0,0,0,0,2024,nacimientos,Cuadro3
19.0,19050.0,,19050 Argelia,27,16,11,0,2,2,0,6,4,0,8,5,0,0,0,0,2024,nacimientos,Cuadro3
19.0,19075.0,,19075 Balboa,19,8,11,0,2,2,0,0,2,0,6,7,0,0,0,0,2024,nacimientos,Cuadro3
19.0,19100.0,,19100 Bolívar,20,11,9,0,2,0,0,1,4,0,8,5,0,0,0,0,2024,nacimientos,Cuadro3
19.0,19110.0,,19110 Buenos Aires,23,13,10,0,1,1,0,2,3,0,10,6,0,0,0,0,2024,nacimientos,Cuadro3
19.0,19130.0,,19130 Cajibío,24,16,8,0,0,1,0,3,1,0,13,6,0,0,0,0,2024,nacimientos,Cuadro3
19.0,19137.0,,19137 Caldono,30,12,18,0,0,0,0,1,1,0,11,17,0,0,0,0,2024,nacimientos,Cuadro3
19.0,19142.0,,19142 Caloto,15,9,6,0,1,2,0,0,1,0,8,3,0,0,0,0,2024,nacimientos,Cuadro3
19.0,19212.0,,19212 Corinto,23,11,12,0,3,4,0,0,0,0,8,8,0,0,0,0,2024,nacimientos,Cuadro3
19.0,19256.0,,19256 El Tambo,36,19,17,0,1,3,0,4,1,0,14,13,0,0,0,0,2024,nacimientos,Cuadro3
19.0,19290.0,,19290 Florencia,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2024,nacimientos,Cuadro3
19.0,19300.0,,19300 Guachené,12,7,5,0,2,0,0,1,0,0,4,5,0,0,0,0,2024,nacimientos,Cuadro3
19.0,19318.0,,19318 Guapi,17,4,13,0,2,3,0,0,0,0,2,10,0,0,0,0,2024,nacimientos,Cuadro3
19.0,19355.0,,19355 Inzá,27,14,13,0,2,0,0,0,0,0,12,13,0,0,0,0,2024,nacimientos,Cuadro3
19.0,19364.0,,19364 Jambaló,16,8,8,0,0,0,0,0,0,0,8,8,0,0,0,0,2024,nacimientos,Cuadro3
19.0,19392.0,,19392 La Sierra,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2024,nacimientos,Cuadro3
19.0,19397.0,,19397 La Vega,5,2,3,0,0,0,0,0,1,0,2,2,0,0,0,0,2024,nacimientos,Cuadro3
19.0,19418.0,,19418 López de Micay,3,2,1,0,0,0,0,0,0,0,2,1,0,0,0,0,2024,nacimientos,Cuadro3
19.0,19450.0,,19450 Mercaderes,6,1,5,0,0,1,0,0,0,0,1,4,0,0,0,0,2024,nacimientos,Cuadro3
19.0,19455.0,,19455 Miranda,21,13,8,0,8,6,0,0,0,0,5,2,0,0,0,0,2024,nacimientos,Cuadro3
19.0,19473.0,,19473 Morales,32,13,19,0,2,1,0,0,2,0,11,16,0,0,0,0,2024,nacimientos,Cuadro3
19.0,19513.0,,19513 Padilla,3,2,1,0,1,0,0,0,0,0,1,1,0,0,0,0,2024,nacimientos,Cuadro3
19.0,19517.0,,19517 Páez,41,17,24,0,1,2,0,0,2,0,16,20,0,0,0,0,2024,nacimientos,Cuadro3
19.0,19532.0,,19532 Patía,22,10,12,0,2,6,0,1,4,0,7,2,0,0,0,0,2024,nacimientos,Cuadro3
19.0,19533.0,,19533 Piamonte,6,3,3,0,1,1,0,0,0,0,2,2,0,0,0,0,2024,nacimientos,Cuadro3
