columna,"CUADRO 14 - Defunciones de menores de un año por grupos de edad y sexo, según departamento de residencia y grupo de edad de la madre",columna_1,columna_2,columna_3,columna_4,columna_5,columna_6,columna_7,columna_8,columna_9,columna_10,columna_11,columna_12,columna_13,columna_14,columna_15,columna_16,columna_17,columna_18,columna_19,columna_20,columna_21,columna_22,columna_23,columna_24,columna_25,columna_26,año,tipo,hoja_origen
47.0,,20 - 24 años,48,30,18,0,0,1,0,4,1,0,11,5,0,7,7,0,0,0,0,6,4,0,2,0,0,2024,defunciones,Cuadro14
47.0,,25 - 29 años,29,18,11,0,3,0,0,3,1,0,3,2,0,4,2,0,1,0,0,4,4,0,0,2,0,2024,defunciones,Cuadro14
47.0,,30 - 34 años,20,12,8,0,1,0,0,1,1,0,3,2,0,2,2,0,0,0,0,5,1,0,0,2,0,2024,defunciones,Cuadro14
47.0,,35 - 39 años,10,7,3,0,1,0,0,0,1,0,2,0,0,1,1,0,0,0,0,1,1,0,2,0,0,2024,defunciones,Cuadro14
47.0,,40 - 44 años,10,3,7,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,1,2,0,1,1,0,2024,defunciones,Cuadro14
47.0,,45 - 49 años,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro14
47.0,,50 - 54 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro14
47.0,,Edad desconocida,6,4,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,2,0,0,2024,defunciones,Cuadro14
50.0,50 Meta,TOTAL,116,64,52,0,3,1,0,4,7,0,16,12,0,15,7,0,1,0,0,22,15,0,3,10,0,2024,defunciones,Cuadro14
50.0,,10 - 14 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro14
50.0,,15 - 19 años,12,5,7,0,0,1,0,0,0,0,0,2,0,1,1,0,0,0,0,4,2,0,0,1,0,2024,defunciones,Cuadro14
50.0,,20 - 24 años,30,19,11,0,0,0,0,2,3,0,5,3,0,6,0,0,0,0,0,5,2,0,1,3,0,2024,defunciones,Cuadro14
50.0,,25 - 29 años,21,9,12,0,1,0,0,1,1,0,3,3,0,4,2,0,0,0,0,0,3,0,0,3,0,2024,defunciones,Cuadro14
50.0,,30 - 34 años,22,11,11,0,1,0,0,0,3,0,6,4,0,2,2,0,0,0,0,2,2,0,0,0,0,2024,defunciones,Cuadro14
50.0,,35 - 39 años,8,7,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,3,1,0,0,0,0,2024,defunciones,Cuadro14
50.0,,40 - 44 años,5,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,1,0,0,0,0,2024,defunciones,Cuadro14
50.0,,45 - 49 años,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2024,defunciones,Cuadro14
50.0,,50 - 54 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro14
50.0,,Edad desconocida,16,8,8,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,4,0,2,3,0,2024,defunciones,Cuadro14
52.0,52 Nariño,TOTAL,120,62,58,0,5,9,0,10,9,0,16,11,0,8,13,0,0,1,0,13,10,0,10,5,0,2024,defunciones,Cuadro14
52.0,,10 - 14 años,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2024,defunciones,Cuadro14
52.0,,15 - 19 años,19,10,9,0,3,1,0,2,2,0,0,3,0,1,2,0,0,0,0,4,0,0,0,1,0,2024,defunciones,Cuadro14
52.0,,20 - 24 años,35,15,20,0,1,3,0,1,3,0,4,5,0,4,3,0,0,0,0,3,3,0,2,3,0,2024,defunciones,Cuadro14
52.0,,25 - 29 años,23,11,12,0,0,4,0,4,1,0,4,0,0,1,3,0,0,0,0,1,3,0,1,1,0,2024,defunciones,Cuadro14
52.0,,30 - 34 años,21,14,7,0,1,1,0,1,2,0,5,1,0,2,3,0,0,0,0,3,0,0,2,0,0,2024,defunciones,Cuadro14
52.0,,35 - 39 años,7,3,4,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,2024,defunciones,Cuadro14
52.0,,40 - 44 años,3,2,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro14
52.0,,45 - 49 años,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,defunciones,Cuadro14
52.0,,50 - 54 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro14
52.0,,Edad desconocida,8,3,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3,0,2,0,0,2024,defunciones,Cuadro14
54.0,54 Norte de Santander,TOTAL,131,68,63,0,4,4,0,5,11,0,17,15,0,9,7,0,0,0,0,23,22,0,10,4,0,2024,defunciones,Cuadro14
54.0,,10 - 14 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro14
54.0,,15 - 19 años,21,7,14,0,0,1,0,0,3,0,2,4,0,2,1,0,0,0,0,0,4,0,3,1,0,2024,defunciones,Cuadro14
54.0,,20 - 24 años,37,19,18,0,2,1,0,3,3,0,5,4,0,2,1,0,0,0,0,4,8,0,3,1,0,2024,defunciones,Cuadro14
54.0,,25 - 29 años,26,16,10,0,0,0,0,2,0,0,6,2,0,0,3,0,0,0,0,7,5,0,1,0,0,2024,defunciones,Cuadro14
54.0,,30 - 34 años,19,7,12,0,0,1,0,0,4,0,0,1,0,2,2,0,0,0,0,4,3,0,1,1,0,2024,defunciones,Cuadro14
54.0,,35 - 39 años,18,13,5,0,1,1,0,0,1,0,3,1,0,3,0,0,0,0,0,6,1,0,0,1,0,2024,defunciones,Cuadro14
54.0,,40 - 44 años,5,2,3,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,2024,defunciones,Cuadro14
54.0,,45 - 49 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro14
54.0,,50 - 54 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro14
54.0,,Edad desconocida,5,4,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,1,0,0,2024,defunciones,Cuadro14
63.0,63 Quindío,TOTAL,36,25,11,0,2,1,0,2,2,0,6,3,0,5,2,0,0,0,0,8,0,0,2,3,0,2024,defunciones,Cuadro14
63.0,,10 - 14 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro14
63.0,,15 - 19 años,5,5,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2024,defunciones,Cuadro14
63.0,,20 - 24 años,8,4,4,0,1,0,0,0,1,0,2,2,0,1,0,0,0,0,0,0,0,0,0,1,0,2024,defunciones,Cuadro14
63.0,,25 - 29 años,8,4,4,0,1,1,0,0,1,0,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2024,defunciones,Cuadro14
63.0,,30 - 34 años,8,6,2,0,0,0,0,1,0,0,2,1,0,1,0,0,0,0,0,2,0,0,0,1,0,2024,defunciones,Cuadro14
63.0,,35 - 39 años,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2024,defunciones,Cuadro14
63.0,,40 - 44 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro14
63.0,,45 - 49 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro14
63.0,,50 - 54 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro14
63.0,,Edad desconocida,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,2024,defunciones,Cuadro14
66.0,66 Risaralda,TOTAL,94,50,44,0,2,2,0,3,5,0,12,8,0,8,7,0,0,2,0,15,15,0,10,5,0,2024,defunciones,Cuadro14
66.0,,10 - 14 años,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro14
66.0,,15 - 19 años,14,4,10,0,0,0,0,1,2,0,1,2,0,0,2,0,0,0,0,1,3,0,1,1,0,2024,defunciones,Cuadro14
66.0,,20 - 24 años,24,12,12,0,1,1,0,1,1,0,3,3,0,3,0,0,0,1,0,4,5,0,0,1,0,2024,defunciones,Cuadro14
66.0,,25 - 29 años,18,13,5,0,0,1,0,0,0,0,5,1,0,4,1,0,0,0,0,1,1,0,3,1,0,2024,defunciones,Cuadro14
66.0,,30 - 34 años,10,9,1,0,1,0,0,1,1,0,3,0,0,0,0,0,0,0,0,1,0,0,3,0,0,2024,defunciones,Cuadro14
66.0,,35 - 39 años,12,5,7,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,0,3,1,0,2,1,0,2024,defunciones,Cuadro14
66.0,,40 - 44 años,4,0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2024,defunciones,Cuadro14
66.0,,45 - 49 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro14
66.0,,50 - 54 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro14
66.0,,Edad desconocida,11,7,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,3,0,1,1,0,2024,defunciones,Cuadro14
68.0,68 Santander,TOTAL,125,69,56,0,10,5,0,6,6,0,19,11,0,6,9,0,1,1,0,22,16,0,5,8,0,2024,defunciones,Cuadro14
68.0,,10 - 14 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro14
68.0,,15 - 19 años,10,5,5,0,0,0,0,2,1,0,2,1,0,0,1,0,0,0,0,1,2,0,0,0,0,2024,defunciones,Cuadro14
68.0,,20 - 24 años,22,17,5,0,3,0,0,2,0,0,4,3,0,1,0,0,0,0,0,5,0,0,2,2,0,2024,defunciones,Cuadro14
68.0,,25 - 29 años,29,10,19,0,2,3,0,0,2,0,2,3,0,2,3,0,0,0,0,4,7,0,0,1,0,2024,defunciones,Cuadro14
68.0,,30 - 34 años,22,13,9,0,2,0,0,1,2,0,4,1,0,1,2,0,0,0,0,4,2,0,1,2,0,2024,defunciones,Cuadro14
68.0,,35 - 39 años,17,9,8,0,2,0,0,0,0,0,5,3,0,0,1,0,0,1,0,1,1,0,1,2,0,2024,defunciones,Cuadro14
68.0,,40 - 44 años,11,5,6,0,1,2,0,1,1,0,1,0,0,1,2,0,0,0,0,1,1,0,0,0,0,2024,defunciones,Cuadro14
68.0,,45 - 49 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro14
68.0,,50 - 54 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro14
68.0,,Edad desconocida,14,10,4,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,6,3,0,1,1,0,2024,defunciones,Cuadro14
70.0,70 Sucre,TOTAL,106,69,37,0,2,2,0,5,2,0,23,13,0,11,9,0,1,0,0,19,8,0,8,3,0,2024,defunciones,Cuadro14
70.0,,10 - 14 años,3,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2024,defunciones,Cuadro14
70.0,,15 - 19 años,20,13,7,0,0,1,0,1,0,0,2,2,0,3,4,0,0,0,0,7,0,0,0,0,0,2024,defunciones,Cuadro14
70.0,,20 - 24 años,26,16,10,0,1,0,0,0,0,0,7,2,0,1,2,0,0,0,0,3,5,0,4,1,0,2024,defunciones,Cuadro14
70.0,,25 - 29 años,25,15,10,0,0,0,0,2,1,0,4,4,0,2,3,0,0,0,0,4,1,0,3,1,0,2024,defunciones,Cuadro14
70.0,,30 - 34 años,17,16,1,0,0,0,0,1,0,0,9,1,0,1,0,0,1,0,0,3,0,0,1,0,0,2024,defunciones,Cuadro14
70.0,,35 - 39 años,12,6,6,0,1,1,0,1,0,0,1,4,0,3,0,0,0,0,0,0,1,0,0,0,0,2024,defunciones,Cuadro14
70.0,,40 - 44 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro14
70.0,,45 - 49 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro14
70.0,,50 - 54 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro14
70.0,,Edad desconocida,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2024,defunciones,Cuadro14
73.0,73 Tolima,TOTAL,82,35,47,0,2,4,0,4,7,0,10,5,0,5,16,0,0,0,0,9,12,0,5,3,0,2024,defunciones,Cuadro14
73.0,,10 - 14 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro14
73.0,,15 - 19 años,12,3,9,0,0,1,0,0,3,0,0,0,0,0,3,0,0,0,0,3,2,0,0,0,0,2024,defunciones,Cuadro14
73.0,,20 - 24 años,17,8,9,0,1,1,0,2,0,0,1,2,0,1,4,0,0,0,0,2,2,0,1,0,0,2024,defunciones,Cuadro14
73.0,,25 - 29 años,17,9,8,0,1,1,0,0,3,0,3,0,0,2,3,0,0,0,0,2,1,0,1,0,0,2024,defunciones,Cuadro14
73.0,,30 - 34 años,14,8,6,0,0,0,0,2,0,0,3,3,0,2,1,0,0,0,0,0,2,0,1,0,0,2024,defunciones,Cuadro14
73.0,,35 - 39 años,7,3,4,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2024,defunciones,Cuadro14
73.0,,40 - 44 años,4,1,3,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2024,defunciones,Cuadro14
73.0,,45 - 49 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro14
73.0,,50 - 54 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro14
73.0,,Edad desconocida,11,3,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,4,0,1,1,0,2024,defunciones,Cuadro14
76.0,76 Valle del Cauca,TOTAL,355,190,165,0,7,9,0,27,20,0,50,39,0,52,37,0,2,1,0,38,36,0,14,23,0,2024,defunciones,Cuadro14
76.0,,10 - 14 años,3,1,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro14
76.0,,15 - 19 años,53,34,19,0,2,0,0,6,3,0,8,4,0,13,4,0,0,0,0,3,7,0,2,1,0,2024,defunciones,Cuadro14
76.0,,20 - 24 años,87,49,38,0,2,2,0,11,6,0,14,7,0,10,10,0,0,1,0,9,9,0,3,3,0,2024,defunciones,Cuadro14
76.0,,25 - 29 años,76,38,38,0,2,2,0,1,1,0,13,11,0,10,10,0,1,0,0,9,5,0,2,9,0,2024,defunciones,Cuadro14
76.0,,30 - 34 años,56,30,26,0,0,3,0,5,7,0,7,5,0,10,8,0,0,0,0,4,3,0,4,0,0,2024,defunciones,Cuadro14
76.0,,35 - 39 años,40,19,21,0,1,1,0,3,2,0,3,10,0,7,1,0,0,0,0,4,3,0,1,4,0,2024,defunciones,Cuadro14
76.0,,40 - 44 años,11,6,5,0,0,0,0,1,1,0,2,1,0,1,1,0,0,0,0,2,1,0,0,1,0,2024,defunciones,Cuadro14
76.0,,45 - 49 años,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro14
76.0,,50 - 54 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro14
76.0,,Edad desconocida,28,13,15,0,0,0,0,0,0,0,3,1,0,0,1,0,1,0,0,7,8,0,2,5,0,2024,defunciones,Cuadro14
81.0,81 Arauca,TOTAL,32,15,17,0,0,1,0,3,2,0,5,3,0,2,4,0,1,0,0,4,4,0,0,3,0,2024,defunciones,Cuadro14
81.0,,10 - 14 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro14
81.0,,15 - 19 años,6,3,3,0,0,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2024,defunciones,Cuadro14
81.0,,20 - 24 años,10,5,5,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,1,2,0,0,2,0,2024,defunciones,Cuadro14
81.0,,25 - 29 años,3,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2024,defunciones,Cuadro14
81.0,,30 - 34 años,5,1,4,0,0,0,0,0,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro14
81.0,,35 - 39 años,3,2,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro14
81.0,,40 - 44 años,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2024,defunciones,Cuadro14
81.0,,45 - 49 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro14
81.0,,50 - 54 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro14
81.0,,Edad desconocida,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2024,defunciones,Cuadro14
85.0,85 Casanare,TOTAL,42,24,18,0,1,1,0,2,4,0,3,7,0,6,3,0,0,1,0,6,2,0,6,0,0,2024,defunciones,Cuadro14
85.0,,10 - 14 años,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro14
85.0,,15 - 19 años,4,2,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro14
85.0,,20 - 24 años,7,4,3,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,3,0,0,2024,defunciones,Cuadro14
85.0,,25 - 29 años,10,8,2,0,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,3,0,0,2,0,0,2024,defunciones,Cuadro14
85.0,,30 - 34 años,4,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2024,defunciones,Cuadro14
85.0,,35 - 39 años,8,3,5,0,0,0,0,1,1,0,0,3,0,2,0,0,0,0,0,0,1,0,0,0,0,2024,defunciones,Cuadro14
85.0,,40 - 44 años,4,1,3,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,defunciones,Cuadro14
85.0,,45 - 49 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro14
85.0,,50 - 54 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro14
85.0,,Edad desconocida,4,2,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2024,defunciones,Cuadro14
86.0,86 Putumayo,TOTAL,38,22,16,0,0,0,0,1,1,0,11,6,0,3,3,0,0,1,0,3,1,0,4,4,0,2024,defunciones,Cuadro14
86.0,,10 - 14 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro14
86.0,,15 - 19 años,6,5,1,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2024,defunciones,Cuadro14
86.0,,20 - 24 años,11,6,5,0,0,0,0,0,1,0,4,1,0,1,1,0,0,1,0,0,0,0,1,1,0,2024,defunciones,Cuadro14
86.0,,25 - 29 años,4,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,2024,defunciones,Cuadro14
86.0,,30 - 34 años,4,3,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2024,defunciones,Cuadro14
86.0,,35 - 39 años,6,3,3,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,2024,defunciones,Cuadro14
86.0,,40 - 44 años,3,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2024,defunciones,Cuadro14
86.0,,45 - 49 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro14
86.0,,50 - 54 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro14
86.0,,Edad desconocida,4,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,2024,defunciones,Cuadro14
88.0,88 Archipiélago de San Andrés y Providencia,TOTAL,6,1,5,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,2024,defunciones,Cuadro14
88.0,,10 - 14 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro14
88.0,,15 - 19 años,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro14
88.0,,20 - 24 años,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro14
88.0,,25 - 29 años,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro14
88.0,,30 - 34 años,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro14
88.0,,35 - 39 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro14
88.0,,40 - 44 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro14
88.0,,45 - 49 años,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2024,defunciones,Cuadro14
88.0,,50 - 54 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro14
88.0,,Edad desconocida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro14
91.0,91 Amazonas,TOTAL,15,9,6,0,0,0,0,2,0,0,2,2,0,1,0,0,0,0,0,4,3,0,0,1,0,2024,defunciones,Cuadro14
91.0,,10 - 14 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro14
91.0,,15 - 19 años,3,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2024,defunciones,Cuadro14
91.0,,20 - 24 años,4,3,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2024,defunciones,Cuadro14
91.0,,25 - 29 años,6,5,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,2024,defunciones,Cuadro14
91.0,,30 - 34 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro14
91.0,,35 - 39 años,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2024,defunciones,Cuadro14
91.0,,40 - 44 años,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2024,defunciones,Cuadro14
91.0,,45 - 49 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro14
91.0,,50 - 54 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro14
91.0,,Edad desconocida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro14
94.0,94 Guainía,TOTAL,16,9,7,0,0,0,0,0,0,0,3,0,0,2,0,0,0,1,0,3,2,0,1,4,0,2024,defunciones,Cuadro14
94.0,,10 - 14 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro14
94.0,,15 - 19 años,7,5,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,1,0,1,1,0,2024,defunciones,Cuadro14
94.0,,20 - 24 años,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2024,defunciones,Cuadro14
94.0,,25 - 29 años,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2024,defunciones,Cuadro14
94.0,,30 - 34 años,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro14
94.0,,35 - 39 años,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2024,defunciones,Cuadro14
94.0,,40 - 44 años,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2024,defunciones,Cuadro14
94.0,,45 - 49 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro14
94.0,,50 - 54 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro14
94.0,,Edad desconocida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro14
95.0,95 Guaviare,TOTAL,7,5,2,0,1,0,0,1,0,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2024,defunciones,Cuadro14
95.0,,10 - 14 años,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro14
