columna,columna_1,"CUADRO 3 - Defunciones por grupos de edad y sexo, según departamento, municipio y área donde ocurrió la defunción",columna_2,columna_3,columna_4,columna_5,columna_6,columna_7,columna_8,columna_9,columna_10,columna_11,columna_12,columna_13,columna_14,columna_15,columna_16,columna_17,columna_18,columna_19,columna_20,columna_21,columna_22,columna_23,columna_24,columna_25,columna_26,columna_27,columna_28,columna_29,columna_30,columna_31,columna_32,columna_33,columna_34,año,tipo,hoja_origen
68.0,68682.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
68.0,68682.0,,,Rural disperso,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
68.0,68682.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
68.0,68684.0,,68684 San José de Miranda,TOTAL,12,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,0,2,3,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
68.0,68684.0,,,Cabecera municipal,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
68.0,68684.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
68.0,68684.0,,,Rural disperso,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,2,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
68.0,68684.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
68.0,68686.0,,68686 San Miguel,TOTAL,11,7,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,5,0,0,0,3,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
68.0,68686.0,,,Cabecera municipal,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
68.0,68686.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
68.0,68686.0,,,Rural disperso,8,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,3,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
68.0,68686.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
68.0,68689.0,,68689 San Vicente de Chucurí,TOTAL,71,47,24,0,0,0,0,0,1,0,0,0,0,5,2,0,11,3,0,20,10,0,11,8,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
68.0,68689.0,,,Cabecera municipal,42,23,19,0,0,0,0,0,0,0,0,0,0,2,1,0,3,3,0,10,8,0,8,7,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
68.0,68689.0,,,Centro poblado,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
68.0,68689.0,,,Rural disperso,27,23,4,0,0,0,0,0,1,0,0,0,0,2,1,0,8,0,0,10,2,0,3,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
68.0,68689.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
68.0,68705.0,,68705 Santa Bárbara,TOTAL,4,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
68.0,68705.0,,,Cabecera municipal,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
68.0,68705.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
68.0,68705.0,,,Rural disperso,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
68.0,68705.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
68.0,68720.0,,68720 Santa Helena del Opón,TOTAL,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
68.0,68720.0,,,Cabecera municipal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
68.0,68720.0,,,Centro poblado,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
68.0,68720.0,,,Rural disperso,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
68.0,68720.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
68.0,68745.0,,68745 Simacota,TOTAL,20,16,4,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,9,0,0,2,4,0,1,0,0,0,0,0,2024,defunciones,Cuadro3
68.0,68745.0,,,Cabecera municipal,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,1,0,0,0,0,0,2024,defunciones,Cuadro3
68.0,68745.0,,,Centro poblado,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
68.0,68745.0,,,Rural disperso,12,10,2,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,5,0,0,1,2,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
68.0,68745.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
68.0,68755.0,,68755 Socorro,TOTAL,304,178,126,0,0,6,0,1,0,0,2,0,0,10,4,0,38,12,0,88,44,0,36,59,0,3,1,0,0,0,0,2024,defunciones,Cuadro3
68.0,68755.0,,,Cabecera municipal,295,171,124,0,0,6,0,1,0,0,2,0,0,9,2,0,35,12,0,86,44,0,35,59,0,3,1,0,0,0,0,2024,defunciones,Cuadro3
68.0,68755.0,,,Centro poblado,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
68.0,68755.0,,,Rural disperso,8,7,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
68.0,68755.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
68.0,68770.0,,68770 Suaita,TOTAL,35,28,7,0,0,1,0,0,0,0,0,0,0,5,0,0,6,1,0,14,2,0,3,3,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
68.0,68770.0,,,Cabecera municipal,13,9,4,0,0,1,0,0,0,0,0,0,0,3,0,0,2,1,0,4,0,0,0,2,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
68.0,68770.0,,,Centro poblado,10,8,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,1,0,2,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
68.0,68770.0,,,Rural disperso,12,11,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,6,1,0,1,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
68.0,68770.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
68.0,68773.0,,68773 Sucre,TOTAL,13,12,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,1,0,4,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
68.0,68773.0,,,Cabecera municipal,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
68.0,68773.0,,,Centro poblado,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
68.0,68773.0,,,Rural disperso,8,7,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,3,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
68.0,68773.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
68.0,68780.0,,68780 Suratá,TOTAL,11,8,3,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,5,1,0,0,1,0,0,1,0,0,0,0,2024,defunciones,Cuadro3
68.0,68780.0,,,Cabecera municipal,4,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
68.0,68780.0,,,Centro poblado,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2024,defunciones,Cuadro3
68.0,68780.0,,,Rural disperso,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
68.0,68780.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
68.0,68820.0,,68820 Tona,TOTAL,19,15,4,0,0,0,0,0,0,0,0,0,0,4,1,0,3,1,0,6,2,0,2,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
68.0,68820.0,,,Cabecera municipal,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
68.0,68820.0,,,Centro poblado,7,5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,0,2,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
68.0,68820.0,,,Rural disperso,9,7,2,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
68.0,68820.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
68.0,68855.0,,68855 Valle de San José,TOTAL,23,12,11,0,0,0,0,0,0,0,1,0,0,1,0,0,6,3,0,2,4,0,2,4,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
68.0,68855.0,,,Cabecera municipal,9,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,2,0,2,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
68.0,68855.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
68.0,68855.0,,,Rural disperso,14,7,7,0,0,0,0,0,0,0,1,0,0,1,0,0,4,2,0,1,2,0,0,3,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
68.0,68855.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
68.0,68861.0,,68861 Vélez,TOTAL,159,80,79,0,0,0,0,0,0,0,0,0,0,5,1,0,12,6,0,37,35,0,26,36,0,0,1,0,0,0,0,2024,defunciones,Cuadro3
68.0,68861.0,,,Cabecera municipal,127,60,67,0,0,0,0,0,0,0,0,0,0,2,1,0,7,6,0,29,30,0,22,29,0,0,1,0,0,0,0,2024,defunciones,Cuadro3
68.0,68861.0,,,Centro poblado,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
68.0,68861.0,,,Rural disperso,29,18,11,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,8,5,0,3,6,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
68.0,68861.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
68.0,68867.0,,68867 Vetas,TOTAL,4,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
68.0,68867.0,,,Cabecera municipal,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
68.0,68867.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
68.0,68867.0,,,Rural disperso,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
68.0,68867.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
68.0,68872.0,,68872 Villanueva,TOTAL,24,12,12,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,1,5,0,8,6,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
68.0,68872.0,,,Cabecera municipal,18,8,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,4,0,6,5,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
68.0,68872.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
68.0,68872.0,,,Rural disperso,6,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
68.0,68872.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
68.0,68895.0,,68895 Zapatoca,TOTAL,37,23,14,0,0,0,0,0,0,0,1,0,0,0,0,0,6,2,0,8,4,0,8,7,0,0,1,0,0,0,0,2024,defunciones,Cuadro3
68.0,68895.0,,,Cabecera municipal,33,19,14,0,0,0,0,0,0,0,1,0,0,0,0,0,5,2,0,8,4,0,5,7,0,0,1,0,0,0,0,2024,defunciones,Cuadro3
68.0,68895.0,,,Centro poblado,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
68.0,68895.0,,,Rural disperso,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
68.0,68895.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
68.0,68999.0,,Sin Información,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
68.0,68999.0,,,Cabecera municipal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
68.0,68999.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
68.0,68999.0,,,Rural disperso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
68.0,68999.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70000.0,70 Sucre,Total Dpto,TOTAL,4713,2572,2139,2,58,36,0,14,11,0,19,19,0,388,134,2,438,371,0,1108,857,0,529,663,0,15,43,0,3,5,0,2024,defunciones,Cuadro3
70.0,70000.0,,,Cabecera municipal,3999,2126,1872,1,58,35,0,10,10,0,15,17,0,276,116,1,372,336,0,949,768,0,436,559,0,10,31,0,0,0,0,2024,defunciones,Cuadro3
70.0,70000.0,,,Centro poblado,296,165,131,0,0,0,0,1,1,0,1,1,0,19,5,0,27,17,0,72,46,0,40,58,0,5,3,0,0,0,0,2024,defunciones,Cuadro3
70.0,70000.0,,,Rural disperso,314,228,85,1,0,0,0,2,0,0,3,0,0,87,9,1,32,12,0,64,29,0,40,27,0,0,8,0,0,0,0,2024,defunciones,Cuadro3
70.0,70000.0,,,Sin información,104,53,51,0,0,1,0,1,0,0,0,1,0,6,4,0,7,6,0,23,14,0,13,19,0,0,1,0,3,5,0,2024,defunciones,Cuadro3
70.0,70001.0,,70001 Sincelejo,TOTAL,3059,1615,1444,0,50,31,0,10,7,0,12,16,0,203,100,0,292,275,0,733,612,0,307,388,0,8,15,0,0,0,0,2024,defunciones,Cuadro3
70.0,70001.0,,,Cabecera municipal,3005,1578,1427,0,50,30,0,7,7,0,12,16,0,190,98,0,287,273,0,722,607,0,303,382,0,7,14,0,0,0,0,2024,defunciones,Cuadro3
70.0,70001.0,,,Centro poblado,19,14,5,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,5,2,0,3,2,0,1,1,0,0,0,0,2024,defunciones,Cuadro3
70.0,70001.0,,,Rural disperso,30,19,11,0,0,0,0,1,0,0,0,0,0,9,2,0,3,2,0,5,3,0,1,4,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70001.0,,,Sin información,5,4,1,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70110.0,,70110 Buenavista,TOTAL,24,15,9,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,10,3,0,1,4,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70110.0,,,Cabecera municipal,22,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,10,3,0,1,4,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70110.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70110.0,,,Rural disperso,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70110.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70124.0,,70124 Caimito,TOTAL,31,20,11,0,0,0,0,0,0,0,0,0,0,4,2,0,2,1,0,10,3,0,2,3,0,1,2,0,1,0,0,2024,defunciones,Cuadro3
70.0,70124.0,,,Cabecera municipal,8,5,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,1,0,0,1,0,1,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70124.0,,,Centro poblado,4,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70124.0,,,Rural disperso,18,13,5,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,6,1,0,2,1,0,0,2,0,0,0,0,2024,defunciones,Cuadro3
70.0,70124.0,,,Sin información,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,defunciones,Cuadro3
70.0,70204.0,,70204 Colosó,TOTAL,23,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,5,1,0,7,6,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70204.0,,,Cabecera municipal,16,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,3,1,0,5,3,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70204.0,,,Centro poblado,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70204.0,,,Rural disperso,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70204.0,,,Sin información,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70215.0,,70215 Corozal,TOTAL,224,118,106,0,4,2,0,0,0,0,1,0,0,27,2,0,24,15,0,40,41,0,20,40,0,2,6,0,0,0,0,2024,defunciones,Cuadro3
70.0,70215.0,,,Cabecera municipal,185,93,92,0,4,2,0,0,0,0,1,0,0,21,1,0,16,14,0,33,35,0,18,34,0,0,6,0,0,0,0,2024,defunciones,Cuadro3
70.0,70215.0,,,Centro poblado,29,17,12,0,0,0,0,0,0,0,0,0,0,3,1,0,6,1,0,5,5,0,1,5,0,2,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70215.0,,,Rural disperso,10,8,2,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,1,0,1,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70215.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70221.0,,70221 Coveñas,TOTAL,46,26,20,0,0,1,0,0,0,0,1,0,0,10,3,0,3,3,0,9,9,0,3,4,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70221.0,,,Cabecera municipal,38,20,18,0,0,1,0,0,0,0,0,0,0,8,2,0,2,3,0,7,9,0,3,3,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70221.0,,,Centro poblado,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70221.0,,,Rural disperso,5,4,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70221.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70230.0,,70230 Chalán,TOTAL,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,1,3,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70230.0,,,Cabecera municipal,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70230.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70230.0,,,Rural disperso,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70230.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70233.0,,70233 El Roble,TOTAL,27,17,10,0,0,0,0,0,1,0,0,0,0,2,1,0,4,0,0,8,6,0,2,2,0,0,0,0,1,0,0,2024,defunciones,Cuadro3
70.0,70233.0,,,Cabecera municipal,14,7,7,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,4,4,0,1,2,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70233.0,,,Centro poblado,7,5,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70233.0,,,Rural disperso,4,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70233.0,,,Sin información,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,defunciones,Cuadro3
70.0,70235.0,,70235 Galeras,TOTAL,52,30,22,0,1,0,0,0,0,0,0,0,0,5,1,0,0,3,0,15,5,0,9,11,0,0,2,0,0,0,0,2024,defunciones,Cuadro3
70.0,70235.0,,,Cabecera municipal,32,19,13,0,1,0,0,0,0,0,0,0,0,3,1,0,0,1,0,9,3,0,6,6,0,0,2,0,0,0,0,2024,defunciones,Cuadro3
70.0,70235.0,,,Centro poblado,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70235.0,,,Rural disperso,18,9,9,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,5,2,0,2,5,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70235.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70265.0,,70265 Guaranda,TOTAL,55,35,20,0,2,0,0,0,0,0,0,0,0,8,4,0,4,5,0,14,5,0,7,5,0,0,0,0,0,1,0,2024,defunciones,Cuadro3
70.0,70265.0,,,Cabecera municipal,35,22,13,0,2,0,0,0,0,0,0,0,0,4,2,0,3,3,0,9,4,0,4,4,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70265.0,,,Centro poblado,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
70.0,70265.0,,,Rural disperso,6,5,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro3
