,,,,,,,,,Menor 1 hora,,,De 1 a 23 horas,,,De 1 a 6 días,,,De 7 a 27 días,,,De 28 a 29 días,,,De 1 a 5 meses,,,De 6 a 11 meses,,,De 1 año,,,De 2 a 4 años,,,De 5 a 9 años,,,De 10 a 14 años,,,De 15 a 19 años,,,De 20 a 24 años,,,De 25 a 29 años,,,De 30 a 34 años,,,De 35 a 39 años,,,De 40 a 44 años,,,De 45 a 49 años,,,De 50 a 54 años,,,De 55 a 59 años,,,De 60 a 64 años,,,De 65 a 69 años,,,De 70 a 74 años,,,De 75 a 79 años,,,De 80 a 84 años,,,De 85 a 89 años,,,De 90 a 94 años,,,De 95 a 99 años,,,De 100 años y más,,,Edad desconocida,,,2024,defunciones,Cuadro4
,,,,,,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,2024,defunciones,Cuadro4
52.0,52352.0,,,Centro poblado,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro4
52.0,52352.0,,,Rural disperso,33,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,3,1,0,3,3,0,2,3,0,3,5,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro4
52.0,52352.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro4
52.0,52354.0,,52354 Imués,TOTAL,38,20,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,0,0,2,0,0,0,1,0,2,0,0,0,1,0,2,2,0,4,5,0,4,5,0,0,3,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro4
52.0,52354.0,,,Cabecera municipal,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro4
52.0,52354.0,,,Centro poblado,11,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro4
52.0,52354.0,,,Rural disperso,24,13,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2,0,0,4,4,0,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro4
52.0,52354.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro4
52.0,52356.0,,52356 Ipiales,TOTAL,681,341,340,0,0,2,0,2,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,1,0,0,6,3,0,17,2,0,15,3,0,18,4,0,14,6,0,11,12,0,9,6,0,14,9,0,10,22,0,14,16,0,21,22,0,31,31,0,52,38,0,33,46,0,38,50,0,23,47,0,5,12,0,1,5,0,0,0,0,2024,defunciones,Cuadro4
52.0,52356.0,,,Cabecera municipal,497,252,245,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,5,3,0,10,1,0,13,3,0,15,4,0,12,6,0,10,9,0,6,5,0,11,8,0,10,16,0,10,11,0,16,18,0,22,24,0,40,19,0,20,32,0,25,37,0,17,35,0,3,8,0,0,3,0,0,0,0,2024,defunciones,Cuadro4
52.0,52356.0,,,Centro poblado,81,33,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,3,0,3,4,0,1,2,0,6,3,0,7,13,0,5,9,0,5,6,0,1,5,0,1,1,0,0,1,0,0,0,0,2024,defunciones,Cuadro4
52.0,52356.0,,,Rural disperso,102,55,47,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,5,1,0,2,0,0,3,0,0,0,0,0,1,3,0,2,1,0,3,0,0,0,3,0,1,1,0,4,2,0,3,4,0,5,6,0,8,5,0,8,7,0,5,7,0,1,3,0,1,1,0,0,0,0,2024,defunciones,Cuadro4
52.0,52356.0,,,Sin información,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro4
52.0,52378.0,,52378 La Cruz,TOTAL,124,64,60,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,0,0,2,3,0,4,0,0,1,4,0,0,1,0,4,6,0,4,4,0,8,4,0,9,2,0,3,5,0,10,7,0,8,14,0,4,6,0,3,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro4
52.0,52378.0,,,Cabecera municipal,50,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,3,2,0,3,1,0,4,1,0,0,2,0,5,5,0,2,8,0,4,3,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro4
52.0,52378.0,,,Centro poblado,28,13,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,1,0,2,0,0,2,0,0,2,2,0,2,3,0,0,2,0,2,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro4
52.0,52378.0,,,Rural disperso,46,26,20,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,3,0,0,1,1,0,0,1,0,1,3,0,1,2,0,5,2,0,3,1,0,1,3,0,3,0,0,4,3,0,0,1,0,1,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro4
52.0,52378.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro4
52.0,52381.0,,52381 La Florida,TOTAL,47,21,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,1,1,0,1,3,0,0,2,0,4,1,0,4,2,0,4,9,0,4,1,0,1,3,0,0,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro4
52.0,52381.0,,,Cabecera municipal,10,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro4
52.0,52381.0,,,Centro poblado,11,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro4
52.0,52381.0,,,Rural disperso,26,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,3,1,0,3,8,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro4
52.0,52381.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro4
52.0,52385.0,,52385 La Llanada,TOTAL,26,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,2,0,1,0,0,1,0,0,1,0,0,1,0,0,2,0,0,4,2,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro4
52.0,52385.0,,,Cabecera municipal,18,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,2,0,0,1,2,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro4
52.0,52385.0,,,Centro poblado,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro4
52.0,52385.0,,,Rural disperso,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro4
52.0,52385.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro4
52.0,52390.0,,52390 La Tola,TOTAL,20,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro4
52.0,52390.0,,,Cabecera municipal,12,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro4
52.0,52390.0,,,Centro poblado,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro4
52.0,52390.0,,,Rural disperso,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro4
52.0,52390.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro4
52.0,52399.0,,52399 La Unión,TOTAL,175,96,79,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,4,0,0,2,0,0,3,1,0,5,0,0,3,3,0,3,5,0,5,3,0,3,4,0,9,2,0,4,2,0,10,7,0,16,6,0,6,11,0,7,14,0,9,11,0,3,5,0,2,1,0,0,0,0,2024,defunciones,Cuadro4
52.0,52399.0,,,Cabecera municipal,73,38,35,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,4,0,0,0,0,0,1,1,0,2,0,0,3,0,0,1,3,0,0,1,0,2,1,0,5,1,0,2,1,0,2,4,0,8,3,0,3,4,0,3,6,0,0,5,0,1,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro4
52.0,52399.0,,,Centro poblado,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro4
52.0,52399.0,,,Rural disperso,98,56,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,3,0,0,0,3,0,2,2,0,5,2,0,0,2,0,4,1,0,2,1,0,8,3,0,8,3,0,3,7,0,4,7,0,8,6,0,2,4,0,2,1,0,0,0,0,2024,defunciones,Cuadro4
52.0,52399.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro4
52.0,52405.0,,52405 Leiva,TOTAL,40,25,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,2,0,0,2,0,0,1,0,0,2,2,0,2,0,0,1,2,0,3,0,0,1,1,0,2,2,0,3,1,0,2,4,0,0,3,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro4
52.0,52405.0,,,Cabecera municipal,18,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro4
52.0,52405.0,,,Centro poblado,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro4
52.0,52405.0,,,Rural disperso,20,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,2,0,2,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro4
52.0,52405.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro4
52.0,52411.0,,52411 Linares,TOTAL,67,33,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,2,0,1,0,0,3,4,0,2,2,0,8,2,0,5,6,0,4,7,0,4,5,0,4,2,0,0,2,0,0,0,0,2024,defunciones,Cuadro4
52.0,52411.0,,,Cabecera municipal,21,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5,0,0,2,5,0,0,3,0,0,1,0,2,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro4
52.0,52411.0,,,Centro poblado,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro4
52.0,52411.0,,,Rural disperso,41,18,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,3,4,0,2,2,0,2,1,0,2,1,0,3,4,0,3,4,0,2,2,0,0,2,0,0,0,0,2024,defunciones,Cuadro4
52.0,52411.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro4
52.0,52418.0,,52418 Los Andes,TOTAL,43,26,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,3,1,0,0,0,0,2,0,0,2,2,0,4,0,0,3,2,0,5,4,0,2,5,0,0,2,0,0,0,0,0,0,0,2024,defunciones,Cuadro4
52.0,52418.0,,,Cabecera municipal,22,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,2,0,2,0,0,0,1,0,2,3,0,0,5,0,0,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro4
52.0,52418.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro4
52.0,52418.0,,,Rural disperso,21,17,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,2,0,0,2,0,0,3,1,0,3,1,0,2,0,0,0,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro4
52.0,52418.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro4
52.0,52427.0,,52427 Magüí,TOTAL,24,15,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2024,defunciones,Cuadro4
52.0,52427.0,,,Cabecera municipal,13,9,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro4
52.0,52427.0,,,Centro poblado,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro4
52.0,52427.0,,,Rural disperso,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2024,defunciones,Cuadro4
52.0,52427.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro4
