,Departamento de residencia | Grupos de causas de defunción (Lista Colombia 105 para la tabulación de mortalidad),,Total,Total,,,Menor 1 hora,,,De 1 a 23 horas,,,De 1 a 6 días,,,De 7 a 27 dias,,,De 28 a 29 días,,,De 1 a 5 meses,,,De 6 a 11 meses,,,De 1 año,,,De 2 a 4 años,,,De 5 a 9 años,,,De 10 a 14 años,,,De 15 a 19 años,,,De 20 a 24 años,,,De 25 a 29 años,,,De 30 a 34 años,,,De 35 a 39 años,,,De 40 a 44 años,,,De 45 a 49 años,,,De 50 a 54 años,,,De 55 a 59 años,,,De 60 a 64 años,,,De 65 a 69 años,,,De 70 a 74 años,,,De 75 a 79 años,,,De 80 a 84 años,,,De 85 a 89 años,,,De 90 a 94 años,,,De 95 a 99 años,,,De 100 años y más,,,Edad desconocida,,,2024,defunciones,Cuadro12
,,,,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,Hombres,Mujeres,Indeterminado,2024,defunciones,Cuadro12
3.0,,"020 Tumor maligno de la tráquea, los bronquios y el pulmón",4945,2751,2194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,3,0,0,11,6,0,11,4,0,16,12,0,28,25,0,31,46,0,87,80,0,160,137,0,284,258,0,452,330,0,510,347,0,483,326,0,360,282,0,214,218,0,70,95,0,26,26,0,1,2,0,0,0,0,2024,defunciones,Cuadro12
3.0,,"021 Todos los demás tumores malignos de los órganos respiratorios e intratorácicos, excepto tráquea, bronquios y pulmón",294,172,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,6,1,0,4,3,0,2,1,0,8,2,0,7,1,0,2,2,0,11,7,0,7,2,0,13,7,0,18,14,0,29,14,0,16,20,0,17,18,0,12,16,0,10,8,0,5,4,0,1,1,0,0,0,0,0,0,0,2024,defunciones,Cuadro12
3.0,,022 Tumor maligno de los huesos y de los cartílagos articulares,407,230,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,0,9,9,0,33,17,0,25,12,0,8,8,0,7,2,0,7,2,0,5,8,0,4,7,0,8,7,0,10,8,0,23,11,0,18,14,0,15,15,0,28,16,0,14,14,0,4,11,0,8,11,0,1,0,0,1,0,0,0,0,0,2024,defunciones,Cuadro12
3.0,,023 Melanoma y otros tumores malignos de la piel,1434,804,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,4,1,0,5,4,0,10,7,0,9,12,0,22,18,0,36,27,0,51,35,0,87,51,0,89,42,0,105,53,0,83,67,0,105,82,0,105,96,0,56,75,0,27,49,0,5,10,0,0,0,0,2024,defunciones,Cuadro12
3.0,,024 Tumor maligno de la mama de la mujer,3891,0,3891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,26,0,0,65,0,0,140,0,0,224,0,0,286,0,0,356,0,0,455,0,0,474,0,0,464,0,0,365,0,0,348,0,0,298,0,0,194,0,0,128,0,0,59,0,0,7,0,0,0,0,2024,defunciones,Cuadro12
3.0,,025 Tumor maligno del cuello del útero,1962,0,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,31,0,0,91,0,0,114,0,0,183,0,0,182,0,0,182,0,0,202,0,0,214,0,0,187,0,0,182,0,0,144,0,0,110,0,0,87,0,0,32,0,0,14,0,0,1,0,0,0,0,2024,defunciones,Cuadro12
3.0,,026 Tumor maligno de otras partes del útero,938,0,938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,2,0,0,10,0,0,18,0,0,40,0,0,61,0,0,112,0,0,160,0,0,158,0,0,146,0,0,94,0,0,73,0,0,41,0,0,11,0,0,5,0,0,3,0,0,0,0,2024,defunciones,Cuadro12
3.0,,027 Tumor maligno del ovario,1273,0,1273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,8,0,0,12,0,0,16,0,0,20,0,0,48,0,0,77,0,0,130,0,0,173,0,0,165,0,0,194,0,0,138,0,0,121,0,0,92,0,0,47,0,0,18,0,0,8,0,0,1,0,0,0,0,2024,defunciones,Cuadro12
3.0,,028 Tumor maligno de la próstata,3628,3628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,6,0,0,27,0,0,79,0,0,197,0,0,383,0,0,610,0,0,643,0,0,697,0,0,586,0,0,307,0,0,79,0,0,11,0,0,0,0,0,2024,defunciones,Cuadro12
3.0,,029 Tumor maligno de la vejiga urinaria,623,402,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,5,0,5,1,0,6,5,0,15,10,0,33,12,0,51,23,0,63,39,0,65,34,0,65,21,0,56,33,0,20,29,0,17,5,0,4,1,0,0,0,0,2024,defunciones,Cuadro12
3.0,,030 Todos los demás tumores malignos de los órganos urinarios,1012,642,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,0,1,9,0,3,0,0,2,0,0,2,2,0,1,2,0,1,4,0,10,5,0,15,12,0,21,9,0,34,20,0,48,30,0,88,45,0,91,40,0,104,57,0,98,50,0,50,40,0,41,28,0,26,9,0,3,2,0,0,1,0,0,0,0,2024,defunciones,Cuadro12
3.0,,"031 Tumor maligno del encéfalo, del ojo y de otras partes del sistema nervioso central",1736,939,797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,3,0,7,10,0,19,20,0,19,18,0,19,14,0,17,16,0,24,11,0,32,9,0,43,35,0,40,49,0,48,37,0,62,55,0,107,70,0,114,82,0,122,80,0,102,87,0,68,83,0,48,52,0,29,44,0,10,14,0,5,6,0,1,0,0,0,0,0,2024,defunciones,Cuadro12
3.0,,032 Tumor maligno del tiroides y de otras glándulas endocrinas,656,214,442,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,3,0,2,1,0,3,0,0,3,3,0,2,0,0,1,2,0,2,3,0,3,4,0,8,8,0,14,12,0,10,22,0,14,27,0,21,53,0,30,71,0,28,61,0,24,54,0,23,58,0,11,36,0,9,16,0,1,5,0,0,1,0,0,0,0,2024,defunciones,Cuadro12
3.0,,033 Tumores malignos de sitios mal definidos y secundarios,352,182,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,2,1,0,3,0,0,4,1,0,1,2,0,4,2,0,6,7,0,11,14,0,13,6,0,25,19,0,19,16,0,19,13,0,25,24,0,23,19,0,17,23,0,7,13,0,2,6,0,0,1,0,0,0,0,2024,defunciones,Cuadro12
3.0,,034 Tumor maligno de sitios no especificados,1262,569,693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,6,0,9,5,0,8,12,0,9,13,0,16,29,0,20,40,0,39,59,0,70,88,0,93,91,0,106,82,0,78,82,0,59,81,0,43,63,0,16,31,0,1,7,0,0,2,0,0,0,0,2024,defunciones,Cuadro12
3.0,,035 Leucemia,2068,1166,902,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,4,4,0,16,17,0,29,24,0,37,25,0,54,31,0,61,14,0,46,23,0,42,26,0,39,30,0,46,52,0,43,36,0,50,58,0,68,55,0,84,72,0,122,88,0,118,74,0,114,85,0,106,87,0,58,60,0,23,31,0,4,6,0,1,0,0,0,0,0,2024,defunciones,Cuadro12
3.0,,"036 Todos los demás tumores malignos del tejido linfático, de los órganos hematopoyéticos y de tejidos afines",2864,1519,1345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,4,0,8,2,0,9,5,0,17,5,0,21,9,0,19,14,0,20,21,0,40,18,0,28,31,0,48,45,0,85,70,0,117,116,0,216,146,0,217,194,0,232,212,0,187,181,0,137,133,0,77,91,0,31,32,0,5,13,0,1,2,0,0,0,0,2024,defunciones,Cuadro12
3.0,,"037 Tumores: in situ, benignos y de comportamiento incierto o desconocido y los no especificados",3637,1854,1783,0,0,0,0,1,1,0,1,0,0,1,2,0,0,0,0,1,1,0,1,1,0,4,3,0,5,6,0,8,5,0,9,5,0,8,11,0,15,13,0,25,14,0,31,14,0,27,29,0,45,56,0,52,69,0,85,78,0,108,115,0,177,142,0,219,180,0,221,196,0,291,236,0,244,241,0,168,192,0,82,128,0,22,40,0,3,5,0,0,0,0,2024,defunciones,Cuadro12
3.0,,038 Todos los demás tumores malignos de otras localizaciones,1222,696,526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2,0,1,3,0,8,1,0,11,9,0,40,8,0,52,8,0,33,16,0,29,7,0,25,15,0,37,24,0,46,28,0,50,47,0,61,50,0,54,59,0,75,58,0,49,68,0,52,54,0,41,35,0,20,27,0,7,7,0,0,0,0,0,0,0,2024,defunciones,Cuadro12
3.0,,"039 Anemias: nutricionales, hemolíticas, aplásticas y otras",688,340,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,3,0,1,2,0,0,7,0,11,6,0,9,8,0,6,3,0,13,7,0,6,11,0,9,9,0,11,14,0,9,13,0,10,11,0,7,16,0,16,15,0,23,22,0,21,16,0,40,28,0,40,29,0,39,35,0,31,47,0,31,29,0,4,8,0,2,6,0,0,0,0,2024,defunciones,Cuadro12
3.0,,"040 Defectos de coagulación, púrpura y otras afecciones hemorrágicas y de la sangre y los trastornos que afectan la inmunidad",601,325,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,3,1,0,8,1,0,8,3,0,4,5,0,8,3,0,8,2,0,10,6,0,8,6,0,12,4,0,11,10,0,9,17,0,11,13,0,16,14,0,19,18,0,22,28,0,26,23,0,31,29,0,24,26,0,28,24,0,30,18,0,12,14,0,5,3,0,2,3,0,0,0,0,2024,defunciones,Cuadro12
3.0,,041 Diabetes mellitus,8317,3803,4514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,1,0,6,14,0,9,16,0,19,17,0,22,26,0,32,33,0,54,62,0,101,93,0,155,144,0,247,237,0,400,385,0,501,479,0,520,548,0,545,560,0,515,661,0,408,611,0,190,416,0,66,164,0,10,44,0,0,0,0,2024,defunciones,Cuadro12
3.0,,042 Deficiencias nutricionales,1860,1037,823,0,0,0,0,1,0,0,2,1,0,0,1,0,0,0,0,38,38,0,35,29,0,34,33,0,14,14,0,3,8,0,4,0,0,5,4,0,3,4,0,13,4,0,25,6,0,17,8,0,21,10,0,18,7,0,31,11,0,32,17,0,54,25,0,67,29,0,69,38,0,109,73,0,136,114,0,132,139,0,103,125,0,59,68,0,12,17,0,0,0,0,2024,defunciones,Cuadro12
3.0,,043 Todas las demás enfermedades endocrinas y nutricionales,2771,1376,1395,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,7,0,8,3,0,3,5,0,6,11,0,1,6,0,3,8,0,16,6,0,6,10,0,9,11,0,25,9,0,24,14,0,31,29,0,41,38,0,80,47,0,105,62,0,128,87,0,136,106,0,132,117,0,162,154,0,168,185,0,158,213,0,85,174,0,34,66,0,11,25,0,0,1,0,2024,defunciones,Cuadro12
3.0,,044 Trastornos mentales y del comportamiento,2252,991,1261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,4,1,0,6,3,0,11,1,0,11,2,0,11,4,0,13,6,0,14,3,0,11,10,0,27,5,0,36,24,0,59,22,0,59,57,0,118,100,0,170,180,0,177,280,0,160,293,0,88,203,0,12,66,0,0,0,0,2024,defunciones,Cuadro12
3.0,,045 Meningitis y otras enfermedades inflamatorias del sistema nervioso central,592,322,270,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,4,7,0,2,3,0,8,3,0,4,6,0,8,6,0,6,2,0,8,9,0,16,7,0,15,11,0,26,10,0,18,12,0,20,12,0,16,20,0,16,15,0,19,17,0,43,27,0,19,28,0,25,20,0,21,18,0,11,17,0,11,14,0,4,2,0,0,1,0,0,1,0,0,0,0,2024,defunciones,Cuadro12
3.0,,046 Epilepsia y otros trastornos episódicos y paroxísticos,1167,671,496,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2,0,5,4,0,8,6,0,6,7,0,11,7,0,9,7,0,24,18,0,37,28,0,50,25,0,37,24,0,40,24,0,42,33,0,43,28,0,35,39,0,54,45,0,54,24,0,42,34,0,48,33,0,41,32,0,26,24,0,34,27,0,12,18,0,8,5,0,0,1,0,0,0,0,2024,defunciones,Cuadro12
3.0,,047 Todas las demás enfermedades del sistema nervioso,7908,3415,4493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,6,5,0,7,7,0,20,12,0,33,27,0,42,35,0,78,38,0,70,37,0,70,34,0,54,35,0,44,33,0,49,42,0,61,57,0,75,71,0,115,100,0,191,165,0,239,201,0,336,331,0,425,489,0,518,671,0,498,863,0,339,761,0,120,383,0,18,90,0,0,0,0,2024,defunciones,Cuadro12
3.0,,"048 Enfermedades del ojo y sus anexos, del oído y de la apófisis mastoides",58,34,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,2,0,0,2,0,0,1,1,0,1,1,0,3,1,0,1,1,0,2,2,0,2,1,0,2,4,0,5,3,0,2,1,0,1,2,0,2,3,0,3,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro12
3.0,,049 Fiebre reumática aguda y enfermedades cardíacas reumáticas crónicas,56,25,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,0,3,3,0,0,2,0,2,1,0,0,3,0,2,6,0,3,3,0,5,4,0,1,3,0,2,3,0,2,1,0,1,0,0,0,0,0,0,0,0,2024,defunciones,Cuadro12
3.0,,050 Enfermedades hipertensivas,9554,4459,5095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2,2,0,3,0,0,11,7,0,12,8,0,27,17,0,58,29,0,54,42,0,98,63,0,153,88,0,236,200,0,332,258,0,480,405,0,641,557,0,749,767,0,769,1060,0,538,981,0,241,458,0,52,153,0,0,0,0,2024,defunciones,Cuadro12
3.0,,051 Enfermedades isquémicas del corazón,46885,25244,21641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,0,27,9,0,58,21,0,98,37,0,123,69,0,280,137,0,495,212,0,700,355,0,1230,555,0,2009,848,0,2619,1405,0,3151,1905,0,3448,2461,0,3854,3360,0,3463,4113,0,2435,3640,0,1002,1900,0,237,606,0,0,0,0,2024,defunciones,Cuadro12
3.0,,052 Enfermedad cardiopulmonar y enfermedades de la circulación pulmonar,1256,505,751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2,1,0,4,3,0,4,6,0,5,7,0,10,15,0,13,15,0,14,37,0,20,28,0,20,33,0,31,34,0,46,47,0,63,59,0,50,83,0,65,90,0,56,89,0,61,84,0,29,75,0,9,35,0,1,6,0,0,0,0,2024,defunciones,Cuadro12
3.0,,053 Todas las demás formas de enfermedad del corazón,5198,2783,2415,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,7,11,0,2,8,0,3,7,0,4,5,0,6,4,0,5,17,0,19,5,0,30,15,0,26,14,0,48,13,0,52,24,0,58,38,0,73,43,0,101,66,0,151,70,0,210,134,0,268,182,0,343,214,0,407,272,0,400,373,0,302,455,0,197,299,0,57,131,0,12,14,0,0,0,0,2024,defunciones,Cuadro12
3.0,,054 Insuficiencia cardíaca,1704,934,770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2,0,0,2,1,0,5,2,0,3,3,0,6,7,0,8,4,0,10,7,0,21,12,0,43,22,0,61,28,0,77,53,0,109,78,0,145,78,0,161,133,0,136,151,0,94,120,0,41,51,0,9,17,0,0,0,0,2024,defunciones,Cuadro12
3.0,,055 Enfermedades cerebrovasculares,16981,7963,9018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,5,2,0,7,3,0,7,7,0,21,17,0,27,20,0,38,32,0,62,51,0,81,87,0,145,124,0,177,193,0,281,260,0,389,349,0,587,508,0,786,723,0,1049,888,0,1163,1168,0,1200,1403,0,1121,1533,0,585,1093,0,183,464,0,47,91,0,0,0,0,2024,defunciones,Cuadro12
3.0,,056 Aterosclerosis,77,47,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,1,0,1,0,0,6,1,0,7,0,0,7,4,0,3,7,0,5,3,0,5,5,0,7,6,0,0,3,0,0,0,0,0,0,0,2024,defunciones,Cuadro12
3.0,,057 Aneurisma aórtico,1670,1091,579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0,0,6,4,0,15,3,0,13,5,0,16,8,0,37,18,0,35,10,0,62,21,0,89,44,0,161,57,0,182,75,0,162,93,0,146,106,0,99,75,0,43,44,0,19,12,0,2,2,0,0,0,0,2024,defunciones,Cuadro12
3.0,,058 Enfermedades de los vasos sanguíneos y otras enfermedades del sistema circulatorio,1874,850,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,0,4,4,0,5,8,0,6,8,0,12,15,0,20,26,0,22,21,0,31,28,0,53,45,0,79,58,0,85,102,0,101,85,0,121,140,0,98,134,0,108,162,0,77,108,0,18,57,0,6,18,0,0,0,0,2024,defunciones,Cuadro12
3.0,,059 Neumonía,9599,4982,4617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,33,0,27,19,0,25,14,0,18,16,0,13,12,0,15,14,0,28,20,0,44,24,0,54,35,0,94,35,0,91,40,0,90,59,0,135,85,0,137,104,0,207,146,0,302,207,0,426,298,0,539,396,0,596,493,0,687,651,0,684,771,0,464,709,0,210,347,0,50,89,0,0,0,0,2024,defunciones,Cuadro12
3.0,,060 Enfermedades crónicas de las vías respiratorias inferiores,16640,8686,7954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,2,1,0,4,1,0,1,4,0,12,4,0,14,7,0,17,11,0,16,15,0,20,27,0,27,22,0,87,38,0,175,86,0,376,217,0,693,376,0,1034,608,0,1253,885,0,1608,1302,0,1629,1737,0,1123,1563,0,494,827,0,99,220,0,0,0,0,2024,defunciones,Cuadro12
3.0,,061 Enfermedades del pulmón debidas a agentes externos,1474,669,805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,2,0,1,2,0,4,2,0,4,4,0,7,2,0,7,3,0,4,1,0,17,6,0,14,13,0,33,18,0,51,43,0,56,57,0,103,83,0,101,114,0,116,184,0,99,152,0,41,95,0,10,22,0,0,0,0,2024,defunciones,Cuadro12
3.0,,062 Todas las demás enfermedades del sistema respiratorio,3484,1843,1641,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,36,33,0,20,20,0,11,19,0,11,10,0,15,9,0,10,5,0,16,7,0,24,7,0,25,5,0,27,16,0,30,20,0,40,36,0,33,42,0,80,49,0,98,98,0,121,99,0,187,134,0,230,153,0,231,182,0,220,201,0,200,222,0,122,173,0,43,68,0,9,31,0,0,0,0,2024,defunciones,Cuadro12
3.0,,063 Úlcera,1224,662,562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,5,0,8,0,0,6,2,0,7,4,0,5,3,0,13,2,0,15,11,0,20,7,0,31,18,0,54,27,0,59,46,0,85,44,0,82,63,0,92,90,0,94,99,0,60,80,0,26,46,0,4,13,0,0,0,0,2024,defunciones,Cuadro12
3.0,,064 Enfermedades del esófago y otras enfermedades del estómago y del duodeno,938,468,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,1,0,0,3,0,0,1,0,0,0,0,3,1,0,5,1,0,3,1,0,4,5,0,12,6,0,7,9,0,13,3,0,14,6,0,33,16,0,26,24,0,51,33,0,51,45,0,65,57,0,58,67,0,63,64,0,37,85,0,19,28,0,3,11,0,0,0,0,2024,defunciones,Cuadro12
3.0,,"065 Enfermedades del apéndice, hernia y obstrucción intestinal",2666,1369,1297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,7,3,0,5,1,0,3,5,0,4,4,0,4,2,0,8,5,0,15,4,0,16,8,0,25,14,0,24,17,0,29,14,0,29,21,0,40,31,0,56,39,0,88,69,0,137,97,0,159,125,0,195,193,0,204,213,0,174,220,0,113,154,0,25,45,0,1,9,0,0,0,0,2024,defunciones,Cuadro12
3.0,,066 Enfermedades del hígado,3546,2063,1483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,0,0,1,0,0,1,0,1,4,0,0,1,0,6,8,0,8,7,0,10,7,0,19,18,0,38,20,0,66,27,0,89,36,0,156,70,0,237,105,0,257,154,0,304,198,0,279,205,0,240,223,0,171,199,0,119,124,0,42,62,0,18,5,0,2,3,0,0,0,0,2024,defunciones,Cuadro12
3.0,,"067 Trastornos de la vesícula biliar, de las vías biliares y del páncreas",2588,1110,1478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,2,3,0,3,10,0,10,10,0,12,16,0,15,29,0,31,34,0,34,33,0,47,37,0,73,66,0,84,112,0,121,108,0,113,179,0,164,196,0,167,185,0,129,230,0,77,153,0,22,64,0,3,11,0,0,0,0,2024,defunciones,Cuadro12
3.0,,"068 Enteritis, colitis no infecciosa y otras enfermedades de los intestinos",1990,916,1074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,1,1,0,1,2,0,2,1,0,1,2,0,2,1,0,4,2,0,4,5,0,10,13,0,15,9,0,20,14,0,20,15,0,25,13,0,33,27,0,57,31,0,81,68,0,88,110,0,117,135,0,136,155,0,131,164,0,84,171,0,61,99,0,16,30,0,2,3,0,0,0,0,2024,defunciones,Cuadro12
3.0,,069 Enfermedades del peritoneo y todas las demás enfermedades del sistema digestivo,1049,522,527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,4,0,0,0,4,0,3,2,0,2,1,0,1,3,0,2,6,0,9,3,0,5,9,0,10,7,0,21,21,0,22,17,0,18,15,0,29,18,0,33,30,0,50,40,0,54,55,0,69,65,0,59,62,0,63,72,0,42,46,0,20,36,0,5,11,0,0,1,0,0,0,0,2024,defunciones,Cuadro12
3.0,,070 Hemorragia gastrointestinal,1242,663,579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,1,1,0,0,0,0,2,1,0,3,0,0,9,4,0,8,2,0,2,1,0,8,4,0,6,4,0,20,8,0,25,9,0,22,20,0,53,35,0,69,57,0,93,62,0,107,92,0,116,131,0,87,100,0,24,35,0,6,10,0,0,0,0,2024,defunciones,Cuadro12
3.0,,071 Enfermedades de la piel y del tejido subcutáneo,1982,874,1108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,2,0,4,2,0,2,1,0,0,0,0,3,2,0,9,3,0,5,5,0,15,6,0,15,7,0,14,7,0,20,16,0,20,13,0,34,21,0,49,47,0,58,56,0,73,78,0,93,117,0,114,139,0,118,184,0,111,148,0,73,146,0,36,80,0,5,27,0,0,0,0,2024,defunciones,Cuadro12
3.0,,072 Enfermedades del sistema osteomuscular y del tejido conjuntivo,2262,704,1558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,5,0,7,11,0,6,39,0,12,51,0,12,40,0,20,48,0,18,55,0,18,69,0,36,63,0,32,80,0,49,78,0,65,102,0,61,136,0,85,151,0,89,168,0,64,139,0,61,164,0,42,96,0,11,55,0,5,8,0,0,0,0,2024,defunciones,Cuadro12
3.0,,073 Enfermedades glomerulares y tubulointersticiales,555,244,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2,1,0,3,2,0,3,2,0,2,1,0,1,2,0,3,3,0,4,2,0,3,3,0,8,11,0,8,7,0,5,11,0,13,18,0,19,27,0,23,28,0,29,32,0,31,32,0,41,44,0,17,38,0,15,31,0,8,13,0,3,3,0,0,0,0,2024,defunciones,Cuadro12
3.0,,074 Insuficiencia renal,2743,1581,1162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,3,0,2,2,0,4,5,0,15,4,0,11,5,0,8,9,0,20,16,0,23,28,0,35,30,0,52,41,0,75,64,0,101,80,0,132,92,0,181,107,0,218,136,0,252,155,0,240,184,0,147,130,0,53,53,0,8,17,0,0,0,0,2024,defunciones,Cuadro12
