columna,"CUADRO 13 - Defunciones de menores de un año por grupos de edad y sexo, según departamento de residencia de la madre y grupos de causas de defunción (Lista Colombia 105 para la tabulación de mortalidad)",columna_1,columna_2,columna_3,columna_4,columna_5,columna_6,columna_7,columna_8,columna_9,columna_10,columna_11,columna_12,columna_13,columna_14,columna_15,columna_16,columna_17,columna_18,columna_19,columna_20,columna_21,columna_22,columna_23,columna_24,columna_25,columna_26,año,tipo,hoja_origen
66.0,,"040 Defectos de coagulación, púrpura y otras afecciones hemorrágicas y de la sangre y los trastornos que afectan la inmunidad",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2023,defunciones,Cuadro13
66.0,,042 Deficiencias nutricionales,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,2023,defunciones,Cuadro13
66.0,,054 Insuficiencia cardíaca,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,defunciones,Cuadro13
66.0,,059 Neumonía,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,2023,defunciones,Cuadro13
66.0,,062 Todas las demás enfermedades del sistema respiratorio,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2023,defunciones,Cuadro13
66.0,,075 Todas las demás enfermedades del sistema urinario,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,defunciones,Cuadro13
66.0,,080 Feto y recién nacido afectados por complicaciones obstétricas y traumatismo del nacimiento,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro13
66.0,,"081 Retardo del crecimiento fetal, desnutrición fetal, gestación corta y bajo peso al nacer",7,3,4,0,3,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro13
66.0,,082 Trastornos respiratorios específicos del período perinatal,14,9,5,0,0,0,0,0,0,0,5,2,0,3,0,0,1,0,0,0,0,0,0,3,0,2023,defunciones,Cuadro13
66.0,,084 Infecciones específicas del período perinatal,8,4,4,0,0,0,0,0,1,0,3,2,0,0,1,0,0,0,0,1,0,0,0,0,0,2023,defunciones,Cuadro13
66.0,,085 Enterocolitis necrotizante del feto y del recién nacido,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2023,defunciones,Cuadro13
66.0,,086 Todas las demás afecciones originadas en el período perinatal,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro13
66.0,,087 Malformaciones congénitas del sistema circulatorio,9,6,3,0,0,0,0,0,0,0,3,0,0,2,1,0,0,0,0,1,1,0,0,1,0,2023,defunciones,Cuadro13
66.0,,"088 Las demás malformaciones congénitas, deformidades y anomalías congénitas",9,6,3,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,1,1,0,1,1,0,2023,defunciones,Cuadro13
66.0,,093 Caídas,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023,defunciones,Cuadro13
68.0,68 Santander,TOTAL,147,78,69,0,4,8,0,7,9,0,17,13,0,15,11,0,1,1,0,21,18,0,13,9,0,2023,defunciones,Cuadro13
68.0,,001 Enfermedades infecciosas intestinales,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,2023,defunciones,Cuadro13
68.0,,003 Ciertas enfermedades transmitidas por vectores y rabia,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023,defunciones,Cuadro13
68.0,,007 Sífilis y otras enfermedades venéreas,2,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro13
68.0,,010 Todas las demás enfermedades infecciosas y parasitarias,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2023,defunciones,Cuadro13
68.0,,"031 Tumor maligno del encéfalo, del ojo y de otras partes del sistema nervioso central",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023,defunciones,Cuadro13
68.0,,035 Leucemia,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023,defunciones,Cuadro13
68.0,,042 Deficiencias nutricionales,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2023,defunciones,Cuadro13
68.0,,043 Todas las demás enfermedades endocrinas y nutricionales,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2023,defunciones,Cuadro13
68.0,,046 Epilepsia y otros trastornos episódicos y paroxísticos,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023,defunciones,Cuadro13
68.0,,047 Todas las demás enfermedades del sistema nervioso,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023,defunciones,Cuadro13
68.0,,053 Todas las demás formas de enfermedad del corazón,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,defunciones,Cuadro13
68.0,,055 Enfermedades cerebrovasculares,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2023,defunciones,Cuadro13
68.0,,059 Neumonía,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2023,defunciones,Cuadro13
68.0,,062 Todas las demás enfermedades del sistema respiratorio,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,defunciones,Cuadro13
68.0,,066 Enfermedades del hígado,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2023,defunciones,Cuadro13
68.0,,079 Feto y recién nacido afectados por ciertas afecciones maternas,3,1,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro13
68.0,,080 Feto y recién nacido afectados por complicaciones obstétricas y traumatismo del nacimiento,16,11,5,0,2,2,0,2,2,0,2,1,0,3,0,0,0,0,0,2,0,0,0,0,0,2023,defunciones,Cuadro13
68.0,,"081 Retardo del crecimiento fetal, desnutrición fetal, gestación corta y bajo peso al nacer",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro13
68.0,,082 Trastornos respiratorios específicos del período perinatal,26,14,12,0,0,0,0,1,4,0,7,1,0,1,4,0,1,0,0,4,3,0,0,0,0,2023,defunciones,Cuadro13
68.0,,083 Trastornos hemorrágicos y hematológicos del feto y del recién nacido,7,4,3,0,0,1,0,0,0,0,2,2,0,1,0,0,0,0,0,1,0,0,0,0,0,2023,defunciones,Cuadro13
68.0,,084 Infecciones específicas del período perinatal,9,5,4,0,0,0,0,0,1,0,1,1,0,3,1,0,0,0,0,1,1,0,0,0,0,2023,defunciones,Cuadro13
68.0,,085 Enterocolitis necrotizante del feto y del recién nacido,5,4,1,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro13
68.0,,086 Todas las demás afecciones originadas en el período perinatal,9,3,6,0,1,0,0,1,0,0,0,3,0,1,2,0,0,1,0,0,0,0,0,0,0,2023,defunciones,Cuadro13
68.0,,087 Malformaciones congénitas del sistema circulatorio,13,8,5,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,2,4,0,2,0,0,2023,defunciones,Cuadro13
68.0,,"088 Las demás malformaciones congénitas, deformidades y anomalías congénitas",21,7,14,0,1,4,0,1,1,0,0,2,0,1,3,0,0,0,0,2,3,0,2,1,0,2023,defunciones,Cuadro13
68.0,,"089 Signos, síntomas y afecciones mal definidas",8,5,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,0,1,1,0,2023,defunciones,Cuadro13
68.0,,090 Accidentes de transporte de motor y secuelas,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro13
68.0,,093 Caídas,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023,defunciones,Cuadro13
68.0,,101 Agresiones (homicidios) y secuelas,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023,defunciones,Cuadro13
70.0,70 Sucre,TOTAL,151,80,71,0,1,6,0,8,8,0,37,31,0,11,14,0,0,1,0,18,7,0,5,4,0,2023,defunciones,Cuadro13
70.0,,001 Enfermedades infecciosas intestinales,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2023,defunciones,Cuadro13
70.0,,"005 Septicemia, excepto neonatal",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,defunciones,Cuadro13
70.0,,"031 Tumor maligno del encéfalo, del ojo y de otras partes del sistema nervioso central",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,defunciones,Cuadro13
70.0,,"040 Defectos de coagulación, púrpura y otras afecciones hemorrágicas y de la sangre y los trastornos que afectan la inmunidad",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2023,defunciones,Cuadro13
70.0,,042 Deficiencias nutricionales,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2023,defunciones,Cuadro13
70.0,,043 Todas las demás enfermedades endocrinas y nutricionales,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro13
70.0,,045 Meningitis y otras enfermedades inflamatorias del sistema nervioso central,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,defunciones,Cuadro13
70.0,,053 Todas las demás formas de enfermedad del corazón,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro13
70.0,,055 Enfermedades cerebrovasculares,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,defunciones,Cuadro13
70.0,,059 Neumonía,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2023,defunciones,Cuadro13
70.0,,079 Feto y recién nacido afectados por ciertas afecciones maternas,2,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro13
70.0,,080 Feto y recién nacido afectados por complicaciones obstétricas y traumatismo del nacimiento,2,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro13
70.0,,"081 Retardo del crecimiento fetal, desnutrición fetal, gestación corta y bajo peso al nacer",7,3,4,0,0,2,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro13
70.0,,082 Trastornos respiratorios específicos del período perinatal,37,22,15,0,1,3,0,4,3,0,13,6,0,1,2,0,0,0,0,2,1,0,1,0,0,2023,defunciones,Cuadro13
70.0,,083 Trastornos hemorrágicos y hematológicos del feto y del recién nacido,8,4,4,0,0,0,0,0,0,0,2,2,0,2,1,0,0,1,0,0,0,0,0,0,0,2023,defunciones,Cuadro13
70.0,,084 Infecciones específicas del período perinatal,11,5,6,0,0,0,0,1,0,0,4,2,0,0,3,0,0,0,0,0,1,0,0,0,0,2023,defunciones,Cuadro13
70.0,,085 Enterocolitis necrotizante del feto y del recién nacido,6,4,2,0,0,0,0,0,0,0,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro13
70.0,,086 Todas las demás afecciones originadas en el período perinatal,10,5,5,0,0,0,0,1,0,0,3,4,0,0,1,0,0,0,0,1,0,0,0,0,0,2023,defunciones,Cuadro13
70.0,,087 Malformaciones congénitas del sistema circulatorio,40,20,20,0,0,0,0,0,1,0,9,10,0,4,5,0,0,0,0,6,3,0,1,1,0,2023,defunciones,Cuadro13
70.0,,"088 Las demás malformaciones congénitas, deformidades y anomalías congénitas",9,3,6,0,0,1,0,1,2,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,2023,defunciones,Cuadro13
70.0,,090 Accidentes de transporte de motor y secuelas,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro13
70.0,,102 Eventos de intención no determinada y secuelas,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023,defunciones,Cuadro13
73.0,73 Tolima,TOTAL,114,62,52,0,3,0,0,11,3,0,23,17,0,6,10,0,0,0,0,12,17,0,7,5,0,2023,defunciones,Cuadro13
73.0,,009 Enfermedad por el VIH (SIDA),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,defunciones,Cuadro13
73.0,,"039 Anemias: nutricionales, hemolíticas, aplásticas y otras",1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro13
73.0,,042 Deficiencias nutricionales,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2023,defunciones,Cuadro13
73.0,,043 Todas las demás enfermedades endocrinas y nutricionales,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,defunciones,Cuadro13
73.0,,047 Todas las demás enfermedades del sistema nervioso,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023,defunciones,Cuadro13
73.0,,055 Enfermedades cerebrovasculares,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023,defunciones,Cuadro13
73.0,,059 Neumonía,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,2023,defunciones,Cuadro13
73.0,,061 Enfermedades del pulmón debidas a agentes externos,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,defunciones,Cuadro13
73.0,,062 Todas las demás enfermedades del sistema respiratorio,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2023,defunciones,Cuadro13
73.0,,069 Enfermedades del peritoneo y todas las demás enfermedades del sistema digestivo,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023,defunciones,Cuadro13
73.0,,079 Feto y recién nacido afectados por ciertas afecciones maternas,7,5,2,0,1,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2023,defunciones,Cuadro13
73.0,,080 Feto y recién nacido afectados por complicaciones obstétricas y traumatismo del nacimiento,4,2,2,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro13
73.0,,"081 Retardo del crecimiento fetal, desnutrición fetal, gestación corta y bajo peso al nacer",2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,defunciones,Cuadro13
73.0,,082 Trastornos respiratorios específicos del período perinatal,20,11,9,0,2,0,0,4,1,0,4,4,0,0,2,0,0,0,0,1,2,0,0,0,0,2023,defunciones,Cuadro13
73.0,,083 Trastornos hemorrágicos y hematológicos del feto y del recién nacido,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro13
73.0,,084 Infecciones específicas del período perinatal,14,8,6,0,0,0,0,1,0,0,5,3,0,1,2,0,0,0,0,1,1,0,0,0,0,2023,defunciones,Cuadro13
73.0,,085 Enterocolitis necrotizante del feto y del recién nacido,4,2,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2023,defunciones,Cuadro13
73.0,,086 Todas las demás afecciones originadas en el período perinatal,9,5,4,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,1,0,0,0,0,2023,defunciones,Cuadro13
73.0,,087 Malformaciones congénitas del sistema circulatorio,19,7,12,0,0,0,0,0,1,0,4,2,0,3,4,0,0,0,0,0,4,0,0,1,0,2023,defunciones,Cuadro13
73.0,,"088 Las demás malformaciones congénitas, deformidades y anomalías congénitas",11,6,5,0,0,0,0,3,0,0,0,2,0,0,1,0,0,0,0,3,0,0,0,2,0,2023,defunciones,Cuadro13
73.0,,"089 Signos, síntomas y afecciones mal definidas",4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2023,defunciones,Cuadro13
73.0,,"098 Exposición al humo, fuego y llamas",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2023,defunciones,Cuadro13
76.0,76 Valle del Cauca,TOTAL,368,226,142,0,9,6,0,30,17,0,71,23,0,47,37,0,2,0,0,46,44,0,21,15,0,2023,defunciones,Cuadro13
76.0,,001 Enfermedades infecciosas intestinales,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2023,defunciones,Cuadro13
76.0,,006 Todas las demás enfermedades bacterianas,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2023,defunciones,Cuadro13
76.0,,010 Todas las demás enfermedades infecciosas y parasitarias,4,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,2023,defunciones,Cuadro13
76.0,,"031 Tumor maligno del encéfalo, del ojo y de otras partes del sistema nervioso central",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,defunciones,Cuadro13
76.0,,038 Todos los demás tumores malignos de otras localizaciones,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,defunciones,Cuadro13
76.0,,042 Deficiencias nutricionales,9,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,2,0,2023,defunciones,Cuadro13
76.0,,043 Todas las demás enfermedades endocrinas y nutricionales,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2023,defunciones,Cuadro13
76.0,,045 Meningitis y otras enfermedades inflamatorias del sistema nervioso central,4,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,2023,defunciones,Cuadro13
76.0,,046 Epilepsia y otros trastornos episódicos y paroxísticos,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2023,defunciones,Cuadro13
76.0,,047 Todas las demás enfermedades del sistema nervioso,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2023,defunciones,Cuadro13
76.0,,053 Todas las demás formas de enfermedad del corazón,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2023,defunciones,Cuadro13
76.0,,055 Enfermedades cerebrovasculares,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2023,defunciones,Cuadro13
76.0,,059 Neumonía,14,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,1,2,0,2023,defunciones,Cuadro13
76.0,,062 Todas las demás enfermedades del sistema respiratorio,10,4,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,4,0,1,2,0,2023,defunciones,Cuadro13
76.0,,064 Enfermedades del esófago y otras enfermedades del estómago y del duodeno,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023,defunciones,Cuadro13
76.0,,"065 Enfermedades del apéndice, hernia y obstrucción intestinal",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023,defunciones,Cuadro13
76.0,,066 Enfermedades del hígado,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2023,defunciones,Cuadro13
76.0,,075 Todas las demás enfermedades del sistema urinario,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,defunciones,Cuadro13
76.0,,079 Feto y recién nacido afectados por ciertas afecciones maternas,17,12,5,0,0,1,0,3,1,0,7,1,0,2,2,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro13
76.0,,080 Feto y recién nacido afectados por complicaciones obstétricas y traumatismo del nacimiento,34,24,10,0,2,2,0,8,4,0,9,4,0,5,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro13
76.0,,"081 Retardo del crecimiento fetal, desnutrición fetal, gestación corta y bajo peso al nacer",8,5,3,0,0,0,0,2,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro13
76.0,,082 Trastornos respiratorios específicos del período perinatal,69,47,22,0,4,0,0,11,3,0,18,5,0,6,7,0,0,0,0,6,7,0,2,0,0,2023,defunciones,Cuadro13
76.0,,083 Trastornos hemorrágicos y hematológicos del feto y del recién nacido,16,10,6,0,0,0,0,2,0,0,4,2,0,3,4,0,0,0,0,1,0,0,0,0,0,2023,defunciones,Cuadro13
76.0,,084 Infecciones específicas del período perinatal,21,12,9,0,0,0,0,1,0,0,5,2,0,5,7,0,0,0,0,1,0,0,0,0,0,2023,defunciones,Cuadro13
76.0,,085 Enterocolitis necrotizante del feto y del recién nacido,22,13,9,0,0,0,0,0,0,0,4,0,0,5,6,0,1,0,0,2,3,0,1,0,0,2023,defunciones,Cuadro13
76.0,,086 Todas las demás afecciones originadas en el período perinatal,10,5,5,0,1,0,0,1,1,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,2023,defunciones,Cuadro13
76.0,,087 Malformaciones congénitas del sistema circulatorio,58,35,23,0,1,0,0,0,2,0,9,3,0,11,7,0,0,0,0,7,9,0,7,2,0,2023,defunciones,Cuadro13
76.0,,"088 Las demás malformaciones congénitas, deformidades y anomalías congénitas",42,25,17,0,1,3,0,2,4,0,10,2,0,6,2,0,1,0,0,5,4,0,0,2,0,2023,defunciones,Cuadro13
76.0,,"089 Signos, síntomas y afecciones mal definidas",3,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2023,defunciones,Cuadro13
76.0,,090 Accidentes de transporte de motor y secuelas,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023,defunciones,Cuadro13
76.0,,101 Agresiones (homicidios) y secuelas,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2023,defunciones,Cuadro13
81.0,81 Arauca,TOTAL,34,19,15,0,1,0,0,1,0,0,2,5,0,5,4,0,0,0,0,7,3,0,3,3,0,2023,defunciones,Cuadro13
81.0,,001 Enfermedades infecciosas intestinales,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2023,defunciones,Cuadro13
81.0,,003 Ciertas enfermedades transmitidas por vectores y rabia,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,defunciones,Cuadro13
81.0,,006 Todas las demás enfermedades bacterianas,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023,defunciones,Cuadro13
81.0,,"039 Anemias: nutricionales, hemolíticas, aplásticas y otras",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023,defunciones,Cuadro13
81.0,,042 Deficiencias nutricionales,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,defunciones,Cuadro13
81.0,,059 Neumonía,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,defunciones,Cuadro13
81.0,,062 Todas las demás enfermedades del sistema respiratorio,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2023,defunciones,Cuadro13
81.0,,"065 Enfermedades del apéndice, hernia y obstrucción intestinal",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2023,defunciones,Cuadro13
81.0,,079 Feto y recién nacido afectados por ciertas afecciones maternas,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro13
81.0,,080 Feto y recién nacido afectados por complicaciones obstétricas y traumatismo del nacimiento,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro13
81.0,,"081 Retardo del crecimiento fetal, desnutrición fetal, gestación corta y bajo peso al nacer",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro13
81.0,,082 Trastornos respiratorios específicos del período perinatal,2,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro13
81.0,,083 Trastornos hemorrágicos y hematológicos del feto y del recién nacido,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,defunciones,Cuadro13
81.0,,084 Infecciones específicas del período perinatal,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro13
81.0,,085 Enterocolitis necrotizante del feto y del recién nacido,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro13
81.0,,087 Malformaciones congénitas del sistema circulatorio,7,5,2,0,0,0,0,0,0,0,2,1,0,2,1,0,0,0,0,1,0,0,0,0,0,2023,defunciones,Cuadro13
81.0,,"088 Las demás malformaciones congénitas, deformidades y anomalías congénitas",6,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2,1,0,2023,defunciones,Cuadro13
81.0,,102 Eventos de intención no determinada y secuelas,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro13
85.0,85 Casanare,TOTAL,56,34,22,0,1,1,0,4,2,0,6,3,0,7,7,0,0,0,0,12,5,0,4,4,0,2023,defunciones,Cuadro13
85.0,,001 Enfermedades infecciosas intestinales,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2023,defunciones,Cuadro13
85.0,,006 Todas las demás enfermedades bacterianas,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,defunciones,Cuadro13
85.0,,"037 Tumores: in situ, benignos y de comportamiento incierto o desconocido y los no especificados",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,defunciones,Cuadro13
85.0,,059 Neumonía,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2023,defunciones,Cuadro13
