columna,columna_1,"CUADRO 4  -  Defunciones por grupos de edad y sexo, según departamento, municipio y área de residencia",columna_2,columna_3,columna_4,columna_5,columna_6,columna_7,columna_8,columna_9,columna_10,columna_11,columna_12,columna_13,columna_14,columna_15,columna_16,columna_17,columna_18,columna_19,columna_20,columna_21,columna_22,columna_23,columna_24,columna_25,columna_26,columna_27,columna_28,columna_29,columna_30,columna_31,columna_32,columna_33,columna_34,columna_35,columna_36,columna_37,columna_38,columna_39,columna_40,columna_41,columna_42,columna_43,columna_44,columna_45,columna_46,columna_47,columna_48,columna_49,columna_50,columna_51,columna_52,columna_53,columna_54,columna_55,columna_56,columna_57,columna_58,columna_59,columna_60,columna_61,columna_62,columna_63,columna_64,columna_65,columna_66,columna_67,columna_68,columna_69,columna_70,columna_71,columna_72,columna_73,columna_74,columna_75,columna_76,columna_77,columna_78,columna_79,columna_80,columna_81,columna_82,columna_83,columna_84,columna_85,columna_86,columna_87,columna_88,columna_89,columna_90,columna_91,columna_92,columna_93,columna_94,columna_95,columna_96,columna_97,año,tipo,hoja_origen
44.0,44430.0,,,Sin información,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
44.0,44560.0,,44560 Manaure,TOTAL,124,66,58,0,1,0,0,2,1,0,3,0,0,3,4,0,0,0,0,4,3,0,6,4,0,5,5,0,3,3,0,0,0,0,1,3,0,3,1,0,2,0,0,1,2,0,5,1,0,1,1,0,0,1,0,3,0,0,3,1,0,2,4,0,7,3,0,2,0,0,4,6,0,2,7,0,2,3,0,0,2,0,1,2,0,0,1,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
44.0,44560.0,,,Cabecera municipal,52,32,20,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,1,2,0,1,1,0,1,1,0,0,0,0,2,0,0,3,0,0,2,3,0,4,3,0,2,0,0,3,3,0,1,1,0,2,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
44.0,44560.0,,,Centro poblado,8,3,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
44.0,44560.0,,,Rural disperso,64,31,33,0,1,0,0,0,1,0,2,0,0,2,2,0,0,0,0,3,3,0,6,3,0,5,5,0,3,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,2,0,0,0,0,0,1,2,0,1,5,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
44.0,44560.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
44.0,44650.0,,44650 San Juan del Cesar,TOTAL,241,134,107,0,0,0,0,0,0,0,2,2,0,4,1,0,0,0,0,1,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,6,2,0,4,1,0,6,2,0,1,2,0,5,4,0,1,0,0,3,0,0,4,4,0,9,6,0,11,8,0,10,8,0,8,12,0,17,7,0,13,9,0,17,15,0,7,9,0,3,9,0,0,3,0,0,0,0,2023,defunciones,Cuadro4
44.0,44650.0,,,Cabecera municipal,191,105,86,0,0,0,0,0,0,0,2,2,0,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,1,0,5,2,0,1,0,0,3,4,0,1,0,0,2,0,0,4,3,0,8,4,0,8,8,0,9,6,0,7,11,0,15,6,0,8,7,0,14,12,0,5,8,0,3,7,0,0,3,0,0,0,0,2023,defunciones,Cuadro4
44.0,44650.0,,,Centro poblado,28,19,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,1,0,0,2,0,0,4,2,0,2,2,0,1,1,0,0,2,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
44.0,44650.0,,,Rural disperso,22,10,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
44.0,44650.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
44.0,44847.0,,44847 Uribia,TOTAL,254,136,118,0,0,2,0,4,3,0,14,11,0,7,3,0,0,0,0,17,9,0,15,7,0,14,14,0,6,4,0,1,5,0,0,1,0,2,4,0,3,2,0,5,1,0,1,5,0,4,3,0,4,2,0,2,6,0,5,3,0,7,4,0,4,5,0,1,4,0,7,4,0,3,3,0,5,4,0,3,2,0,2,7,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
44.0,44847.0,,,Cabecera municipal,67,36,31,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,3,2,0,1,1,0,0,1,0,0,2,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,3,0,0,2,1,0,2,1,0,2,2,0,2,3,0,3,4,0,1,3,0,5,1,0,1,1,0,4,2,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
44.0,44847.0,,,Centro poblado,24,14,10,0,0,1,0,1,2,0,0,0,0,3,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
44.0,44847.0,,,Rural disperso,162,85,77,0,0,1,0,3,1,0,12,10,0,4,3,0,0,0,0,15,9,0,11,4,0,12,13,0,6,3,0,1,2,0,0,1,0,1,3,0,2,2,0,3,1,0,0,4,0,1,2,0,1,1,0,0,3,0,3,1,0,4,1,0,1,1,0,0,1,0,0,3,0,1,1,0,1,2,0,1,1,0,2,3,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
44.0,44847.0,,,Sin información,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
44.0,44855.0,,44855 Urumita,TOTAL,40,22,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,1,0,2,2,0,2,0,0,5,2,0,2,3,0,0,6,0,0,1,0,3,1,0,0,0,0,1,0,0,0,0,0,2023,defunciones,Cuadro4
44.0,44855.0,,,Cabecera municipal,40,22,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,1,0,2,2,0,2,0,0,5,2,0,2,3,0,0,6,0,0,1,0,3,1,0,0,0,0,1,0,0,0,0,0,2023,defunciones,Cuadro4
44.0,44855.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
44.0,44855.0,,,Rural disperso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
44.0,44855.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
44.0,44874.0,,44874 Villanueva,TOTAL,136,80,56,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,1,0,0,0,0,2,0,0,0,2,0,4,0,0,2,3,0,3,3,0,1,1,0,7,2,0,5,9,0,9,3,0,12,6,0,9,7,0,9,4,0,7,3,0,2,6,0,0,1,0,0,0,0,2023,defunciones,Cuadro4
44.0,44874.0,,,Cabecera municipal,135,79,56,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,1,0,0,0,0,2,0,0,0,2,0,4,0,0,1,3,0,3,3,0,1,1,0,7,2,0,5,9,0,9,3,0,12,6,0,9,7,0,9,4,0,7,3,0,2,6,0,0,1,0,0,0,0,2023,defunciones,Cuadro4
44.0,44874.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
44.0,44874.0,,,Rural disperso,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
44.0,44874.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
44.0,44999.0,,Sin Información,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
44.0,44999.0,,,Cabecera municipal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
44.0,44999.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
44.0,44999.0,,,Rural disperso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
44.0,44999.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
47.0,47000.0,47 Magdalena,Total Dpto,TOTAL,6671,3731,2940,0,5,3,0,13,6,0,33,15,0,19,30,0,1,0,0,40,30,0,13,15,0,13,12,0,12,17,0,9,12,0,25,17,0,77,31,0,161,33,0,152,42,0,144,36,0,123,54,0,150,75,0,129,88,0,154,115,0,183,171,0,248,188,0,283,214,0,371,290,0,385,292,0,371,366,0,312,345,0,203,269,0,84,130,0,18,44,0,0,0,0,2023,defunciones,Cuadro4
47.0,47000.0,,,Cabecera municipal,5367,2953,2414,0,2,2,0,10,5,0,17,10,0,14,24,0,1,0,0,27,21,0,5,9,0,7,7,0,6,8,0,5,9,0,17,12,0,56,26,0,124,24,0,128,31,0,112,30,0,103,41,0,119,58,0,101,74,0,124,101,0,154,140,0,211,159,0,241,167,0,279,241,0,311,251,0,290,301,0,251,285,0,156,227,0,69,108,0,13,43,0,0,0,0,2023,defunciones,Cuadro4
47.0,47000.0,,,Centro poblado,956,551,405,0,2,1,0,2,0,0,13,2,0,1,4,0,0,0,0,4,3,0,4,3,0,4,3,0,3,7,0,0,3,0,5,2,0,14,4,0,27,6,0,16,9,0,23,4,0,14,8,0,21,12,0,19,11,0,16,11,0,23,20,0,29,27,0,30,38,0,64,36,0,57,33,0,63,52,0,47,53,0,33,35,0,13,17,0,4,1,0,0,0,0,2023,defunciones,Cuadro4
47.0,47000.0,,,Rural disperso,345,224,121,0,1,0,0,1,1,0,3,3,0,4,2,0,0,0,0,9,6,0,4,3,0,2,2,0,3,2,0,4,0,0,3,3,0,7,1,0,10,3,0,6,2,0,9,2,0,6,5,0,10,5,0,9,3,0,14,3,0,6,11,0,8,2,0,12,9,0,28,13,0,17,8,0,18,13,0,14,7,0,13,7,0,2,5,0,1,0,0,0,0,0,2023,defunciones,Cuadro4
47.0,47000.0,,,Sin información,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
47.0,47001.0,,47001 Santa Marta,TOTAL,2891,1558,1333,0,2,1,0,7,2,0,5,4,0,6,16,0,1,0,0,13,7,0,4,3,0,4,3,0,5,8,0,5,3,0,8,7,0,34,17,0,67,12,0,72,20,0,59,19,0,56,24,0,71,37,0,56,44,0,61,49,0,92,75,0,107,94,0,140,91,0,152,137,0,173,134,0,137,174,0,108,155,0,82,110,0,28,60,0,3,27,0,0,0,0,2023,defunciones,Cuadro4
47.0,47001.0,,,Cabecera municipal,2733,1463,1270,0,1,1,0,5,2,0,5,3,0,5,15,0,1,0,0,13,5,0,0,3,0,2,2,0,4,4,0,4,2,0,6,5,0,29,17,0,63,10,0,69,18,0,58,17,0,54,23,0,64,34,0,53,42,0,58,48,0,85,74,0,100,90,0,134,88,0,141,131,0,160,127,0,133,165,0,105,150,0,81,109,0,27,58,0,3,27,0,0,0,0,2023,defunciones,Cuadro4
47.0,47001.0,,,Centro poblado,104,60,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,1,3,0,0,1,0,1,1,0,3,0,0,3,1,0,2,1,0,1,1,0,2,0,0,4,2,0,0,2,0,2,1,0,6,0,0,5,4,0,2,2,0,6,6,0,11,6,0,3,7,0,2,3,0,1,0,0,1,2,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
47.0,47001.0,,,Rural disperso,54,35,19,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,2,0,0,1,1,0,0,1,0,1,0,0,1,1,0,2,0,0,1,1,0,1,1,0,0,1,0,0,1,0,3,1,0,3,0,0,1,0,0,1,1,0,2,0,0,4,1,0,5,0,0,2,1,0,1,2,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
47.0,47001.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
47.0,47030.0,,47030 Algarrobo,TOTAL,69,44,25,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,2,0,0,1,2,0,0,0,0,2,1,0,2,0,0,2,2,0,0,2,0,3,1,0,3,2,0,5,3,0,5,3,0,5,1,0,5,3,0,3,3,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
47.0,47030.0,,,Cabecera municipal,51,35,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2,0,0,1,2,0,0,0,0,2,0,0,2,0,0,1,2,0,0,1,0,3,1,0,1,0,0,4,3,0,4,1,0,5,0,0,5,3,0,1,2,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
47.0,47030.0,,,Centro poblado,14,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,1,0,0,1,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
47.0,47030.0,,,Rural disperso,4,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
47.0,47030.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
47.0,47053.0,,47053 Aracataca,TOTAL,150,96,54,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,8,2,0,5,1,0,4,0,0,3,1,0,5,0,0,3,1,0,5,1,0,2,3,0,6,4,0,9,3,0,7,8,0,4,5,0,11,3,0,11,9,0,6,6,0,3,2,0,1,1,0,0,0,0,2023,defunciones,Cuadro4
47.0,47053.0,,,Cabecera municipal,132,83,49,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,8,1,0,5,1,0,4,0,0,3,1,0,5,0,0,3,1,0,3,1,0,2,2,0,6,4,0,7,3,0,6,6,0,3,5,0,10,3,0,11,9,0,1,6,0,3,2,0,0,1,0,0,0,0,2023,defunciones,Cuadro4
47.0,47053.0,,,Centro poblado,9,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,2023,defunciones,Cuadro4
47.0,47053.0,,,Rural disperso,9,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
47.0,47053.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
47.0,47058.0,,47058 Ariguaní,TOTAL,119,72,47,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,4,0,0,2,1,0,3,0,0,2,1,0,3,1,0,2,4,0,2,1,0,5,3,0,5,3,0,8,2,0,5,5,0,6,7,0,4,5,0,8,4,0,3,4,0,4,1,0,2,2,0,0,0,0,2023,defunciones,Cuadro4
47.0,47058.0,,,Cabecera municipal,87,51,36,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,1,0,1,0,0,1,1,0,2,0,0,2,3,0,2,1,0,5,2,0,4,3,0,5,1,0,2,5,0,6,6,0,2,3,0,4,3,0,2,4,0,4,0,0,2,2,0,0,0,0,2023,defunciones,Cuadro4
47.0,47058.0,,,Centro poblado,19,13,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,1,0,2,2,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
47.0,47058.0,,,Rural disperso,13,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
47.0,47058.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
47.0,47161.0,,47161 Cerro de San Antonio,TOTAL,40,24,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,1,1,0,1,0,0,0,1,0,3,1,0,4,3,0,5,3,0,3,2,0,3,1,0,1,1,0,0,1,0,0,0,0,2023,defunciones,Cuadro4
47.0,47161.0,,,Cabecera municipal,27,19,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,1,0,0,1,0,0,0,1,0,3,0,0,4,1,0,1,1,0,3,1,0,3,1,0,0,1,0,0,1,0,0,0,0,2023,defunciones,Cuadro4
47.0,47161.0,,,Centro poblado,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
47.0,47161.0,,,Rural disperso,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro4
