columna,"CUADRO 2 - Defunciones por persona que certifica la defunción, según departamento, área y sitio donde ocurrió la defunción",columna_1,columna_2,columna_3,columna_4,columna_5,columna_6,columna_7,columna_8,columna_9,año,tipo,hoja_origen
47.0,,,Casa/domicilio,69,2,48,13,1,0,5,2023,defunciones,Cuadro2
47.0,,,Lugar de trabajo,3,0,1,2,0,0,0,2023,defunciones,Cuadro2
47.0,,,Vía pública,50,0,3,46,0,0,1,2023,defunciones,Cuadro2
47.0,,,Otro sitio,22,1,1,20,0,0,0,2023,defunciones,Cuadro2
47.0,,,Sin información,1,0,0,1,0,0,0,2023,defunciones,Cuadro2
47.0,,Sin información,Total,84,0,0,3,0,0,81,2023,defunciones,Cuadro2
47.0,,,Hospital/clínica,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
47.0,,,Centro/puesto de salud,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
47.0,,,Casa/domicilio,1,0,0,1,0,0,0,2023,defunciones,Cuadro2
47.0,,,Lugar de trabajo,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
47.0,,,Vía pública,2,0,0,2,0,0,0,2023,defunciones,Cuadro2
47.0,,,Otro sitio,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
47.0,,,Sin información,81,0,0,0,0,0,81,2023,defunciones,Cuadro2
50.0,50 Meta,Total,Total,5649,1933,2729,971,1,0,15,2023,defunciones,Cuadro2
50.0,,,Hospital/clínica,3762,1807,1545,407,0,0,3,2023,defunciones,Cuadro2
50.0,,,Centro/puesto de salud,62,22,35,5,0,0,0,2023,defunciones,Cuadro2
50.0,,,Casa/domicilio,1317,95,1095,126,1,0,0,2023,defunciones,Cuadro2
50.0,,,Lugar de trabajo,27,0,4,23,0,0,0,2023,defunciones,Cuadro2
50.0,,,Vía pública,281,2,13,266,0,0,0,2023,defunciones,Cuadro2
50.0,,,Otro sitio,177,7,34,136,0,0,0,2023,defunciones,Cuadro2
50.0,,,Sin información,23,0,3,8,0,0,12,2023,defunciones,Cuadro2
50.0,,Cabecera municipal,Total,5101,1916,2495,689,0,0,1,2023,defunciones,Cuadro2
50.0,,,Hospital/clínica,3752,1805,1539,407,0,0,1,2023,defunciones,Cuadro2
50.0,,,Centro/puesto de salud,56,20,32,4,0,0,0,2023,defunciones,Cuadro2
50.0,,,Casa/domicilio,1062,85,894,83,0,0,0,2023,defunciones,Cuadro2
50.0,,,Lugar de trabajo,12,0,2,10,0,0,0,2023,defunciones,Cuadro2
50.0,,,Vía pública,139,2,6,131,0,0,0,2023,defunciones,Cuadro2
50.0,,,Otro sitio,74,4,20,50,0,0,0,2023,defunciones,Cuadro2
50.0,,,Sin información,6,0,2,4,0,0,0,2023,defunciones,Cuadro2
50.0,,Centro poblado,Total,99,5,62,32,0,0,0,2023,defunciones,Cuadro2
50.0,,,Hospital/clínica,8,2,6,0,0,0,0,2023,defunciones,Cuadro2
50.0,,,Centro/puesto de salud,3,1,2,0,0,0,0,2023,defunciones,Cuadro2
50.0,,,Casa/domicilio,60,2,47,11,0,0,0,2023,defunciones,Cuadro2
50.0,,,Lugar de trabajo,2,0,0,2,0,0,0,2023,defunciones,Cuadro2
50.0,,,Vía pública,16,0,2,14,0,0,0,2023,defunciones,Cuadro2
50.0,,,Otro sitio,10,0,5,5,0,0,0,2023,defunciones,Cuadro2
50.0,,,Sin información,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
50.0,,Rural disperso,Total,436,12,172,249,1,0,2,2023,defunciones,Cuadro2
50.0,,,Hospital/clínica,2,0,0,0,0,0,2,2023,defunciones,Cuadro2
50.0,,,Centro/puesto de salud,3,1,1,1,0,0,0,2023,defunciones,Cuadro2
50.0,,,Casa/domicilio,195,8,154,32,1,0,0,2023,defunciones,Cuadro2
50.0,,,Lugar de trabajo,13,0,2,11,0,0,0,2023,defunciones,Cuadro2
50.0,,,Vía pública,126,0,5,121,0,0,0,2023,defunciones,Cuadro2
50.0,,,Otro sitio,92,3,9,80,0,0,0,2023,defunciones,Cuadro2
50.0,,,Sin información,5,0,1,4,0,0,0,2023,defunciones,Cuadro2
50.0,,Sin información,Total,13,0,0,1,0,0,12,2023,defunciones,Cuadro2
50.0,,,Hospital/clínica,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
50.0,,,Centro/puesto de salud,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
50.0,,,Casa/domicilio,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
50.0,,,Lugar de trabajo,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
50.0,,,Vía pública,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
50.0,,,Otro sitio,1,0,0,1,0,0,0,2023,defunciones,Cuadro2
50.0,,,Sin información,12,0,0,0,0,0,12,2023,defunciones,Cuadro2
52.0,52 Nariño,Total,Total,8080,1417,5373,1143,18,2,127,2023,defunciones,Cuadro2
52.0,,,Hospital/clínica,4210,1226,2609,374,0,0,1,2023,defunciones,Cuadro2
52.0,,,Centro/puesto de salud,79,9,47,22,0,0,1,2023,defunciones,Cuadro2
52.0,,,Casa/domicilio,2898,164,2519,198,15,2,0,2023,defunciones,Cuadro2
52.0,,,Lugar de trabajo,41,3,15,23,0,0,0,2023,defunciones,Cuadro2
52.0,,,Vía pública,436,7,80,344,1,0,4,2023,defunciones,Cuadro2
52.0,,,Otro sitio,271,8,93,167,1,0,2,2023,defunciones,Cuadro2
52.0,,,Sin información,145,0,10,15,1,0,119,2023,defunciones,Cuadro2
52.0,,Cabecera municipal,Total,6019,1333,3928,747,5,1,5,2023,defunciones,Cuadro2
52.0,,,Hospital/clínica,4150,1198,2579,372,0,0,1,2023,defunciones,Cuadro2
52.0,,,Centro/puesto de salud,60,9,38,12,0,0,1,2023,defunciones,Cuadro2
52.0,,,Casa/domicilio,1473,114,1234,121,3,1,0,2023,defunciones,Cuadro2
52.0,,,Lugar de trabajo,17,1,4,12,0,0,0,2023,defunciones,Cuadro2
52.0,,,Vía pública,203,4,31,165,1,0,2,2023,defunciones,Cuadro2
52.0,,,Otro sitio,113,7,41,63,1,0,1,2023,defunciones,Cuadro2
52.0,,,Sin información,3,0,1,2,0,0,0,2023,defunciones,Cuadro2
52.0,,Centro poblado,Total,458,48,347,60,3,0,0,2023,defunciones,Cuadro2
52.0,,,Hospital/clínica,54,28,25,1,0,0,0,2023,defunciones,Cuadro2
52.0,,,Centro/puesto de salud,6,0,5,1,0,0,0,2023,defunciones,Cuadro2
52.0,,,Casa/domicilio,335,18,297,17,3,0,0,2023,defunciones,Cuadro2
52.0,,,Lugar de trabajo,3,1,1,1,0,0,0,2023,defunciones,Cuadro2
52.0,,,Vía pública,42,1,8,33,0,0,0,2023,defunciones,Cuadro2
52.0,,,Otro sitio,17,0,11,6,0,0,0,2023,defunciones,Cuadro2
52.0,,,Sin información,1,0,0,1,0,0,0,2023,defunciones,Cuadro2
52.0,,Rural disperso,Total,1482,36,1098,334,10,1,3,2023,defunciones,Cuadro2
52.0,,,Hospital/clínica,6,0,5,1,0,0,0,2023,defunciones,Cuadro2
52.0,,,Centro/puesto de salud,13,0,4,9,0,0,0,2023,defunciones,Cuadro2
52.0,,,Casa/domicilio,1088,32,988,58,9,1,0,2023,defunciones,Cuadro2
52.0,,,Lugar de trabajo,21,1,10,10,0,0,0,2023,defunciones,Cuadro2
52.0,,,Vía pública,191,2,41,146,0,0,2,2023,defunciones,Cuadro2
52.0,,,Otro sitio,141,1,41,98,0,0,1,2023,defunciones,Cuadro2
52.0,,,Sin información,22,0,9,12,1,0,0,2023,defunciones,Cuadro2
52.0,,Sin información,Total,121,0,0,2,0,0,119,2023,defunciones,Cuadro2
52.0,,,Hospital/clínica,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
52.0,,,Centro/puesto de salud,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
52.0,,,Casa/domicilio,2,0,0,2,0,0,0,2023,defunciones,Cuadro2
52.0,,,Lugar de trabajo,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
52.0,,,Vía pública,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
52.0,,,Otro sitio,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
52.0,,,Sin información,119,0,0,0,0,0,119,2023,defunciones,Cuadro2
54.0,54 Norte de Santander,Total,Total,8890,2199,5389,1229,0,5,68,2023,defunciones,Cuadro2
54.0,,,Hospital/clínica,5408,2033,3044,329,0,0,2,2023,defunciones,Cuadro2
54.0,,,Centro/puesto de salud,92,30,47,15,0,0,0,2023,defunciones,Cuadro2
54.0,,,Casa/domicilio,2498,128,2202,163,0,5,0,2023,defunciones,Cuadro2
54.0,,,Lugar de trabajo,47,0,5,42,0,0,0,2023,defunciones,Cuadro2
54.0,,,Vía pública,544,1,46,497,0,0,0,2023,defunciones,Cuadro2
54.0,,,Otro sitio,193,7,42,143,0,0,1,2023,defunciones,Cuadro2
54.0,,,Sin información,108,0,3,40,0,0,65,2023,defunciones,Cuadro2
54.0,,Cabecera municipal,Total,8031,2163,4963,904,0,0,1,2023,defunciones,Cuadro2
54.0,,,Hospital/clínica,5371,2029,3013,329,0,0,0,2023,defunciones,Cuadro2
54.0,,,Centro/puesto de salud,74,23,37,14,0,0,0,2023,defunciones,Cuadro2
54.0,,,Casa/domicilio,2082,105,1850,127,0,0,0,2023,defunciones,Cuadro2
54.0,,,Lugar de trabajo,21,0,2,19,0,0,0,2023,defunciones,Cuadro2
54.0,,,Vía pública,339,0,28,311,0,0,0,2023,defunciones,Cuadro2
54.0,,,Otro sitio,112,6,32,73,0,0,1,2023,defunciones,Cuadro2
54.0,,,Sin información,32,0,1,31,0,0,0,2023,defunciones,Cuadro2
54.0,,Centro poblado,Total,256,20,135,98,0,3,0,2023,defunciones,Cuadro2
54.0,,,Hospital/clínica,35,4,31,0,0,0,0,2023,defunciones,Cuadro2
54.0,,,Centro/puesto de salud,15,7,8,0,0,0,0,2023,defunciones,Cuadro2
54.0,,,Casa/domicilio,110,9,89,9,0,3,0,2023,defunciones,Cuadro2
54.0,,,Lugar de trabajo,11,0,0,11,0,0,0,2023,defunciones,Cuadro2
54.0,,,Vía pública,60,0,5,55,0,0,0,2023,defunciones,Cuadro2
54.0,,,Otro sitio,22,0,2,20,0,0,0,2023,defunciones,Cuadro2
54.0,,,Sin información,3,0,0,3,0,0,0,2023,defunciones,Cuadro2
54.0,,Rural disperso,Total,528,16,291,217,0,2,2,2023,defunciones,Cuadro2
54.0,,,Hospital/clínica,2,0,0,0,0,0,2,2023,defunciones,Cuadro2
54.0,,,Centro/puesto de salud,3,0,2,1,0,0,0,2023,defunciones,Cuadro2
54.0,,,Casa/domicilio,306,14,263,27,0,2,0,2023,defunciones,Cuadro2
54.0,,,Lugar de trabajo,15,0,3,12,0,0,0,2023,defunciones,Cuadro2
54.0,,,Vía pública,137,1,13,123,0,0,0,2023,defunciones,Cuadro2
54.0,,,Otro sitio,57,1,8,48,0,0,0,2023,defunciones,Cuadro2
54.0,,,Sin información,8,0,2,6,0,0,0,2023,defunciones,Cuadro2
54.0,,Sin información,Total,75,0,0,10,0,0,65,2023,defunciones,Cuadro2
54.0,,,Hospital/clínica,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
54.0,,,Centro/puesto de salud,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
54.0,,,Casa/domicilio,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
54.0,,,Lugar de trabajo,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
54.0,,,Vía pública,8,0,0,8,0,0,0,2023,defunciones,Cuadro2
54.0,,,Otro sitio,2,0,0,2,0,0,0,2023,defunciones,Cuadro2
54.0,,,Sin información,65,0,0,0,0,0,65,2023,defunciones,Cuadro2
63.0,63 Quindío,Total,Total,4372,1683,2089,583,0,0,17,2023,defunciones,Cuadro2
63.0,,,Hospital/clínica,2960,1562,1174,222,0,0,2,2023,defunciones,Cuadro2
63.0,,,Centro/puesto de salud,8,2,0,6,0,0,0,2023,defunciones,Cuadro2
63.0,,,Casa/domicilio,1134,115,902,116,0,0,1,2023,defunciones,Cuadro2
63.0,,,Lugar de trabajo,4,0,1,3,0,0,0,2023,defunciones,Cuadro2
63.0,,,Vía pública,147,1,2,141,0,0,3,2023,defunciones,Cuadro2
63.0,,,Otro sitio,101,3,8,89,0,0,1,2023,defunciones,Cuadro2
63.0,,,Sin información,18,0,2,6,0,0,10,2023,defunciones,Cuadro2
63.0,,Cabecera municipal,Total,4152,1666,1985,495,0,0,6,2023,defunciones,Cuadro2
63.0,,,Hospital/clínica,2954,1558,1172,222,0,0,2,2023,defunciones,Cuadro2
63.0,,,Centro/puesto de salud,8,2,0,6,0,0,0,2023,defunciones,Cuadro2
63.0,,,Casa/domicilio,997,103,801,92,0,0,1,2023,defunciones,Cuadro2
63.0,,,Lugar de trabajo,1,0,0,1,0,0,0,2023,defunciones,Cuadro2
63.0,,,Vía pública,115,1,2,110,0,0,2,2023,defunciones,Cuadro2
63.0,,,Otro sitio,70,2,8,60,0,0,0,2023,defunciones,Cuadro2
63.0,,,Sin información,7,0,2,4,0,0,1,2023,defunciones,Cuadro2
63.0,,Centro poblado,Total,41,6,29,6,0,0,0,2023,defunciones,Cuadro2
63.0,,,Hospital/clínica,6,4,2,0,0,0,0,2023,defunciones,Cuadro2
63.0,,,Centro/puesto de salud,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
63.0,,,Casa/domicilio,31,1,27,3,0,0,0,2023,defunciones,Cuadro2
63.0,,,Lugar de trabajo,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
63.0,,,Vía pública,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
63.0,,,Otro sitio,4,1,0,3,0,0,0,2023,defunciones,Cuadro2
63.0,,,Sin información,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
63.0,,Rural disperso,Total,161,11,75,73,0,0,2,2023,defunciones,Cuadro2
63.0,,,Hospital/clínica,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
63.0,,,Centro/puesto de salud,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
63.0,,,Casa/domicilio,103,11,74,18,0,0,0,2023,defunciones,Cuadro2
63.0,,,Lugar de trabajo,3,0,1,2,0,0,0,2023,defunciones,Cuadro2
63.0,,,Vía pública,29,0,0,28,0,0,1,2023,defunciones,Cuadro2
63.0,,,Otro sitio,26,0,0,25,0,0,1,2023,defunciones,Cuadro2
63.0,,,Sin información,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
63.0,,Sin información,Total,18,0,0,9,0,0,9,2023,defunciones,Cuadro2
63.0,,,Hospital/clínica,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
63.0,,,Centro/puesto de salud,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
63.0,,,Casa/domicilio,3,0,0,3,0,0,0,2023,defunciones,Cuadro2
63.0,,,Lugar de trabajo,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
63.0,,,Vía pública,3,0,0,3,0,0,0,2023,defunciones,Cuadro2
63.0,,,Otro sitio,1,0,0,1,0,0,0,2023,defunciones,Cuadro2
63.0,,,Sin información,11,0,0,2,0,0,9,2023,defunciones,Cuadro2
66.0,66 Risaralda,Total,Total,7429,2508,4099,811,6,0,5,2023,defunciones,Cuadro2
66.0,,,Hospital/clínica,5097,2357,2373,365,0,0,2,2023,defunciones,Cuadro2
66.0,,,Centro/puesto de salud,7,2,2,3,0,0,0,2023,defunciones,Cuadro2
66.0,,,Casa/domicilio,1928,140,1657,125,6,0,0,2023,defunciones,Cuadro2
66.0,,,Lugar de trabajo,15,1,3,11,0,0,0,2023,defunciones,Cuadro2
66.0,,,Vía pública,240,4,20,216,0,0,0,2023,defunciones,Cuadro2
66.0,,,Otro sitio,137,4,44,89,0,0,0,2023,defunciones,Cuadro2
66.0,,,Sin información,5,0,0,2,0,0,3,2023,defunciones,Cuadro2
66.0,,Cabecera municipal,Total,6877,2468,3739,668,1,0,1,2023,defunciones,Cuadro2
66.0,,,Hospital/clínica,5081,2353,2362,365,0,0,1,2023,defunciones,Cuadro2
66.0,,,Centro/puesto de salud,3,1,1,1,0,0,0,2023,defunciones,Cuadro2
66.0,,,Casa/domicilio,1532,108,1331,92,1,0,0,2023,defunciones,Cuadro2
66.0,,,Lugar de trabajo,10,0,3,7,0,0,0,2023,defunciones,Cuadro2
66.0,,,Vía pública,174,2,10,162,0,0,0,2023,defunciones,Cuadro2
66.0,,,Otro sitio,76,4,32,40,0,0,0,2023,defunciones,Cuadro2
66.0,,,Sin información,1,0,0,1,0,0,0,2023,defunciones,Cuadro2
66.0,,Centro poblado,Total,140,10,111,19,0,0,0,2023,defunciones,Cuadro2
66.0,,,Hospital/clínica,15,4,11,0,0,0,0,2023,defunciones,Cuadro2
66.0,,,Centro/puesto de salud,2,1,1,0,0,0,0,2023,defunciones,Cuadro2
66.0,,,Casa/domicilio,102,4,90,8,0,0,0,2023,defunciones,Cuadro2
66.0,,,Lugar de trabajo,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
66.0,,,Vía pública,9,1,2,6,0,0,0,2023,defunciones,Cuadro2
66.0,,,Otro sitio,12,0,7,5,0,0,0,2023,defunciones,Cuadro2
66.0,,,Sin información,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
66.0,,Rural disperso,Total,406,30,249,122,5,0,0,2023,defunciones,Cuadro2
66.0,,,Hospital/clínica,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
66.0,,,Centro/puesto de salud,2,0,0,2,0,0,0,2023,defunciones,Cuadro2
66.0,,,Casa/domicilio,294,28,236,25,5,0,0,2023,defunciones,Cuadro2
66.0,,,Lugar de trabajo,5,1,0,4,0,0,0,2023,defunciones,Cuadro2
66.0,,,Vía pública,56,1,8,47,0,0,0,2023,defunciones,Cuadro2
66.0,,,Otro sitio,48,0,5,43,0,0,0,2023,defunciones,Cuadro2
66.0,,,Sin información,1,0,0,1,0,0,0,2023,defunciones,Cuadro2
66.0,,Sin información,Total,6,0,0,2,0,0,4,2023,defunciones,Cuadro2
66.0,,,Hospital/clínica,1,0,0,0,0,0,1,2023,defunciones,Cuadro2
66.0,,,Centro/puesto de salud,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
66.0,,,Casa/domicilio,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
66.0,,,Lugar de trabajo,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
66.0,,,Vía pública,1,0,0,1,0,0,0,2023,defunciones,Cuadro2
66.0,,,Otro sitio,1,0,0,1,0,0,0,2023,defunciones,Cuadro2
66.0,,,Sin información,3,0,0,0,0,0,3,2023,defunciones,Cuadro2
68.0,68 Santander,Total,Total,12812,3309,7932,1543,14,0,14,2023,defunciones,Cuadro2
68.0,,,Hospital/clínica,8255,3020,4618,614,1,0,2,2023,defunciones,Cuadro2
68.0,,,Centro/puesto de salud,53,11,17,25,0,0,0,2023,defunciones,Cuadro2
68.0,,,Casa/domicilio,3619,243,3131,232,12,0,1,2023,defunciones,Cuadro2
68.0,,,Lugar de trabajo,41,0,4,37,0,0,0,2023,defunciones,Cuadro2
68.0,,,Vía pública,455,4,44,405,1,0,1,2023,defunciones,Cuadro2
68.0,,,Otro sitio,368,31,113,224,0,0,0,2023,defunciones,Cuadro2
68.0,,,Sin información,21,0,5,6,0,0,10,2023,defunciones,Cuadro2
68.0,,Cabecera municipal,Total,11661,3228,7213,1213,3,0,4,2023,defunciones,Cuadro2
68.0,,,Hospital/clínica,8244,3018,4609,614,1,0,2,2023,defunciones,Cuadro2
68.0,,,Centro/puesto de salud,37,10,12,15,0,0,0,2023,defunciones,Cuadro2
68.0,,,Casa/domicilio,2843,176,2483,181,2,0,1,2023,defunciones,Cuadro2
68.0,,,Lugar de trabajo,16,0,3,13,0,0,0,2023,defunciones,Cuadro2
68.0,,,Vía pública,292,2,27,262,0,0,1,2023,defunciones,Cuadro2
68.0,,,Otro sitio,221,22,75,124,0,0,0,2023,defunciones,Cuadro2
68.0,,,Sin información,8,0,4,4,0,0,0,2023,defunciones,Cuadro2
68.0,,Centro poblado,Total,171,6,105,56,4,0,0,2023,defunciones,Cuadro2
68.0,,,Hospital/clínica,11,2,9,0,0,0,0,2023,defunciones,Cuadro2
68.0,,,Centro/puesto de salud,4,0,3,1,0,0,0,2023,defunciones,Cuadro2
68.0,,,Casa/domicilio,108,2,90,13,3,0,0,2023,defunciones,Cuadro2
68.0,,,Lugar de trabajo,3,0,0,3,0,0,0,2023,defunciones,Cuadro2
68.0,,,Vía pública,33,0,2,30,1,0,0,2023,defunciones,Cuadro2
68.0,,,Otro sitio,12,2,1,9,0,0,0,2023,defunciones,Cuadro2
68.0,,,Sin información,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
68.0,,Rural disperso,Total,964,75,614,268,7,0,0,2023,defunciones,Cuadro2
68.0,,,Hospital/clínica,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
68.0,,,Centro/puesto de salud,12,1,2,9,0,0,0,2023,defunciones,Cuadro2
68.0,,,Casa/domicilio,668,65,558,38,7,0,0,2023,defunciones,Cuadro2
68.0,,,Lugar de trabajo,22,0,1,21,0,0,0,2023,defunciones,Cuadro2
68.0,,,Vía pública,126,2,15,109,0,0,0,2023,defunciones,Cuadro2
68.0,,,Otro sitio,134,7,37,90,0,0,0,2023,defunciones,Cuadro2
68.0,,,Sin información,2,0,1,1,0,0,0,2023,defunciones,Cuadro2
68.0,,Sin información,Total,16,0,0,6,0,0,10,2023,defunciones,Cuadro2
68.0,,,Hospital/clínica,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
68.0,,,Centro/puesto de salud,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
68.0,,,Casa/domicilio,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
68.0,,,Lugar de trabajo,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
68.0,,,Vía pública,4,0,0,4,0,0,0,2023,defunciones,Cuadro2
68.0,,,Otro sitio,1,0,0,1,0,0,0,2023,defunciones,Cuadro2
68.0,,,Sin información,11,0,0,1,0,0,10,2023,defunciones,Cuadro2
70.0,70 Sucre,Total,Total,4706,1748,2197,647,1,0,113,2023,defunciones,Cuadro2
70.0,,,Hospital/clínica,3165,1686,1211,265,1,0,2,2023,defunciones,Cuadro2
70.0,,,Centro/puesto de salud,43,8,31,4,0,0,0,2023,defunciones,Cuadro2
70.0,,,Casa/domicilio,1074,53,921,99,0,0,1,2023,defunciones,Cuadro2
70.0,,,Lugar de trabajo,7,0,2,5,0,0,0,2023,defunciones,Cuadro2
70.0,,,Vía pública,234,1,24,207,0,0,2,2023,defunciones,Cuadro2
70.0,,,Otro sitio,72,0,8,64,0,0,0,2023,defunciones,Cuadro2
70.0,,,Sin información,111,0,0,3,0,0,108,2023,defunciones,Cuadro2
70.0,,Cabecera municipal,Total,4021,1738,1779,500,1,0,3,2023,defunciones,Cuadro2
70.0,,,Hospital/clínica,3103,1686,1150,265,1,0,1,2023,defunciones,Cuadro2
70.0,,,Centro/puesto de salud,34,6,24,4,0,0,0,2023,defunciones,Cuadro2
70.0,,,Casa/domicilio,703,45,586,71,0,0,1,2023,defunciones,Cuadro2
70.0,,,Lugar de trabajo,5,0,1,4,0,0,0,2023,defunciones,Cuadro2
70.0,,,Vía pública,141,1,15,124,0,0,1,2023,defunciones,Cuadro2
70.0,,,Otro sitio,34,0,3,31,0,0,0,2023,defunciones,Cuadro2
70.0,,,Sin información,1,0,0,1,0,0,0,2023,defunciones,Cuadro2
70.0,,Centro poblado,Total,311,7,285,18,0,0,1,2023,defunciones,Cuadro2
70.0,,,Hospital/clínica,62,0,61,0,0,0,1,2023,defunciones,Cuadro2
70.0,,,Centro/puesto de salud,7,1,6,0,0,0,0,2023,defunciones,Cuadro2
70.0,,,Casa/domicilio,222,6,210,6,0,0,0,2023,defunciones,Cuadro2
70.0,,,Lugar de trabajo,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
70.0,,,Vía pública,16,0,5,11,0,0,0,2023,defunciones,Cuadro2
70.0,,,Otro sitio,4,0,3,1,0,0,0,2023,defunciones,Cuadro2
70.0,,,Sin información,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
70.0,,Rural disperso,Total,264,3,133,127,0,0,1,2023,defunciones,Cuadro2
70.0,,,Hospital/clínica,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
70.0,,,Centro/puesto de salud,2,1,1,0,0,0,0,2023,defunciones,Cuadro2
70.0,,,Casa/domicilio,149,2,125,22,0,0,0,2023,defunciones,Cuadro2
70.0,,,Lugar de trabajo,2,0,1,1,0,0,0,2023,defunciones,Cuadro2
70.0,,,Vía pública,77,0,4,72,0,0,1,2023,defunciones,Cuadro2
70.0,,,Otro sitio,34,0,2,32,0,0,0,2023,defunciones,Cuadro2
70.0,,,Sin información,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
70.0,,Sin información,Total,110,0,0,2,0,0,108,2023,defunciones,Cuadro2
70.0,,,Hospital/clínica,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
70.0,,,Centro/puesto de salud,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
70.0,,,Casa/domicilio,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
70.0,,,Lugar de trabajo,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
70.0,,,Vía pública,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
70.0,,,Otro sitio,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
70.0,,,Sin información,110,0,0,2,0,0,108,2023,defunciones,Cuadro2
73.0,73 Tolima,Total,Total,8837,2620,4900,1277,0,0,40,2023,defunciones,Cuadro2
73.0,,,Hospital/clínica,5153,2452,2279,421,0,0,1,2023,defunciones,Cuadro2
73.0,,,Centro/puesto de salud,19,4,2,13,0,0,0,2023,defunciones,Cuadro2
73.0,,,Casa/domicilio,2861,151,2499,211,0,0,0,2023,defunciones,Cuadro2
73.0,,,Lugar de trabajo,17,1,6,10,0,0,0,2023,defunciones,Cuadro2
73.0,,,Vía pública,373,1,35,337,0,0,0,2023,defunciones,Cuadro2
73.0,,,Otro sitio,370,11,79,279,0,0,1,2023,defunciones,Cuadro2
73.0,,,Sin información,44,0,0,6,0,0,38,2023,defunciones,Cuadro2
73.0,,Cabecera municipal,Total,7600,2579,4149,872,0,0,0,2023,defunciones,Cuadro2
73.0,,,Hospital/clínica,5131,2445,2266,420,0,0,0,2023,defunciones,Cuadro2
73.0,,,Centro/puesto de salud,15,1,1,13,0,0,0,2023,defunciones,Cuadro2
73.0,,,Casa/domicilio,2070,121,1797,152,0,0,0,2023,defunciones,Cuadro2
73.0,,,Lugar de trabajo,7,0,1,6,0,0,0,2023,defunciones,Cuadro2
73.0,,,Vía pública,177,1,19,157,0,0,0,2023,defunciones,Cuadro2
73.0,,,Otro sitio,198,11,65,122,0,0,0,2023,defunciones,Cuadro2
73.0,,,Sin información,2,0,0,2,0,0,0,2023,defunciones,Cuadro2
73.0,,Centro poblado,Total,179,12,140,27,0,0,0,2023,defunciones,Cuadro2
73.0,,,Hospital/clínica,21,7,13,1,0,0,0,2023,defunciones,Cuadro2
73.0,,,Centro/puesto de salud,4,3,1,0,0,0,0,2023,defunciones,Cuadro2
73.0,,,Casa/domicilio,128,2,123,3,0,0,0,2023,defunciones,Cuadro2
73.0,,,Lugar de trabajo,1,0,1,0,0,0,0,2023,defunciones,Cuadro2
73.0,,,Vía pública,16,0,0,16,0,0,0,2023,defunciones,Cuadro2
73.0,,,Otro sitio,9,0,2,7,0,0,0,2023,defunciones,Cuadro2
73.0,,,Sin información,0,0,0,0,0,0,0,2023,defunciones,Cuadro2
