columna,columna_1,"CUADRO 3 - Defunciones por grupos de edad y sexo, según departamento, municipio y área donde ocurrió la defunción",columna_2,columna_3,columna_4,columna_5,columna_6,columna_7,columna_8,columna_9,columna_10,columna_11,columna_12,columna_13,columna_14,columna_15,columna_16,columna_17,columna_18,columna_19,columna_20,columna_21,columna_22,columna_23,columna_24,columna_25,columna_26,columna_27,columna_28,columna_29,columna_30,columna_31,columna_32,columna_33,columna_34,año,tipo,hoja_origen
15.0,15218.0,,,Cabecera municipal,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15218.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15218.0,,,Rural disperso,4,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15218.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15223.0,,15223 Cubará,TOTAL,22,13,9,0,1,0,0,0,1,0,0,0,0,4,3,0,3,1,0,3,3,0,2,1,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15223.0,,,Cabecera municipal,15,7,8,0,1,0,0,0,1,0,0,0,0,1,3,0,2,1,0,2,2,0,1,1,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15223.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15223.0,,,Rural disperso,7,6,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15223.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15224.0,,15224 Cucaita,TOTAL,17,11,6,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,5,4,0,2,1,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15224.0,,,Cabecera municipal,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15224.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15224.0,,,Rural disperso,15,10,5,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,4,3,0,2,1,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15224.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15226.0,,15226 Cuítiva,TOTAL,4,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15226.0,,,Cabecera municipal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15226.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15226.0,,,Rural disperso,4,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15226.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15232.0,,15232 Chíquiza,TOTAL,7,5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15232.0,,,Cabecera municipal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15232.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15232.0,,,Rural disperso,7,5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15232.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15236.0,,15236 Chivor,TOTAL,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15236.0,,,Cabecera municipal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15236.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15236.0,,,Rural disperso,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15236.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15238.0,,15238 Duitama,TOTAL,758,392,366,0,2,2,0,0,0,0,3,2,0,40,16,0,57,51,0,178,130,0,111,158,0,1,7,0,0,0,0,2023,defunciones,Cuadro3
15.0,15238.0,,,Cabecera municipal,707,355,352,0,2,2,0,0,0,0,2,2,0,32,14,0,50,49,0,164,126,0,104,152,0,1,7,0,0,0,0,2023,defunciones,Cuadro3
15.0,15238.0,,,Centro poblado,8,5,3,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,1,0,0,1,2,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15238.0,,,Rural disperso,42,31,11,0,0,0,0,0,0,0,1,0,0,7,1,0,5,2,0,12,4,0,6,4,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15238.0,,,Sin información,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15244.0,,15244 El Cocuy,TOTAL,24,16,8,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,8,4,0,6,4,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15244.0,,,Cabecera municipal,21,14,7,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6,4,0,6,3,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15244.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15244.0,,,Rural disperso,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15244.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15248.0,,15248 El Espino,TOTAL,4,3,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2023,defunciones,Cuadro3
15.0,15248.0,,,Cabecera municipal,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2023,defunciones,Cuadro3
15.0,15248.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15248.0,,,Rural disperso,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15248.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15272.0,,15272 Firavitoba,TOTAL,29,14,15,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,8,4,0,3,9,0,0,1,0,0,0,0,2023,defunciones,Cuadro3
15.0,15272.0,,,Cabecera municipal,10,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,5,0,0,1,0,0,0,0,2023,defunciones,Cuadro3
15.0,15272.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15272.0,,,Rural disperso,19,11,8,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,6,4,0,2,4,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15272.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15276.0,,15276 Floresta,TOTAL,20,9,11,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,6,3,0,1,4,0,0,2,0,0,0,0,2023,defunciones,Cuadro3
15.0,15276.0,,,Cabecera municipal,11,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,1,4,0,0,1,0,0,0,0,2023,defunciones,Cuadro3
15.0,15276.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15276.0,,,Rural disperso,9,6,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,1,0,0,0,0,0,1,0,0,0,0,2023,defunciones,Cuadro3
15.0,15276.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15293.0,,15293 Gachantivá,TOTAL,13,9,4,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,4,1,0,2,1,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15293.0,,,Cabecera municipal,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15293.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15293.0,,,Rural disperso,12,8,4,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,3,1,0,2,1,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15293.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15296.0,,15296 Gámeza,TOTAL,14,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,1,0,2,3,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15296.0,,,Cabecera municipal,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15296.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15296.0,,,Rural disperso,10,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,2,2,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15296.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15299.0,,15299 Garagoa,TOTAL,109,59,50,0,0,0,0,0,0,0,0,0,0,1,0,0,12,3,0,28,13,0,18,33,0,0,1,0,0,0,0,2023,defunciones,Cuadro3
15.0,15299.0,,,Cabecera municipal,93,51,42,0,0,0,0,0,0,0,0,0,0,1,0,0,12,2,0,23,7,0,15,32,0,0,1,0,0,0,0,2023,defunciones,Cuadro3
15.0,15299.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15299.0,,,Rural disperso,16,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,6,0,3,1,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15299.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15317.0,,15317 Guacamayas,TOTAL,12,5,7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,0,3,4,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15317.0,,,Cabecera municipal,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15317.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15317.0,,,Rural disperso,6,1,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15317.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15322.0,,15322 Guateque,TOTAL,102,59,43,0,0,0,0,0,0,0,0,0,0,3,0,0,9,1,0,27,17,0,20,24,0,0,1,0,0,0,0,2023,defunciones,Cuadro3
15.0,15322.0,,,Cabecera municipal,83,47,36,0,0,0,0,0,0,0,0,0,0,1,0,0,7,1,0,20,11,0,19,23,0,0,1,0,0,0,0,2023,defunciones,Cuadro3
15.0,15322.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15322.0,,,Rural disperso,19,12,7,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,7,6,0,1,1,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15322.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15325.0,,15325 Guayatá,TOTAL,12,5,7,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,4,5,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15325.0,,,Cabecera municipal,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15325.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15325.0,,,Rural disperso,9,4,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,3,3,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15325.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15332.0,,15332 Güicán de La Sierra,TOTAL,23,12,11,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,5,3,0,4,5,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15332.0,,,Cabecera municipal,13,6,7,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,3,0,2,4,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15332.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15332.0,,,Rural disperso,10,6,4,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15332.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15362.0,,15362 Iza,TOTAL,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15362.0,,,Cabecera municipal,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15362.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15362.0,,,Rural disperso,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15362.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15367.0,,15367 Jenesano,TOTAL,28,19,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,9,5,0,5,3,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15367.0,,,Cabecera municipal,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15367.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15367.0,,,Rural disperso,23,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,7,5,0,4,3,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15367.0,,,Sin información,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15368.0,,15368 Jericó,TOTAL,11,9,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,3,0,0,2,2,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15368.0,,,Cabecera municipal,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15368.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15368.0,,,Rural disperso,9,8,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,3,0,0,1,1,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15368.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15377.0,,15377 Labranzagrande,TOTAL,16,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,2,0,2,3,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15377.0,,,Cabecera municipal,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,1,0,0,1,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15377.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15377.0,,,Rural disperso,9,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,2,2,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15377.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15380.0,,15380 La Capilla,TOTAL,10,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,4,2,0,0,1,0,0,0,0,2023,defunciones,Cuadro3
15.0,15380.0,,,Cabecera municipal,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15380.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15380.0,,,Rural disperso,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,1,0,0,0,0,2023,defunciones,Cuadro3
15.0,15380.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15401.0,,15401 La Victoria,TOTAL,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15401.0,,,Cabecera municipal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15401.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15401.0,,,Rural disperso,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15401.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15403.0,,15403 La Uvita,TOTAL,15,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,4,0,2,3,0,2,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15403.0,,,Cabecera municipal,11,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,2,1,0,2,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15403.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15403.0,,,Rural disperso,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15403.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15407.0,,15407 Villa de Leyva,TOTAL,63,34,29,0,1,0,0,1,1,0,0,0,0,9,1,0,6,6,0,6,11,0,11,10,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15407.0,,,Cabecera municipal,38,21,17,0,1,0,0,1,0,0,0,0,0,4,0,0,2,2,0,5,8,0,8,7,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15407.0,,,Centro poblado,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,3,1,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15407.0,,,Rural disperso,17,9,8,0,0,0,0,0,1,0,0,0,0,5,1,0,3,3,0,1,1,0,0,2,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15407.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15425.0,,15425 Macanal,TOTAL,26,17,9,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,7,3,0,7,4,0,0,1,0,0,0,0,2023,defunciones,Cuadro3
15.0,15425.0,,,Cabecera municipal,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,2,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15425.0,,,Centro poblado,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15425.0,,,Rural disperso,19,14,5,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,4,2,0,7,2,0,0,1,0,0,0,0,2023,defunciones,Cuadro3
15.0,15425.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15442.0,,15442 Maripí,TOTAL,16,13,3,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,6,2,0,2,1,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15442.0,,,Cabecera municipal,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15442.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15442.0,,,Rural disperso,12,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,2,0,2,1,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15442.0,,,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
15.0,15455.0,,15455 Miraflores,TOTAL,58,31,27,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,15,9,0,9,14,0,0,1,0,0,0,0,2023,defunciones,Cuadro3
15.0,15455.0,,,Cabecera municipal,45,22,23,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,11,8,0,7,12,0,0,1,0,0,0,0,2023,defunciones,Cuadro3
15.0,15455.0,,,Centro poblado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro3
