columna,"CUADRO 12 - Defunciones por grupos de edad y sexo, según departamentos de residencia y grupos de causas de defunción  (Lista Colombia 105 para la tabulación de mortalidad)",columna_1,columna_2,columna_3,columna_4,columna_5,columna_6,columna_7,columna_8,columna_9,columna_10,columna_11,columna_12,columna_13,columna_14,columna_15,columna_16,columna_17,columna_18,columna_19,columna_20,columna_21,columna_22,columna_23,columna_24,columna_25,columna_26,columna_27,columna_28,columna_29,columna_30,columna_31,columna_32,columna_33,columna_34,columna_35,columna_36,columna_37,columna_38,columna_39,columna_40,columna_41,columna_42,columna_43,columna_44,columna_45,columna_46,columna_47,columna_48,columna_49,columna_50,columna_51,columna_52,columna_53,columna_54,columna_55,columna_56,columna_57,columna_58,columna_59,columna_60,columna_61,columna_62,columna_63,columna_64,columna_65,columna_66,columna_67,columna_68,columna_69,columna_70,columna_71,columna_72,columna_73,columna_74,columna_75,columna_76,columna_77,columna_78,columna_79,columna_80,columna_81,columna_82,columna_83,columna_84,columna_85,columna_86,columna_87,columna_88,columna_89,columna_90,columna_91,columna_92,columna_93,columna_94,columna_95,año,tipo,hoja_origen
52.0,,055 Enfermedades cerebrovasculares,531,244,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,2,1,0,2,3,0,6,8,0,7,3,0,15,10,0,20,12,0,32,16,0,27,37,0,29,48,0,40,48,0,35,52,0,23,29,0,3,17,0,0,1,0,0,0,0,2023,defunciones,Cuadro12
52.0,,056 Aterosclerosis,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2023,defunciones,Cuadro12
52.0,,057 Aneurisma aórtico,31,21,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2,0,0,4,1,0,3,0,0,2,2,0,3,2,0,3,1,0,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2023,defunciones,Cuadro12
52.0,,058 Enfermedades de los vasos sanguíneos y otras enfermedades del sistema circulatorio,41,17,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,3,3,0,1,1,0,5,5,0,1,5,0,1,3,0,0,2,0,0,2,0,0,0,0,2023,defunciones,Cuadro12
52.0,,059 Neumonía,223,124,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,1,1,0,0,0,0,4,0,0,1,0,0,2,0,0,0,2,0,1,1,0,1,0,0,5,0,0,3,1,0,4,2,0,3,2,0,5,3,0,4,5,0,9,7,0,12,11,0,14,14,0,14,17,0,27,16,0,6,12,0,4,3,0,0,0,0,0,0,0,2023,defunciones,Cuadro12
52.0,,060 Enfermedades crónicas de las vías respiratorias inferiores,441,243,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,0,4,1,0,5,6,0,6,3,0,16,5,0,15,17,0,31,16,0,59,32,0,55,43,0,29,42,0,17,27,0,3,3,0,0,0,0,2023,defunciones,Cuadro12
52.0,,061 Enfermedades del pulmón debidas a agentes externos,26,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2,1,0,1,0,0,2,2,0,0,5,0,2,0,0,1,3,0,0,1,0,0,0,0,2023,defunciones,Cuadro12
52.0,,062 Todas las demás enfermedades del sistema respiratorio,100,51,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,0,1,0,0,3,0,0,2,2,0,4,3,0,7,2,0,6,7,0,4,5,0,6,7,0,4,9,0,6,6,0,3,2,0,0,0,0,0,0,0,2023,defunciones,Cuadro12
52.0,,063 Úlcera,21,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,3,2,0,2,3,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro12
52.0,,064 Enfermedades del esófago y otras enfermedades del estómago y del duodeno,28,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,3,0,0,0,2,0,1,2,0,4,3,0,1,5,0,0,1,0,0,0,0,0,0,0,2023,defunciones,Cuadro12
52.0,,"065 Enfermedades del apéndice, hernia y obstrucción intestinal",77,44,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,3,1,0,5,1,0,5,5,0,11,5,0,9,10,0,3,5,0,2,2,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro12
52.0,,066 Enfermedades del hígado,80,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,0,1,0,0,2,0,0,1,3,0,10,6,0,5,9,0,8,7,0,5,5,0,4,5,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro12
52.0,,"067 Trastornos de la vesícula biliar, de las vías biliares y del páncreas",150,64,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,1,0,3,1,0,3,5,0,2,3,0,3,11,0,6,4,0,7,12,0,4,9,0,8,20,0,12,13,0,9,4,0,2,1,0,0,1,0,0,0,0,2023,defunciones,Cuadro12
52.0,,"068 Enteritis, colitis no infecciosa y otras enfermedades de los intestinos",43,19,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,3,1,0,2,3,0,1,1,0,1,3,0,5,5,0,2,7,0,1,1,0,0,0,0,0,1,0,0,0,0,2023,defunciones,Cuadro12
52.0,,069 Enfermedades del peritoneo y todas las demás enfermedades del sistema digestivo,34,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1,0,3,0,0,0,1,0,2,0,0,1,1,0,3,7,0,3,5,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro12
52.0,,070 Hemorragia gastrointestinal,22,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,3,0,0,2,0,0,2,0,4,1,0,2,2,0,1,2,0,0,0,0,0,0,0,2023,defunciones,Cuadro12
52.0,,071 Enfermedades de la piel y del tejido subcutáneo,46,18,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,3,0,0,1,0,0,1,2,0,1,2,0,3,3,0,1,4,0,2,4,0,2,5,0,1,8,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro12
52.0,,072 Enfermedades del sistema osteomuscular y del tejido conjuntivo,75,25,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2,4,0,0,4,0,1,3,0,0,3,0,1,2,0,2,4,0,1,4,0,4,3,0,7,3,0,3,8,0,2,5,0,1,3,0,0,2,0,0,0,0,0,0,0,2023,defunciones,Cuadro12
52.0,,073 Enfermedades glomerulares y tubulointersticiales,9,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro12
52.0,,074 Insuficiencia renal,63,33,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,4,0,3,3,0,2,1,0,5,2,0,6,6,0,3,3,0,9,5,0,0,3,0,1,0,0,0,0,0,2023,defunciones,Cuadro12
52.0,,075 Todas las demás enfermedades del sistema urinario,91,32,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,2,1,0,0,2,0,0,0,0,0,4,0,4,3,0,3,3,0,4,6,0,6,16,0,5,10,0,3,9,0,2,2,0,0,0,0,0,0,0,2023,defunciones,Cuadro12
52.0,,076 Hiperplasia de la próstata,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,6,0,0,4,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,defunciones,Cuadro12
52.0,,077 Trastornos de los órganos genitales,13,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro12
52.0,,"078 Embarazo, parto y puerperio",16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,6,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro12
52.0,,079 Feto y recién nacido afectados por ciertas afecciones maternas,5,3,2,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro12
52.0,,080 Feto y recién nacido afectados por complicaciones obstétricas y traumatismo del nacimiento,8,2,6,0,1,1,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro12
52.0,,"081 Retardo del crecimiento fetal, desnutrición fetal, gestación corta y bajo peso al nacer",2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro12
52.0,,082 Trastornos respiratorios específicos del período perinatal,27,18,9,0,1,1,0,2,1,0,4,2,0,4,1,0,0,1,0,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro12
52.0,,083 Trastornos hemorrágicos y hematológicos del feto y del recién nacido,5,3,2,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro12
52.0,,084 Infecciones específicas del período perinatal,18,9,9,0,0,0,0,0,1,0,2,1,0,4,5,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro12
52.0,,085 Enterocolitis necrotizante del feto y del recién nacido,3,1,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro12
52.0,,086 Todas las demás afecciones originadas en el período perinatal,4,3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro12
52.0,,087 Malformaciones congénitas del sistema circulatorio,17,11,6,0,1,1,0,0,0,0,1,1,0,6,1,0,0,0,0,1,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro12
52.0,,"088 Las demás malformaciones congénitas, deformidades y anomalías congénitas",18,9,8,1,0,0,0,0,2,1,0,0,0,1,1,0,0,0,0,5,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro12
52.0,,"089 Signos, síntomas y afecciones mal definidas",34,15,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,1,0,1,0,0,1,2,0,2,0,0,3,4,0,3,4,0,1,2,0,0,2,0,0,0,0,2023,defunciones,Cuadro12
52.0,,090 Accidentes de transporte de motor y secuelas,272,229,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,19,2,0,33,5,0,31,6,0,24,6,0,17,4,0,17,0,0,16,2,0,13,1,0,15,4,0,10,2,0,13,2,0,6,1,0,4,2,0,5,2,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro12
52.0,,091 Otros accidentes de transporte terrestre,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro12
52.0,,092 Los demás accidentes de transporte y los no especificados y secuelas,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro12
52.0,,093 Caídas,79,61,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,1,1,0,1,0,0,1,0,0,4,0,0,2,1,0,5,1,0,5,0,0,4,1,0,5,1,0,7,2,0,5,1,0,3,3,0,5,4,0,5,3,0,1,0,0,1,0,0,0,0,0,2023,defunciones,Cuadro12
52.0,,094 Accidentes por disparo de arma de fuego,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro12
52.0,,095 Ahogamiento y sumersión accidentales,29,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3,0,0,2,0,0,4,0,0,3,0,0,3,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro12
52.0,,096 Otros accidentes que obstruyen la respiración,26,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,1,1,0,2,0,0,2,0,0,2,1,0,2,0,0,2,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro12
52.0,,"097 Exposición a la corriente eléctrica, radiación y temperatura y presión del aire ambientales extremas",6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro12
52.0,,"098 Exposición al humo, fuego y llamas",16,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro12
52.0,,"099 Envenenamiento accidental por, y exposición a sustancias nocivas",24,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,0,3,0,0,5,0,0,2,0,0,1,0,0,1,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro12
52.0,,100 Lesiones autoinfligidas intencionalmente (suicidios) y secuelas,128,91,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,10,7,0,21,4,0,12,5,0,9,4,0,6,2,0,4,4,0,8,3,0,3,3,0,6,1,0,2,1,0,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro12
52.0,,101 Agresiones (homicidios) y secuelas,423,387,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,25,6,0,68,3,0,69,5,0,70,4,0,48,2,0,35,2,0,20,7,0,17,3,0,14,1,0,8,0,0,3,0,0,1,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro12
52.0,,102 Eventos de intención no determinada y secuelas,48,38,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,3,0,0,2,0,0,4,0,0,1,1,0,5,3,0,1,0,0,1,0,0,4,0,0,0,0,0,4,1,0,4,1,0,3,1,0,2,1,0,1,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro12
52.0,,103 Intervención legal y operaciones de guerra y secuelas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro12
52.0,,104 Contratiempos de la atención médico quirúrgica y secuelas,9,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro12
52.0,,105 Otros accidentes y secuelas,93,68,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6,2,0,0,0,0,5,0,0,8,4,0,2,0,0,5,0,0,9,0,0,3,0,0,3,1,0,5,1,0,7,1,0,5,4,0,6,0,0,2,2,0,0,8,0,0,0,0,1,0,0,0,0,0,2023,defunciones,Cuadro12
54.0,54 Norte de Santander,TOTAL,8655,4820,3835,0,6,5,0,11,2,0,23,16,0,17,10,0,1,0,0,25,31,0,10,7,0,8,8,0,15,14,0,21,15,0,26,14,0,100,25,0,164,43,0,193,45,0,162,57,0,139,69,0,169,84,0,160,97,0,224,148,0,278,202,0,363,240,0,467,333,0,531,377,0,521,417,0,484,451,0,379,548,0,221,398,0,87,141,0,15,38,0,0,0,0,2023,defunciones,Cuadro12
54.0,,001 Enfermedades infecciosas intestinales,62,26,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,2,0,1,0,0,0,2,0,1,2,0,2,2,0,2,2,0,2,2,0,1,6,0,1,6,0,4,1,0,2,2,0,3,6,0,1,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro12
54.0,,002 Tuberculosis y secuelas,59,44,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,7,1,0,1,1,0,2,0,0,4,0,0,1,0,0,2,1,0,3,4,0,3,0,0,5,0,0,3,4,0,8,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro12
54.0,,003 Ciertas enfermedades transmitidas por vectores y rabia,39,21,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,1,1,0,2,0,0,1,0,0,2,1,0,5,2,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro12
54.0,,004 Ciertas enfermedades inmunoprevenibles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro12
54.0,,"005 Septicemia, excepto neonatal",21,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,1,0,2,0,0,1,2,0,0,2,0,2,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2023,defunciones,Cuadro12
54.0,,006 Todas las demás enfermedades bacterianas,18,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,4,1,0,1,0,0,1,0,0,0,1,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023,defunciones,Cuadro12
